TrackID	X	Y	Z
787	46490	70063	1063603
787	46459	70268	1063693
787	46431	70421	1063758
787	46399	70566	1063821
787	46361	70706	1063887
787	46305	70886	1063973
787	46204	71200	1064119
787	46150	71376	1064192
787	46112	71516	1064242
787	46017	71904	1064378
787	45959	72167	1064461
787	45916	72380	1064508
787	45884	72568	1064525
787	45859	72739	1064515
787	45827	73041	1064451
787	45803	73401	1064323
787	45787	73844	1064098
787	45777	74477	1063679
787	45773	74677	1063526
787	45775	75235	1062999
787	45785	75760	1062410
787	45782	76077	1062059
787	45770	76331	1061800
787	45758	76458	1061679
787	45739	76585	1061562
787	45708	76750	1061412
787	45648	77035	1061163
787	45618	77194	1061032
787	45600	77320	1060931
787	45589	77447	1060834
787	45587	77574	1060741
787	45596	77701	1060652
787	45615	77827	1060567
787	45641	77952	1060487
787	45679	78107	1060395
787	45727	78297	1060293
787	45754	78422	1060233
787	45775	78548	1060178
787	45804	78760	1060102
787	45828	78970	1060042
787	45849	79174	1059995
787	45864	79374	1059959
787	45875	79561	1059930
787	45878	79689	1059914
787	45876	79827	1059903
787	45865	80079	1059893
787	45857	80275	1059888
787	45856	80407	1059909
787	45860	80535	1059889
787	45872	80662	1059890
787	45890	80789	1059889
787	45912	80914	1059886
787	45939	81039	1059886
787	45969	81163	1059886
787	46003	81286	1059886
787	46039	81409	1059886
787	46428	83175	1059909
787	46391	83297	1059967
787	46353	83419	1060018
787	46319	83542	1060040
787	46286	83666	1060031
787	46248	83788	1060006
787	46202	83937	1059966
787	46167	84060	1059932
787	46139	84185	1059904
787	46122	84311	1059890
787	46117	84439	1059891
787	46122	84567	1059900
787	46134	84695	1059915
787	46156	84877	1059940
787	46170	85004	1059956
787	46179	85132	1059964
787	46188	85271	1059949
787	46204	85504	1059903
787	46212	85632	1059895
787	46219	85760	1059919
787	46225	85887	1060020
787	46229	86014	1060105
787	46232	86140	1060256
787	46234	86265	1060411
787	46235	86455	1060895
787	46235	86663	1061377
787	46236	86788	1061609
787	46236	86914	1061799
787	46238	87042	1061954
787	46239	87173	1062091
787	46241	87305	1062207
787	46242	87436	1062302
787	46242	87565	1062375
787	46242	87693	1062427
787	46241	87821	1062455
787	46239	87949	1062450
787	46235	88092	1062416
787	46228	88359	1062316
787	46224	88530	1062261
787	46223	88658	1062241
787	46221	88786	1062250
787	46220	88994	1061863
787	46210	89468	1060960
787	46201	89942	1060096
787	46188	90243	1060016
787	46187	90454	1060013
787	46194	90623	1060013
787	46208	90770	1059964
787	46228	90904	1059964
787	46258	91028	1059886
787	46305	91147	1059905
787	46360	91263	1059928
787	46412	91379	1059956
787	46453	91500	1059886
787	46485	91622	1059964
787	46512	91746	1059964
787	46534	91868	1059964
787	46540	91944	1059964
787	46508	92204	1060800
787	46538	92406	1061530
787	46536	92610	1061547
787	46578	92731	1061584
787	46627	92849	1061632
787	46673	92966	1061632
787	46725	93081	1061632
787	46783	93167	1061632
787	46896	94012	1061506
787	46855	94132	1061617
787	46826	94257	1061632
787	46806	94383	1061632
787	46787	94510	1061632
787	46764	94636	1061632
787	46736	94761	1061632
787	46708	94886	1061632
787	46684	95011	1061632
787	46609	96011	1061632
787	46496	97310	1061632
787	46337	98529	1061632
787	46329	98734	1061632
787	46325	98935	1061632
787	46325	99180	1061632
787	46329	99519	1061632
787	46334	99682	1061632
787	46344	99910	1061632
787	46356	100164	1061632
787	46360	100307	1061632
787	46362	100669	1061632
787	46352	101475	1061632
787	46224	102563	1061632
787	46044	103634	1061632
787	45718	104884	1061632
787	45576	105301	1061674
787	45471	105672	1061706
787	45371	106024	1061730
787	45271	106322	1061741
787	45206	106585	1061741
787	45125	106826	1061737
789	63190	19024	1116898
789	63143	19143	1116898
789	63109	19266	1116898
789	63091	19393	1116898
789	63082	19521	1116898
789	63079	19649	1116898
789	63079	19777	1116898
789	63083	19905	1116899
789	63090	20032	1116900
789	63101	20160	1116900
789	63114	20287	1116899
789	63129	20414	1116896
789	63146	20541	1116890
789	63165	20668	1116883
789	63187	20794	1116875
789	63211	20920	1116869
789	63239	21044	1116865
789	63266	21176	1116865
789	63293	21305	1116867
789	63323	21429	1116869
789	63363	21551	1116870
789	63416	21668	1116869
789	63485	21775	1116862
789	63570	21871	1116851
789	63665	21957	1116837
789	63766	22034	1116823
789	63872	22106	1116811
789	63980	22175	1116804
789	64091	22239	1116802
789	64205	22297	1116804
789	64322	22348	1116808
789	64441	22395	1116813
789	64562	22438	1116818
789	64685	22472	1116824
789	64812	22489	1116831
789	64940	22499	1116838
789	65067	22515	1116846
789	65191	22546	1116853
789	65304	22606	1116858
789	65396	22694	1116860
789	65467	22800	1116860
789	65520	22917	1116859
789	65557	23039	1116858
789	65556	23166	1116858
789	65545	23294	1116858
789	65544	23945	1116858
789	65562	25163	1116858
789	65563	25329	1116858
789	65574	29139	1116858
789	65558	30066	1116858
789	65552	30398	1116858
789	65549	30619	1116858
789	65547	30746	1116858
789	65546	30873	1116858
789	65545	31000	1116858
789	65545	31128	1116858
789	65546	31255	1116858
789	65548	31383	1116858
789	65551	31510	1116858
789	65555	31637	1117065
789	65558	31764	1117284
789	65563	31886	1117578
789	65566	32008	1117891
789	65568	32132	1118165
789	65568	32271	1118475
789	65569	32394	1118749
789	65573	32517	1119033
789	65579	32640	1119321
789	65585	32763	1119587
789	65587	32888	1119812
789	65587	33014	1120007
789	65587	33140	1120153
789	65586	33268	1120239
789	65583	33671	1120187
789	65577	34186	1120187
789	65569	35085	1120218
789	65569	35438	1120187
789	65592	36799	1120187
789	65598	37226	1120187
789	65596	39654	1120187
789	65595	40608	1120187
789	65595	41208	1120187
789	65596	41621	1120187
789	65597	41968	1120259
789	65598	42093	1120471
789	65597	42217	1120717
789	65593	42342	1120946
789	65590	42466	1121177
789	65592	42591	1121419
789	65593	42716	1121638
789	65586	42842	1121803
789	65579	42969	1121905
789	65564	43519	1121900
789	65556	44257	1121900
789	65553	45474	1121902
789	65553	45602	1121900
789	65563	45730	1121900
789	65575	45857	1121900
789	65570	45985	1121900
789	65528	46105	1121900
789	65449	46205	1121900
789	65354	46290	1121900
789	65250	46365	1121900
789	65139	46428	1121900
789	65019	46473	1121900
789	64895	46504	1121900
789	64585	46560	1121900
789	64235	46594	1121900
789	63783	46661	1121900
789	63180	46975	1121900
789	62861	47470	1121862
790	63744	22677	1116821
790	64918	22834	1116820
790	65810	23386	1116858
790	65810	31493	1116858
790	65802	33051	1120187
790	65778	41922	1120187
790	65783	42890	1121900
790	65779	46117	1121900
790	66109	46502	1121900
790	68944	46573	1121930
790	69831	47186	1125400
790	70501	47753	1125381
791	20709	32779	1240482
791	20821	32783	1239988
791	20937	32785	1239547
791	21058	32785	1239223
791	21184	32782	1239037
791	21311	32778	1238938
791	21439	32773	1238871
791	21566	32770	1238788
791	21694	32767	1238701
791	21822	32765	1238627
791	21949	32763	1238566
791	22077	32762	1238518
791	22205	32760	1238483
791	22333	32759	1238461
791	22461	32759	1238453
791	22589	32758	1238459
791	22717	32758	1238478
791	22845	32758	1238511
791	22973	32759	1238559
791	23101	32759	1238621
791	23228	32759	1238698
791	23356	32760	1238790
791	23483	32760	1238897
791	23610	32761	1239019
791	23737	32762	1239157
791	23863	32763	1239310
791	23990	32763	1239479
791	24116	32764	1239664
791	24241	32765	1239861
791	24366	32765	1240079
791	24490	32765	1240326
791	24649	32765	1240664
791	24804	32765	1241018
791	24958	32765	1241387
791	25108	32765	1241771
791	25230	32765	1242099
791	25350	32764	1242448
791	25469	32763	1242824
791	25588	32763	1243216
791	25705	32762	1243623
791	25822	32761	1244048
791	25937	32760	1244490
791	26051	32759	1244948
791	26165	32758	1245422
791	26277	32757	1245912
791	26389	32755	1246416
791	26499	32754	1246933
791	26609	32753	1247464
791	26717	32752	1248006
791	26825	32751	1248559
791	26932	32750	1249123
791	27038	32749	1249695
791	27146	32748	1250294
791	27288	32747	1251091
791	27446	32746	1252007
791	27638	32744	1253137
791	27831	32743	1254301
791	28085	32743	1255867
791	28383	32742	1257710
791	28383	32742	1257710
792	28366	32794	1258637
792	28350	32846	1259563
792	28333	32901	1260478
792	28316	32957	1261389
792	28298	33016	1262284
792	28279	33083	1263145
792	28260	33149	1264010
792	28240	33216	1264865
792	28220	33291	1265677
792	28197	33380	1266396
792	28172	33485	1266923
792	28146	33609	1267086
793	28174	33590	1267959
793	28213	33522	1268774
793	28253	33451	1269563
793	28292	33377	1270338
793	28332	33302	1271102
793	28375	33219	1271915
793	28424	33129	1272791
793	28466	33051	1273530
793	28509	32972	1274259
793	28553	32891	1274971
793	28599	32808	1275659
793	28646	32725	1276337
793	28694	32640	1276999
793	28744	32553	1277637
793	28795	32463	1278241
793	28851	32369	1278780
793	28908	32273	1279277
794	28849	32372	1278754
794	28905	32278	1279284
794	28965	32179	1279717
794	29032	32074	1279947
794	29103	31968	1279981
794	29174	31866	1279761
795	29194	31905	1280338
795	29185	31980	1281165
795	29174	32057	1281977
795	29161	32136	1282777
795	29147	32216	1283569
795	29133	32297	1284352
795	29119	32379	1285128
795	29105	32463	1285893
795	29090	32549	1286641
795	29076	32638	1287369
795	29061	32728	1288090
795	29046	32820	1288792
795	29031	32915	1289461
795	29015	33016	1290078
795	28999	33123	1290630
795	28982	33232	1291154
796	29008	33065	1290348
796	28991	33168	1290937
796	28975	33279	1291434
796	28957	33399	1291743
796	28939	33525	1291869
796	28922	33650	1291740
797	28963	33679	1292506
797	29010	33667	1293453
797	29059	33648	1294387
797	29110	33624	1295309
797	29161	33598	1296222
797	29216	33572	1297126
797	29272	33546	1298022
797	29331	33518	1298903
797	29394	33489	1299760
797	29460	33458	1300607
797	29527	33427	1301439
797	29599	33394	1302247
797	29675	33360	1303024
797	29755	33323	1303762
797	29841	33284	1304454
797	29933	33242	1305084
797	30034	33197	1305603
797	30138	33151	1306069
798	29898	33258	1304769
798	29992	33216	1305374
798	30092	33171	1305901
798	30201	33122	1306267
798	30316	33072	1306472
798	30432	33020	1306493
798	30548	32970	1306306
798	30658	32922	1305952
798	30760	32878	1305451
798	30852	32839	1304808
798	30941	32801	1304140
798	30956	32795	1304034
799	19033	37585	1199500
799	19285	37633	1202092
799	19807	37756	1207639
799	20092	37787	1210416
799	20316	37778	1212349
799	20503	37740	1213743
799	20666	37681	1214766
799	20815	37602	1215517
799	20954	37504	1216042
799	21272	37227	1216640
799	21575	36911	1216444
799	21896	36510	1215362
799	22260	35943	1212978
799	22664	35098	1208862
799	22942	34272	1205341
799	23095	33644	1203569
799	23187	33128	1202983
799	23212	32949	1203004
799	23252	32137	1203876
799	23210	31595	1204989
799	23118	31043	1206578
799	22981	30510	1208613
799	22811	30025	1211009
799	22624	29610	1213646
799	22433	29276	1216407
799	22184	28940	1220162
799	21897	28654	1224619
799	21574	28440	1229587
799	21225	28315	1234730
799	20865	28285	1239668
799	20505	28341	1244116
799	20154	28470	1247936
799	19900	28611	1250423
799	19643	28804	1252829
799	19379	29050	1255145
799	19124	29333	1257168
799	18890	29632	1258767
799	18684	29930	1259903
799	18504	30218	1260597
799	18350	30493	1260897
799	18216	30756	1260841
799	18094	31022	1260400
799	17978	31307	1259451
799	17867	31622	1257872
799	17766	31982	1255461
799	17686	32399	1252006
799	17652	32860	1247642
799	17679	33260	1243744
799	17737	33535	1241286
799	17782	33674	1240205
800	14034	32673	1205639
800	13984	32501	1208125
800	13827	32091	1214589
800	13769	31857	1217830
800	13757	31677	1219880
800	13772	31531	1221226
800	13803	31404	1222135
800	13848	31288	1222752
800	13905	31176	1223150
800	13979	31061	1223358
800	14124	30876	1223290
800	14298	30681	1222659
800	14478	30512	1221404
800	14688	30358	1219221
800	14963	30222	1215391
800	15379	30142	1208482
800	15905	30168	1200151
800	16282	30211	1195738
800	16561	30236	1193555
800	16789	30246	1192470
800	16912	30247	1192143
800	18440	30288	1190432
800	19581	30402	1190595
800	20588	30591	1191788
800	21402	30841	1193687
800	22032	31139	1196043
800	22510	31481	1198756
800	22687	31657	1200139
800	23068	32309	1204802
800	23187	32870	1208484
800	23174	33554	1212939
800	23003	34312	1218198
800	22702	35003	1223781
800	22359	35505	1229025
800	22110	35751	1232601
800	21567	36068	1239651
800	21007	36228	1245893
800	20444	36266	1251314
800	19939	36199	1255412
800	19507	36059	1258281
800	19135	35870	1260188
800	18804	35638	1261351
800	18565	35423	1261809
800	18324	35141	1261736
800	18167	34886	1261122
800	18034	34579	1259893
800	17926	34185	1257730
800	17858	33633	1253972
800	17855	32543	1245361
800	17836	32023	1241415
800	17807	31836	1240197
801	19073	28039	1199656
801	19294	28115	1202187
801	19659	28238	1206434
801	19872	28323	1208667
801	20053	28407	1210308
801	20211	28491	1211532
801	20354	28578	1212444
801	20485	28666	1213095
801	20754	28858	1213961
801	21054	29079	1214367
801	21423	29362	1214289
801	21943	29788	1213512
801	22560	30354	1212277
801	22933	30749	1211805
801	23198	31067	1211875
801	23405	31350	1212380
801	23473	31452	1212682
801	24032	32438	1216647
801	24297	33047	1219791
801	24472	33597	1223132
801	24556	34068	1226465
801	24560	34459	1229692
801	24495	34779	1232799
801	24409	34972	1234990
801	24075	35367	1240755
801	23655	35640	1246341
801	23148	35820	1251771
801	22636	35890	1256157
801	22169	35871	1259279
801	21756	35791	1261317
801	21385	35667	1262516
801	21038	35502	1263036
801	20789	35348	1262968
801	20615	35204	1262519
801	20463	35040	1261686
801	20327	34837	1260335
801	20206	34571	1258181
801	20108	34197	1254666
801	20037	33453	1246879
801	19988	32984	1241998
801	19935	32790	1240195
802	28045	18753	1199261
802	28134	18583	1201640
802	28314	18203	1207227
802	28434	17990	1210062
802	28547	17823	1211967
802	28658	17684	1213289
802	28769	17563	1214204
802	28883	17453	1214820
802	29004	17348	1215194
802	29115	17262	1215325
802	29217	17186	1215262
802	29318	17114	1215026
802	29419	17046	1214631
802	29531	16976	1214020
802	29663	16900	1213106
802	29832	16814	1211711
802	30077	16710	1209504
802	30316	16631	1207482
802	30499	16581	1206175
802	30655	16544	1205291
802	30797	16514	1204695
802	31302	16435	1203051
802	31967	16385	1201054
802	32576	16376	1199599
802	33087	16389	1198812
802	33516	16411	1198575
802	33883	16436	1198781
802	34207	16461	1199365
802	34501	16486	1200319
802	34867	16514	1202164
802	35220	16535	1204728
802	35558	16555	1208141
802	35874	16585	1212541
802	36148	16641	1217850
802	36352	16745	1223494
802	36477	16902	1228655
802	36538	17084	1232649
802	36576	17536	1239878
802	36516	18059	1246820
802	36364	18561	1252502
802	36151	18986	1256621
802	35902	19335	1259438
802	35628	19621	1261288
802	35326	19866	1262407
802	35048	20044	1262854
802	34767	20182	1262761
802	34523	20268	1262203
802	34251	20331	1261119
802	33925	20366	1259267
802	33508	20358	1256167
802	32878	20269	1250438
802	32153	20146	1243545
802	31901	20132	1241554
803	44646	32795	1241040
803	44533	32796	1240552
803	44414	32797	1240170
803	44291	32797	1239893
803	44166	32798	1239681
803	44040	32797	1239519
803	43913	32796	1239401
803	43785	32795	1239308
803	43651	32794	1239216
803	43523	32793	1239138
803	43396	32792	1239074
803	43268	32790	1239025
803	43140	32788	1238990
803	43012	32787	1238969
803	42884	32785	1238962
803	42756	32783	1238969
803	42628	32781	1238990
803	42500	32778	1239025
803	42372	32776	1239074
803	42244	32774	1239137
803	42117	32772	1239213
803	41989	32770	1239304
803	41862	32768	1239408
803	41735	32766	1239526
803	41608	32764	1239658
803	41481	32762	1239805
803	41355	32760	1239965
803	41229	32758	1240140
803	41103	32756	1240328
803	40978	32755	1240532
803	40852	32753	1240749
803	40728	32752	1240978
803	40603	32751	1241221
803	40480	32750	1241485
803	40357	32751	1241772
803	40217	32751	1242117
803	40082	32752	1242471
803	39950	32754	1242830
803	39824	32756	1243193
803	39704	32760	1243553
803	39585	32765	1243935
803	39468	32772	1244341
803	39352	32779	1244762
803	39236	32786	1245194
803	39121	32793	1245641
803	39007	32801	1246100
803	38893	32808	1246571
803	38781	32816	1247056
803	38669	32824	1247552
803	38558	32831	1248060
803	38448	32837	1248581
803	38339	32843	1249113
803	38231	32848	1249657
803	38123	32852	1250211
803	38016	32855	1250776
803	37910	32857	1251351
803	37805	32856	1251938
803	37702	32855	1252535
803	37599	32852	1253145
803	37498	32844	1253770
803	37398	32835	1254404
803	37299	32823	1255047
803	37201	32809	1255698
803	37104	32792	1256356
803	37010	32770	1257028
804	36898	32709	1258871
804	36864	32670	1260101
804	36839	32638	1261072
804	36808	32598	1262292
804	36769	32543	1263922
804	36737	32499	1265199
804	36710	32461	1266242
804	36674	32411	1267599
804	36642	32369	1268725
804	36613	32330	1269721
804	36585	32292	1270670
804	36555	32252	1271616
804	36525	32211	1272556
804	36493	32169	1273487
804	36459	32123	1274405
804	36424	32077	1275315
804	36387	32028	1276213
804	36346	31975	1277089
804	36300	31916	1277920
804	36248	31850	1278687
805	36344	31973	1277139
805	36302	31918	1278002
805	36247	31848	1278728
805	36170	31757	1279080
805	36088	31661	1279226
806	36083	31799	1281334
806	36095	31956	1283337
806	36104	32058	1284615
806	36111	32143	1285630
806	36118	32226	1286609
806	36125	32308	1287549
806	36132	32388	1288452
806	36138	32465	1289294
806	36145	32542	1290113
806	36152	32619	1290925
806	36159	32699	1291727
806	36167	32779	1292519
806	36174	32862	1293301
806	36181	32946	1294067
806	36189	33035	1294803
806	36198	33126	1295519
806	36207	33220	1296208
806	36216	33319	1296851
806	36227	33427	1297400
807	36215	33303	1296737
807	36225	33405	1297354
807	36236	33519	1297790
807	36250	33645	1297920
807	36261	33772	1297829
808	36187	33815	1298557
808	36111	33809	1299376
808	36031	33804	1300178
808	35948	33798	1300956
808	35863	33792	1301717
808	35774	33785	1302454
808	35682	33778	1303166
808	35588	33771	1303857
808	35489	33763	1304503
808	35383	33754	1305069
808	35270	33744	1305547
808	35155	33735	1305975
808	35038	33725	1306387
809	35182	33738	1305992
809	35066	33728	1306410
809	34942	33717	1306664
809	34816	33705	1306758
809	34689	33693	1306660
809	34569	33682	1306317
809	34460	33671	1305789
809	34363	33660	1305134
809	34283	33651	1304340
810	32668	14104	1208901
810	32124	14025	1214858
810	31643	13972	1220002
810	31304	13984	1223253
810	31027	14037	1225586
810	30787	14124	1227305
810	30569	14239	1228583
810	30322	14411	1229671
810	30042	14633	1230456
810	29733	14912	1230856
810	29386	15272	1230833
810	28997	15746	1230341
810	28614	16312	1229541
810	28327	16852	1228900
810	28138	17316	1228645
810	28076	17513	1228658
810	27946	18149	1228790
810	27913	18611	1228870
810	27925	19104	1228992
810	27985	19611	1229208
810	28087	20111	1229570
810	28223	20582	1230112
810	28330	20882	1230600
810	28526	21324	1231406
810	28707	21653	1232056
810	28895	21940	1232732
810	29080	22178	1233438
810	29256	22370	1234177
810	29424	22523	1234951
810	29585	22642	1235766
810	29739	22732	1236632
810	29868	22789	1237416
810	30321	22916	1240798
810	30783	22957	1245082
810	31291	22889	1250350
810	31775	22710	1255369
810	32183	22470	1259161
810	32522	22209	1261692
810	32813	21942	1263237
810	33077	21664	1264008
810	33206	21517	1264130
810	33462	21164	1263658
810	33599	20903	1262705
810	33716	20595	1261054
810	33810	20205	1258322
810	33869	19664	1253693
810	33893	18752	1244995
810	33928	18414	1242084
811	37486	19212	1199242
811	37381	19573	1203368
811	37255	19992	1208126
811	37144	20252	1210893
811	37023	20459	1212911
811	36894	20629	1214408
811	36754	20776	1215525
811	36644	20871	1216147
811	36135	21257	1217748
811	35618	21603	1218132
811	34902	22020	1217583
811	33897	22493	1216031
811	33013	22796	1214908
811	32346	22946	1214724
811	31795	23011	1215304
811	31615	23019	1215683
811	31218	22995	1216776
811	30963	22946	1217630
811	30708	22872	1218629
811	30461	22773	1219760
811	30232	22657	1220996
811	30029	22527	1222302
811	29857	22392	1223645
811	29718	22255	1224999
811	29612	22120	1226346
811	29327	21618	1231805
811	29106	20947	1239712
811	29064	20269	1247529
811	29179	19689	1253487
811	29386	19215	1257522
811	29648	18818	1260107
811	29958	18464	1261628
811	30222	18216	1262162
811	30475	18029	1262081
811	30686	17915	1261569
811	30928	17823	1260588
811	31224	17754	1258919
811	31615	17720	1256131
811	32197	17748	1251154
811	32999	17827	1243871
811	33267	17823	1241751
812	46328	28041	1201035
812	46066	28012	1204331
812	45641	27958	1209711
812	45402	27963	1212580
812	45210	28001	1214727
812	45048	28063	1216391
812	44907	28147	1217709
812	44780	28251	1218768
812	44475	28568	1220655
812	44107	29020	1221886
812	43629	29715	1222299
812	42970	30890	1221667
812	42532	31889	1221426
812	42320	32526	1222119
812	42210	32991	1223474
812	42163	33368	1225490
812	42159	33484	1226360
812	42187	33834	1230617
812	42250	33995	1234453
812	42380	34101	1239534
812	42604	34135	1245349
812	42893	34119	1250401
812	43194	34096	1253977
812	43488	34085	1256326
812	43776	34088	1257810
812	44073	34109	1258653
812	44275	34130	1258854
812	44438	34143	1258727
812	44603	34153	1258325
812	44779	34159	1257588
812	44979	34161	1256379
812	45215	34157	1254453
812	45517	34142	1251320
812	46036	34103	1245011
812	46258	34091	1242582
812	46379	34087	1241511
813	51237	32954	1207893
813	51069	33347	1214189
813	50924	33659	1218989
813	50786	33894	1222196
813	50644	34095	1224553
813	50496	34273	1226306
813	50368	34408	1227397
813	50116	34663	1228783
813	49838	34944	1229564
813	49444	35333	1229926
813	48803	35917	1229746
813	48255	36346	1229639
813	47880	36586	1229936
813	47587	36735	1230543
813	47336	36828	1231436
813	47104	36879	1232670
813	46872	36895	1234448
813	46650	36875	1236841
813	46437	36804	1240013
813	46240	36658	1244044
813	46071	36422	1248531
813	45937	36129	1252520
813	45831	35827	1255472
813	45738	35537	1257467
813	45648	35260	1258727
813	45555	34984	1259412
813	45476	34744	1259561
813	45412	34502	1259287
813	45357	34237	1258547
813	45311	33929	1257174
813	45277	33549	1254842
813	45260	33029	1250804
813	45258	32248	1244078
813	45246	31966	1241989
814	46620	37552	1199086
814	46791	37460	1201665
814	47162	37277	1207520
814	47369	37155	1210454
814	47532	37038	1212439
814	47669	36923	1213821
814	47789	36807	1214786
814	47899	36686	1215443
814	48004	36557	1215847
814	48103	36425	1216000
814	48195	36298	1215911
814	48284	36168	1215591
814	48377	36026	1214997
814	48478	35860	1214026
814	48594	35648	1212460
814	48740	35332	1209801
814	48859	35006	1207162
814	48930	34762	1205545
814	48980	34556	1204509
814	49019	34369	1203863
814	49095	33898	1202858
814	49158	33193	1201627
814	49174	32532	1200897
814	49162	31979	1200754
814	49134	31530	1201091
814	49097	31165	1201801
814	49056	30864	1202820
814	49011	30611	1204137
814	48977	30458	1205236
814	48749	29754	1213321
814	48491	29308	1222754
814	48197	29092	1233490
814	47929	29149	1243009
814	47719	29403	1250135
814	47561	29772	1255107
814	47441	30226	1258501
814	47397	30452	1259576
814	47354	30801	1260386
814	47343	31031	1260321
814	47344	31292	1259766
814	47363	31613	1258489
814	47412	32040	1255986
814	47520	32686	1250992
814	47685	33558	1243638
814	47725	33848	1241672
815	19961	33307	1242434
815	19980	32422	1249557
815	20030	31768	1254684
815	20135	31316	1257978
815	20281	30966	1260289
815	20462	30682	1261939
815	20638	30480	1262934
815	21481	29778	1265046
815	22462	29190	1265003
815	24026	28522	1262725
815	26208	27875	1259183
815	27646	27538	1258660
815	28492	27350	1259784
815	30063	27037	1264379
815	31328	26867	1269699
815	32456	26826	1275757
815	33403	26925	1281988
815	34171	27157	1288100
815	34261	27198	1288897
815	35931	28293	1307599
815	36414	28913	1315587
815	36620	29456	1321071
815	36649	29936	1324787
815	36557	30385	1327347
815	36350	30845	1329088
815	36074	31237	1329817
815	35745	31551	1329618
815	35308	31834	1328438
815	34668	32101	1325683
815	33616	32343	1319801
815	31685	32590	1307639
815	31074	32729	1304211
816	33251	20111	1244664
816	31552	20173	1255483
816	30519	20306	1261484
816	29812	20518	1264865
816	29274	20787	1266772
816	28831	21117	1267681
816	28161	21823	1267474
816	27532	22720	1264986
816	26946	23961	1259257
816	26430	25941	1248514
816	26189	27862	1239875
816	26076	29250	1236432
816	26032	31138	1234236
816	26145	32799	1233460
816	26342	34067	1234228
816	26578	35013	1236146
816	26841	35730	1238972
816	27111	36251	1242408
816	27853	37280	1255415
816	28714	37927	1275414
816	29722	37916	1298132
816	30710	37368	1314390
816	31634	36609	1323644
816	32410	35882	1327651
816	32690	35578	1328107
816	32905	35293	1327719
816	33121	34949	1326486
816	33350	34495	1323941
816	33611	33837	1319011
816	34003	32618	1308320
816	34173	32160	1304704
816	34221	32054	1304009
817	45586	33043	1243869
817	45496	33290	1246844
817	45328	33830	1253542
817	45205	34106	1256707
817	45082	34303	1258711
817	44957	34453	1260026
817	44830	34573	1260886
817	44696	34675	1261423
817	44548	34765	1261697
817	44345	34865	1261677
817	44122	34964	1261218
817	43899	35049	1260286
817	43661	35124	1258741
817	43388	35180	1256308
817	43062	35195	1252620
817	42695	35133	1247886
817	42360	34999	1243724
817	42084	34839	1240853
817	41848	34673	1239001
817	41670	34536	1238031
817	41212	34047	1236031
817	40816	33398	1234502
817	40413	32492	1233514
817	40036	31503	1233670
817	39718	30712	1234911
817	39441	30158	1236751
817	39179	29779	1238951
817	38908	29526	1241518
817	38295	29194	1250034
817	37846	29246	1263858
817	37573	30141	1287874
817	37205	31686	1311241
817	36592	32731	1322112
817	35803	33443	1327087
817	35257	33765	1328350
817	34927	33918	1328268
817	34704	34004	1327635
817	34460	34082	1326422
817	34176	34154	1324333
817	33818	34216	1320773
817	33280	34267	1313933
817	32706	34312	1306317
817	32498	34345	1304132
819	16834	27995	1054259
819	16729	27923	1054218
819	16618	27859	1054190
819	16503	27804	1054165
819	16385	27754	1054144
819	16266	27708	1054135
819	16145	27664	1054147
819	16025	27621	1054188
819	15904	27579	1054259
819	15783	27539	1054352
819	15662	27501	1054458
819	15540	27466	1054570
819	15416	27434	1054679
819	15292	27406	1054781
819	15125	27372	1054919
819	14945	27340	1055070
819	14745	27310	1055238
819	14517	27281	1055428
819	14300	27256	1055603
819	14133	27241	1055734
819	13964	27231	1055863
819	13661	27217	1056090
819	13396	27204	1056286
819	13014	27180	1056575
819	12627	27155	1056861
819	12389	27141	1057014
819	12227	27131	1057103
819	12057	27121	1057185
819	11929	27114	1057240
819	11801	27110	1057289
819	11674	27109	1057334
819	11546	27115	1057382
819	11418	27125	1057427
819	11291	27134	1057459
819	11163	27135	1057468
819	11035	27127	1057442
819	10908	27114	1057378
819	10782	27094	1057291
819	10659	27063	1057200
819	10540	27016	1057122
819	10430	26950	1057062
819	10329	26873	1057005
819	10233	26788	1056936
819	10140	26701	1056839
819	10050	26611	1056716
819	9964	26518	1056581
819	9883	26421	1056446
819	9806	26320	1056325
819	9736	26213	1056230
819	9675	26101	1056172
819	9626	25983	1056143
819	9583	25862	1056132
819	9541	25741	1056126
819	9495	25622	1056115
819	9445	25504	1056086
819	9382	25358	1056035
819	9330	25242	1056002
819	9276	25126	1055994
819	9218	25011	1056029
819	9160	24898	1056122
819	9102	24785	1056265
819	9040	24676	1056437
819	8968	24572	1056619
819	8882	24480	1056789
819	8786	24398	1056953
819	8682	24327	1057118
819	8571	24266	1057283
819	8455	24217	1057449
819	8333	24182	1057607
819	8209	24161	1057751
819	8082	24150	1057892
819	7956	24145	1058043
819	7830	24141	1058218
819	7705	24136	1058430
819	7580	24135	1058678
819	7457	24137	1058951
819	7334	24141	1059242
819	7212	24143	1059544
819	7090	24144	1059860
819	6969	24147	1060191
819	6849	24147	1060537
819	6729	24145	1060895
819	6610	24138	1061270
819	6492	24127	1061661
819	6375	24115	1062058
819	6257	24106	1062454
819	6139	24105	1062839
819	6020	24110	1063217
819	5901	24120	1063590
819	5782	24134	1063955
819	5663	24151	1064309
819	5544	24168	1064647
819	5424	24188	1064966
819	5304	24210	1065275
819	5185	24236	1065585
819	5067	24267	1065908
819	4950	24296	1066249
819	4834	24329	1066597
819	4725	24380	1066930
819	4629	24457	1067218
