TabType	ID	Durability	BelongSchool	MagicKind	Get_Desc	BelongMapID
6	7241		3	内功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7242		3|6	外功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7243		4	内功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7244		4	治疗	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7245		9	内功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7246		9	治疗	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7247		10	内功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7248		10	外功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7249		3|6	外功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7250		6	外功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7251		7	外功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7252		8	内功	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7253		8	防御	{[澹台枯火,闻人彦范,萧沙、韦柔丝,岳承志,卓力格图]}	171
6	7273		3|4|9|19	内功	{[华丽的宝箱,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子,耶律燕、独孤问俗]}	164
6	7274		2|5|8|10	内功	{[华丽的宝箱,精致的宝箱,傀儡宝箱,六道傀儡,特殊宝箱,修罗的小箱子]}	164
6	7275		1|7|10|20	外功	{[华丽的宝箱,剑圣,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子]}	164
6	7276		3|6|18	外功	{[华丽的宝箱,精致的宝箱,傀儡宝箱,六道傀儡,特殊宝箱,修罗的小箱子]}	164
6	7277		2|4|9|19	治疗	{[华丽的宝箱,剑圣,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子]}	164
6	7278		1|5|8|18	防御	{[华丽的宝箱,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子,耶律燕、独孤问俗]}	164
6	7279		5	内功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7280		5	防御	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7281		2	内功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7282		2	治疗	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7283		1	外功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7284		1	防御	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7285		3	内功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7286		3|6	外功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7287		4	内功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7288		4	治疗	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7289		9	内功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7290		9	治疗	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7291		10	内功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7292		10	外功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7293		3|6	外功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7294		6	外功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7295		7	外功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7296		8	内功	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7297		8	防御	{[安禄山,剑圣,六道傀儡,无名,耶律燕、独孤问俗,伊玛目]}	164
6	7298		3|4|9|19	内功	{[华丽的宝箱,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子,耶律燕、独孤问俗]}	165
6	7299		2|5|8|10	内功	{[华丽的宝箱,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子,耶律燕、独孤问俗]}	165
6	7300		1|7|10|20	外功	{[华丽的宝箱,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子,耶律燕、独孤问俗]}	165
6	7301		3|6|18	外功	{[华丽的宝箱,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子,耶律燕、独孤问俗]}	165
6	7302		2|4|9|19	治疗	{[华丽的宝箱,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子,耶律燕、独孤问俗]}	165
6	7303		1|5|8|18	防御	{[华丽的宝箱,精致的宝箱,傀儡宝箱,特殊宝箱,修罗的小箱子,耶律燕、独孤问俗]}	165
6	7304		5	内功	{[安禄山]}	165
6	7305		5	防御	{[安禄山]}	165
6	7306		2	内功	{[安禄山]}	165
6	7307		2	治疗	{[安禄山]}	165
6	7308		1	外功	{[安禄山]}	165
6	7309		1	防御	{[安禄山]}	165
6	7310		3	内功	{[安禄山]}	165
6	7311		3|6	外功	{[安禄山]}	165
6	7312		4	内功	{[安禄山]}	165
6	7313		4	治疗	{[安禄山]}	165
6	7314		9	内功	{[安禄山]}	165
6	7315		9	治疗	{[安禄山]}	165
6	7316		10	内功	{[安禄山]}	165
6	7317		10	外功	{[安禄山]}	165
6	7318		3|6	外功	{[安禄山]}	165
6	7319		6	外功	{[安禄山]}	165
6	7320		7	外功	{[安禄山]}	165
6	7321		8	内功	{[安禄山]}	165
6	7322		8	防御	{[安禄山]}	165
6	8018		5	内功	{[剑圣,无名,伊玛目]}	165
6	8019		5	防御	{[剑圣,无名,伊玛目]}	165
6	8020		2	内功	{[剑圣,无名,伊玛目]}	165
6	8021		2	治疗	{[剑圣,无名,伊玛目]}	165
6	8022		1	外功	{[剑圣,无名,伊玛目]}	165
6	8023		1	防御	{[剑圣,无名,伊玛目]}	165
6	8024		3	内功	{[剑圣,无名,伊玛目]}	165
6	8025		3|6	外功	{[剑圣,无名,伊玛目]}	165
6	8026		4	内功	{[剑圣,无名,伊玛目]}	165
6	8027		4	治疗	{[剑圣,无名,伊玛目]}	165
6	8028		9	内功	{[剑圣,无名,伊玛目]}	165
6	8029		9	治疗	{[剑圣,无名,伊玛目]}	165
6	8030		10	内功	{[剑圣,无名,伊玛目]}	165
6	8031		10	外功	{[剑圣,无名,伊玛目]}	165
6	8032		3|6	外功	{[剑圣,无名,伊玛目]}	165
6	8033		6	外功	{[剑圣,无名,伊玛目]}	165
6	8034		7	外功	{[剑圣,无名,伊玛目]}	165
6	8035		8	内功	{[剑圣,无名,伊玛目]}	165
6	8036		8	防御	{[剑圣,无名,伊玛目]}	165
6	8037			内功	{[仁者的箱子,随机宝箱]}	164
6	8038			内功	{[仁者的箱子,随机宝箱]}	164
6	8039			外功	{[仁者的箱子,随机宝箱]}	164
6	8040			外功	{[仁者的箱子,随机宝箱]}	164
6	8041			治疗	{[仁者的箱子,随机宝箱]}	164
6	8042			防御	{[仁者的箱子,随机宝箱]}	164
6	8320			内功	{[仁者的箱子,随机宝箱]}	165
6	8321			内功	{[仁者的箱子,随机宝箱]}	165
6	8322			外功	{[仁者的箱子,随机宝箱]}	165
6	8323			外功	{[仁者的箱子,随机宝箱]}	165
6	8324			治疗	{[仁者的箱子,随机宝箱]}	165
6	8325			防御	{[仁者的箱子,随机宝箱]}	165
6	8374		3|4|9|19	内功	{[何莘涯]}	165
6	8375		2|5|8|10	内功	{[何莘涯]}	165
6	8376		1|7|10|20	外功	{[何莘涯]}	165
6	8377		3|6|18	外功	{[何莘涯]}	165
6	8378		2|4|9|19	治疗	{[何莘涯]}	165
6	8379		1|5|8|18	防御	{[何莘涯]}	165
6	8418		3|4|9|19	内功	{[牛介平]}	179
6	8419		2|5|8|10	内功	{[牛介平]}	179
6	8420		1|7|10|20	外功	{[牛介平]}	179
6	8421		3|6|18	外功	{[牛介平]}	179
6	8422		2|4|9|19	治疗	{[牛介平]}	179
6	8423		1|5|8|18	防御	{[牛介平]}	179
6	8424			内功	{[天策宝箱]}	175
6	8425			内功	{[天策宝箱]}	175
6	8426			外功	{[天策宝箱]}	175
6	8427			外功	{[天策宝箱]}	175
6	8428			治疗	{[天策宝箱]}	175
6	8429			防御	{[天策宝箱]}	175
6	8430		3|4|9|19	内功	{[关卡：保护青骓牧场]}	175
6	8431		2|5|8|10	内功	{[沙叱博]}	175
6	8432		1|7|10|20	外功	{[阿史那从礼]}	175
6	8433		3|6|18	外功	{[黑齿元佑]}	175
6	8434		2|4|9|19	治疗	{[苏曼莎]}	175
6	8435		1|5|8|18	防御	{[令狐伤]}	175
6	8436		5	内功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8437		5	防御	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8438		2	内功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8439		2	治疗	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8440		1	外功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8441		1	防御	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8442		3	内功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8443		3|6	外功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8444		4	内功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8445		4	治疗	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8446		9	内功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8447		9	治疗	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8448		10	内功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8449		10	外功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8450		3|6	外功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8451		6	外功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8452		7	外功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8453		8	内功	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8454		8	防御	{[阿史那从礼,曹炎烈,关卡：保护青骓牧场,关卡：固守天策府,黑齿元佑,沙叱博,席庶云]}	175
6	8455		5	内功	{[令狐伤,苏曼莎]}	175
6	8456		5	防御	{[令狐伤,苏曼莎]}	175
6	8457		2	内功	{[令狐伤,苏曼莎]}	175
6	8458		2	治疗	{[令狐伤,苏曼莎]}	175
6	8459		1	外功	{[令狐伤,苏曼莎]}	175
6	8460		1	防御	{[令狐伤,苏曼莎]}	175
6	8461		3	内功	{[令狐伤,苏曼莎]}	175
6	8462		3|6	外功	{[令狐伤,苏曼莎]}	175
6	8463		4	内功	{[令狐伤,苏曼莎]}	175
6	8464		4	治疗	{[令狐伤,苏曼莎]}	175
6	8465		9	内功	{[令狐伤,苏曼莎]}	175
6	8466		9	治疗	{[令狐伤,苏曼莎]}	175
6	8467		10	内功	{[令狐伤,苏曼莎]}	175
6	8468		10	外功	{[令狐伤,苏曼莎]}	175
6	8469		3|6	外功	{[令狐伤,苏曼莎]}	175
6	8470		6	外功	{[令狐伤,苏曼莎]}	175
6	8471		7	外功	{[令狐伤,苏曼莎]}	175
6	8472		8	内功	{[令狐伤,苏曼莎]}	175
6	8473		8	防御	{[令狐伤,苏曼莎]}	175
6	8474			内功	{[天策宝箱]}	176
6	8475			内功	{[天策宝箱]}	176
6	8476			外功	{[天策宝箱]}	176
6	8477			外功	{[天策宝箱]}	176
6	8478			治疗	{[天策宝箱]}	176
6	8479			防御	{[天策宝箱]}	176
6	8480		3|4|9|19	内功	{[席庶云]}	176
6	8481		2|5|8|10	内功	{[席庶云]}	176
6	8482		1|7|10|20	外功	{[席庶云]}	176
6	8483		3|6|18	外功	{[席庶云]}	176
6	8484		2|4|9|19	治疗	{[席庶云]}	176
6	8485		1|5|8|18	防御	{[席庶云]}	176
6	8486		3|4|9|19	内功	{[席庶云]}	176
6	8487		2|5|8|10	内功	{[席庶云]}	176
6	8488		1|7|10|20	外功	{[席庶云]}	176
6	8489		3|6|18	外功	{[席庶云]}	176
6	8490		2|4|9|19	治疗	{[席庶云]}	176
6	8491		1|5|8|18	防御	{[席庶云]}	176
6	8492		5	内功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8493		5	防御	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8494		2	内功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8495		2	治疗	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8496		1	外功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8497		1	防御	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8498		3	内功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8499		3|6	外功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8500		4	内功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8501		4	治疗	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8502		9	内功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8503		9	治疗	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8504		10	内功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8505		10	外功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8506		3|6	外功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8507		6	外功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8508		7	外功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8509		8	内功	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8510		8	防御	{[阿史那从礼,黑齿元佑,沙叱博,苏曼莎]}	176
6	8511		5	内功	{[令狐伤]}	176
6	8512		5	防御	{[令狐伤]}	176
6	8513		2	内功	{[令狐伤]}	176
6	8514		2	治疗	{[令狐伤]}	176
6	8515		1	外功	{[令狐伤]}	176
6	8516		1	防御	{[令狐伤]}	176
6	8517		3	内功	{[令狐伤]}	176
6	8518		3|6	外功	{[令狐伤]}	176
6	8519		4	内功	{[令狐伤]}	176
6	8520		4	治疗	{[令狐伤]}	176
6	8521		9	内功	{[令狐伤]}	176
6	8522		9	治疗	{[令狐伤]}	176
6	8523		10	内功	{[令狐伤]}	176
6	8524		10	外功	{[令狐伤]}	176
6	8525		3|6	外功	{[令狐伤]}	176
6	8526		6	外功	{[令狐伤]}	176
6	8527		7	外功	{[令狐伤]}	176
6	8528		8	内功	{[令狐伤]}	176
6	8529		8	防御	{[令狐伤]}	176
6	8877			内功	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	177|182
6	8878			内功	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	177|182
6	8879			外功	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	177|182
6	8880			外功	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	177|182
6	8881			治疗	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	177|182
6	8882			防御	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	177|182
6	8883		3|4|9|19	内功	{[盗墓贼,王翦,银月宝箱]}	182
6	8884		2|5|8|10	内功	{[盗墓贼,王翦,银月宝箱]}	182
6	8885		1|7|10|20	外功	{[盗墓贼,王翦,银月宝箱]}	182
6	8886		3|6|18	外功	{[盗墓贼,王翦,银月宝箱]}	182
6	8887		2|4|9|19	治疗	{[盗墓贼,王翦,银月宝箱]}	182
6	8888		1|5|8|18	防御	{[盗墓贼,王翦,银月宝箱]}	182
6	8889		5	内功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8890		5	防御	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8891		2	内功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8892		2	治疗	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8893		1	外功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8894		1	防御	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8895		3	内功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8896		3|6	外功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8897		4	内功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8898		4	治疗	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8899		9	内功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8900		9	治疗	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8901		10	内功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8902		10	外功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8903		3|6	外功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8904		6	外功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8905		7	外功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8906		8	内功	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8907		8	防御	{[地字一号,黑鹰,史朝义],[令狐伤,石麒麟,探雪,王翦]}	177|182
6	8908		5	内功	{[无名],[安禄山]}	177|182
6	8909		5	防御	{[无名],[安禄山]}	177|182
6	8910		2	内功	{[无名],[安禄山]}	177|182
6	8911		2	治疗	{[无名],[安禄山]}	177|182
6	8912		1	外功	{[无名],[安禄山]}	177|182
6	8913		1	防御	{[无名],[安禄山]}	177|182
6	8914		3	内功	{[无名],[安禄山]}	177|182
6	8915		3|6	外功	{[无名],[安禄山]}	177|182
6	8916		4	内功	{[无名],[安禄山]}	177|182
6	8917		4	治疗	{[无名],[安禄山]}	177|182
6	8918		9	内功	{[无名],[安禄山]}	177|182
6	8919		9	治疗	{[无名],[安禄山]}	177|182
6	8920		10	内功	{[无名],[安禄山]}	177|182
6	8921		10	外功	{[无名],[安禄山]}	177|182
6	8922		3|6	外功	{[无名],[安禄山]}	177|182
6	8923		6	外功	{[无名],[安禄山]}	177|182
6	8924		7	外功	{[无名],[安禄山]}	177|182
6	8925		8	内功	{[无名],[安禄山]}	177|182
6	8926		8	防御	{[无名],[安禄山]}	177|182
6	8927			内功	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	178|183
6	8928			内功	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	178|183
6	8929			外功	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	178|183
6	8930			外功	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	178|183
6	8931			治疗	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	178|183
6	8932			防御	{[杜森,霍正军,莫寻常,钟一洋],[宝箱,宝箱,宝箱,银月宝箱]}	178|183
6	8933		3|4|9|19	内功	{[地字一号]}	178
6	8934		2|5|8|10	内功	{[地字一号]}	178
6	8935		1|7|10|20	外功	{[地字一号]}	178
6	8936		3|6|18	外功	{[地字一号]}	178
6	8937		2|4|9|19	治疗	{[地字一号]}	178
6	8938		1|5|8|18	防御	{[地字一号]}	178
6	8939		3|4|9|19	内功	{[盗墓贼,王翦,银月宝箱]}	183
6	8940		2|5|8|10	内功	{[盗墓贼,王翦,银月宝箱]}	183
6	8941		1|7|10|20	外功	{[盗墓贼,王翦,银月宝箱]}	183
6	8942		3|6|18	外功	{[盗墓贼,王翦,银月宝箱]}	183
6	8943		2|4|9|19	治疗	{[盗墓贼,王翦,银月宝箱]}	183
6	8944		1|5|8|18	防御	{[盗墓贼,王翦,银月宝箱]}	183
6	8945		5	内功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8946		5	防御	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8947		2	内功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8948		2	治疗	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8949		1	外功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8950		1	防御	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8951		3	内功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8952		3|6	外功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8953		4	内功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8954		4	治疗	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8955		9	内功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8956		9	治疗	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8957		10	内功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8958		10	外功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8959		3|6	外功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8960		6	外功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8961		7	外功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8962		8	内功	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8963		8	防御	{[黑鹰,无名],[安禄山,令狐伤,探雪]}	178|183
6	8964		5	内功	{[无名],[安禄山]}	178|183
6	8965		5	防御	{[无名],[安禄山]}	178|183
6	8966		2	内功	{[无名],[安禄山]}	178|183
6	8967		2	治疗	{[无名],[安禄山]}	178|183
6	8968		1	外功	{[无名],[安禄山]}	178|183
6	8969		1	防御	{[无名],[安禄山]}	178|183
6	8970		3	内功	{[无名],[安禄山]}	178|183
6	8971		3|6	外功	{[无名],[安禄山]}	178|183
6	8972		4	内功	{[无名],[安禄山]}	178|183
6	8973		4	治疗	{[无名],[安禄山]}	178|183
6	8974		9	内功	{[无名],[安禄山]}	178|183
6	8975		9	治疗	{[无名],[安禄山]}	178|183
6	8976		10	内功	{[无名],[安禄山]}	178|183
6	8977		10	外功	{[无名],[安禄山]}	178|183
6	8978		3|6	外功	{[无名],[安禄山]}	178|183
6	8979		6	外功	{[无名],[安禄山]}	178|183
6	8980		7	外功	{[无名],[安禄山]}	178|183
6	8981		8	内功	{[无名],[安禄山]}	178|183
6	8982		8	防御	{[无名],[安禄山]}	178|183
6	9147		5	内功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9148		5	防御	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9149		2	内功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9150		2	治疗	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9151		1	外功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9152		1	防御	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9153		3|6	内功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9154		3|6	外功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9155		4	内功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9156		4	治疗	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9157		9	内功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9158		9	治疗	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9159		10	内功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9160		10	外功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9161		3|6	外功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9162		6	外功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9163		7	外功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9164		8	内功	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9165		8	防御	{[列缺、霹雳],[葛尔东赞],[安禄山],[詹毅],[恶狼],[白起]}	157|162|163|170|179|184
6	9293		18	外功	{[独孤问俗]}	196
6	9297		1|5|8|18	防御	{[中田海]}	196
6	9301		1|2|3|4|5|6|7|8|9|10|18|19|20	外功	{[中田海]}	196
