ID	Level	TypeID	SkillID	IconID	Name	Desc	BindSkillID	ExamPrint	ShowNewRecipeTip	nPriority
642	1	1	0	0	万花PVP套装效果	毫针的调息时间减少2秒				
644	1	1	0	0	藏剑PVP套装效果	醉月减1sCD				
645	1	1	0	0	纯阳PVP套装效果	“人剑合一”招式调息时间减少1秒				
646	1	1	0	0	纯阳PVP套装效果	“三才化生”招式调息时间减少2秒				
647	1	7	34	1885	《防身武艺·虹气长空》详解残页	命中提高1%。		35		
648	1	7	34	1885	《防身武艺·虹气长空》详解断篇	命中提高2%。		40		
649	1	7	34	1885	《防身武艺·虹气长空》详解绝章	命中提高3%。		45		
718	1	1	2235	2716	《补天心经·千蝶吐瑞》穴位图残页	调息时间减少10秒。		140		
719	1	1	2235	2716	《补天心经·千蝶吐瑞》穴位图断篇	调息时间减少10秒。		140		
720	1	2	2235	2717	《补天心经·千蝶吐瑞》注解残页	施展招式的消耗降低5%。		40		
721	1	2	2235	2717	《补天心经·千蝶吐瑞》注解断篇	施展招式的消耗降低10%。		45		
722	1	1	2235	2716	《补天心经·千蝶吐瑞》穴位图绝章	调息时间减少10秒。		55		
723	1	8	2235	2723	《补天心经·千蝶吐瑞》人偶图残页	疗伤成效提高4%。		145		
724	1	8	2235	2723	《补天心经·千蝶吐瑞》人偶图断篇	疗伤成效提高5%。		145		
725	1	6	2214	2721	《引魂蛊术·夺命蛊》参悟残页	伤害提高10%。		70		
726	1	6	2214	2721	《引魂蛊术·夺命蛊》参悟断篇	伤害提高10%。		70		
727	1	6	2214	2721	《引魂蛊术·夺命蛊》参悟绝章	伤害提高10%。		95		
728	1	2	2214	2717	《引魂蛊术·夺命蛊》注解残页	施展招式的消耗降低5%。		65		
729	1	2	2214	2717	《引魂蛊术·夺命蛊》注解断篇	施展招式的消耗降低10%。		45		
730	1	9	2214	2724	《引魂蛊术·夺命蛊》真传残页	招式的有效距离增加1尺。		70		
731	1	9	2214	2724	《引魂蛊术·夺命蛊》真传断篇	招式的有效距离增加2尺。		70		
732	1	1	2226	2716	《驭虫奇术·蛊虫献祭》穴位图残页	调息时间减少2秒。		365		
733	1	1	2226	2716	《驭虫奇术·蛊虫献祭》穴位图断篇	调息时间减少3秒。		305		
734	1	2	2226	2717	《驭虫奇术·蛊虫献祭》注解残页	施展招式的消耗降低5%。		115		
735	1	2	2226	2717	《驭虫奇术·蛊虫献祭》注解断篇	施展招式的消耗降低5%。		125		
736	1	2	2226	2717	《驭虫奇术·蛊虫献祭》注解绝章	施展招式的消耗降低10%。		105		
737	1	8	2226	2723	《驭虫奇术·蛊虫献祭》人偶图残页	招式附加气血恢复，持续9秒，最多叠加2层。		390		
738	1	8	2226	2723	《驭虫奇术·蛊虫献祭》人偶图断篇	招式附加气血恢复，持续9秒，最多叠加2层。		390		
739	1	3	2232	2718	《补天心经·冰蚕牵丝》经脉图残页	运功时间减少0.125秒。	2232	225		
740	1	3	2232	2718	《补天心经·冰蚕牵丝》经脉图断篇	运功时间减少0.125秒。	2232	195		
741	1	2	2232	2717	《补天心经·冰蚕牵丝》注解残页	施展招式的消耗降低5%。	2232	170		
742	1	2	2232	2717	《补天心经·冰蚕牵丝》注解断篇	施展招式的消耗降低10%。	2232	120		
743	1	9	2232	2724	《补天心经·冰蚕牵丝》真传残页	招式的有效距离增加2尺。	2232	275		
744	1	8	2232	2723	《补天心经·冰蚕牵丝》人偶图残页	疗伤成效提高4%。	2232	190		
745	1	8	2232	2723	《补天心经·冰蚕牵丝》人偶图断篇	疗伤成效提高5%。	2232	390		
746	1	6	2215	2721	《引魂蛊术·迷心蛊》参悟残页	伤害提高10%。		100		
747	1	6	2215	2721	《引魂蛊术·迷心蛊》参悟断篇	伤害提高10%。		170		
748	1	6	2215	2721	《引魂蛊术·迷心蛊》参悟绝章	伤害提高10%。		150		
749	1	2	2215	2717	《引魂蛊术·迷心蛊》注解残页	施展招式的消耗降低5%。		45		
750	1	2	2215	2717	《引魂蛊术·迷心蛊》注解断篇	施展招式的消耗降低5%。		50		
751	1	2	2215	2717	《引魂蛊术·迷心蛊》注解绝章	施展招式的消耗降低10%。		50		
752	1	9	2215	2724	《引魂蛊术·迷心蛊》真传残页	招式的有效距离增加1尺。		80		
753	1	9	2215	2724	《引魂蛊术·迷心蛊》真传断篇	招式的有效距离增加2尺。		70		
754	1	6	2216	2721	《引魂蛊术·枯残蛊》参悟残页	伤害提高10%。		100		
755	1	6	2216	2721	《引魂蛊术·枯残蛊》参悟断篇	伤害提高10%。		85		
756	1	6	2216	2721	《引魂蛊术·枯残蛊》参悟绝章	伤害提高10%。		185		
757	1	2	2216	2717	《引魂蛊术·枯残蛊》注解残页	施展招式的消耗降低5%。		40		
758	1	2	2216	2717	《引魂蛊术·枯残蛊》注解断篇	施展招式的消耗降低5%。		50		
759	1	2	2216	2717	《引魂蛊术·枯残蛊》注解绝章	施展招式的消耗降低10%。		50		
760	1	9	2216	2724	《引魂蛊术·枯残蛊》真传残页	招式的有效距离增加1尺。		70		
761	1	9	2216	2724	《引魂蛊术·枯残蛊》真传断篇	招式的有效距离增加2尺。		70		
762	1	5	2211	2720	《千劫万毒手·蛇影》秘诀残页	会心提高2%。	2211	105		
763	1	5	2211	2720	《千劫万毒手·蛇影》秘诀断篇	会心提高3%。	2211	105		
764	1	5	2211	2720	《千劫万毒手·蛇影》秘诀绝章	会心提高4%。		165		
765	1	10	2211	2725	《千劫万毒手·蛇影》手抄残页	招式效果持续时间增加2秒。		145		
766	1	9	2211	2724	《千劫万毒手·蛇影》真传残页	招式的有效距离增加4尺。		170		
767	1	6	2211	2721	《千劫万毒手·蛇影》参悟残页	伤害提高4%。		120		1
768	1	6	2211	2721	《千劫万毒手·蛇影》参悟断篇	伤害提高5%。		140		2
769	1	1	2212	2716	《千劫万毒手·百足》穴位图断篇	调息时间减少1秒。		100		2
770	1	1	2212	2716	《千劫万毒手·百足》穴位图绝章	调息时间减少1秒。		95		3
771	1	12	2212	2724	《千劫万毒手·百足》真传残页	招式的有效范围增加1尺。		55		
772	1	12	2212	2724	《千劫万毒手·百足》真传断篇	招式的有效范围增加2尺。		65		
773	1	6	2212	2721	《千劫万毒手·百足》参悟绝章	伤害提高10%。		65		3
774	1	6	2212	2721	《千劫万毒手·百足》参悟残页	伤害提高5%。		50		1
775	1	6	2212	2721	《千劫万毒手·百足》参悟断篇	伤害提高10%。		45		2
776	1	1	2212	2716	《千劫万毒手·百足》穴位图残页	调息时间减少1秒。		170		1
777	1	12	2233	2724	《补天心经·醉舞九天》真传断篇	招式的有效范围增加2尺。		230		2
778	1	8	2233	2723	《补天心经·醉舞九天》人偶图绝章	疗伤成效提高6%。		360		3
779	1	2	2233	2717	《补天心经·醉舞九天》注解残页	施展招式的消耗降低5%。		105		
780	1	2	2233	2717	《补天心经·醉舞九天》注解断篇	施展招式的消耗降低10%。		105		
781	1	12	2233	2724	《补天心经·醉舞九天》真传残页	招式的有效范围增加2尺。		170		1
782	1	8	2233	2723	《补天心经·醉舞九天》人偶图残页	疗伤成效提高4%。		150		1
783	1	8	2233	2723	《补天心经·醉舞九天》人偶图断篇	疗伤成效提高5%。		390		2
784	1	1	2220	2716	《引魂蛊术·凤凰蛊》穴位图残页	调息时间减少120秒。		125		
785	1	1	2220	2716	《引魂蛊术·凤凰蛊》穴位图断篇	调息时间减少180秒。		225		
786	1	2	2220	2717	《引魂蛊术·凤凰蛊》注解残页	施展招式的消耗降低10%。		35		
787	1	2	2220	2717	《引魂蛊术·凤凰蛊》注解断篇	施展招式的消耗降低15%。		35		
788	1	2	2220	2717	《引魂蛊术·凤凰蛊》注解绝章	施展招式的消耗降低20%。		35		
789	1	8	2220	2723	《引魂蛊术·凤凰蛊》人偶图残页	招式附加目标重伤原地起身后最大气血值提高，持续20秒。		130		
790	1	8	2220	2723	《引魂蛊术·凤凰蛊》人偶图断篇	目标重伤原地起身后不受伤害，持续2秒。		130		
791	1	3	2209	2718	《千劫万毒手·蝎心》经脉图残页	运功时间减少0.125秒。	2209	320		
792	1	3	2209	2718	《千劫万毒手·蝎心》经脉图断篇	运功时间减少0.125秒。	2209	235		
793	1	2	2209	2717	《千劫万毒手·蝎心》注解残页	施展招式的消耗降低10%。	2209	140		
794	1	5	2209	2720	《千劫万毒手·蝎心》秘诀残页	会心提高2%。	2209	140		
795	1	5	2209	2720	《千劫万毒手·蝎心》秘诀断篇	会心提高3%。	2209	155		
796	1	6	2209	2721	《千劫万毒手·蝎心》参悟残页	伤害提高3%。	2209	155		
797	1	6	2209	2721	《千劫万毒手·蝎心》参悟断篇	伤害提高4%。	2209	180		
798	1	1	2230	2716	《补天心经·女娲补天》穴位图残页	调息时间减少1秒。		90		
799	1	1	2230	2716	《补天心经·女娲补天》穴位图断篇	调息时间减少2秒。		150		
800	1	1	2230	2716	《补天心经·女娲补天》穴位图绝章	调息时间减少3秒。		275		
801	1	10	2230	2725	《补天心经·女娲补天》手抄残页	招式效果持续时间增加3秒。		285		
802	1	2	2230	2717	《补天心经·女娲补天》注解残页	施展招式的消耗降低10%。		100		
803	1	2	2230	2717	《补天心经·女娲补天》注解断篇	施展招式的消耗降低20%。		185		
804	1	8	2230	2723	《补天心经·女娲补天》人偶图残页	招式降低移动速度的效果降低10%。		65		
805	1	8	2230	2723	《补天心经·女娲补天》人偶图断篇	招式降低移动速度的效果降低10%。		160		
810	1	1	0	0	五毒PVP套装属性	蛊虫献祭的调息时间减少2秒				
819	1	6	3087	3159	《乾坤一掷·化血镖》参悟残页	伤害提高3%。		35		
820	1	6	3087	3159	《乾坤一掷·化血镖》参悟断篇	伤害提高4%。		40		
822	1	9	3087	3162	《乾坤一掷·化血镖》真传残页	招式的有效距离增加1尺。		50		
823	1	9	3087	3162	《乾坤一掷·化血镖》真传断篇	招式的有效距离增加1尺。		60		
824	1	10	3087	3163	《乾坤一掷·化血镖》手抄残页	招式效果持续时间增加3秒。		165		
825	1	8	3087	3161	《乾坤一掷·化血镖》人偶图残页	招式附加噬心毒性不利气劲，每层受毒性内功伤害提高2%，持续21秒，最多叠加5层。		145		
826	1	8	3087	3161	《乾坤一掷·化血镖》人偶图断篇	招式附加噬心毒性不利气劲，每层受毒性内功伤害提高2%，持续21秒，最多叠加5层。		165		
827	1	1	3091	3154	《乾坤一掷·毒蒺藜》穴位图残页	调息时间减少1秒。		80		
828	1	1	3091	3154	《乾坤一掷·毒蒺藜》穴位图断篇	调息时间减少1秒。		110		
829	1	1	3091	3154	《乾坤一掷·毒蒺藜》穴位图绝章	调息时间减少1秒。		150		
830	1	9	3091	3162	《乾坤一掷·毒蒺藜》真传残页	招式的有效距离增加1尺。		95		
831	1	9	3091	3162	《乾坤一掷·毒蒺藜》真传断篇	招式的有效距离增加1尺。		60		
832	1	9	3091	3162	《乾坤一掷·毒蒺藜》真传绝章	招式的有效距离增加1尺。		85		
833	1	10	3091	3163	《乾坤一掷·毒蒺藜》手抄残页	招式效果持续时间增加2秒。		270		
834	1	6	3093	3159	《乾坤一掷·暴雨梨花针》参悟残页	伤害提高3%。	3093	120		
835	1	6	3093	3159	《乾坤一掷·暴雨梨花针》参悟断篇	伤害提高4%。	3093	115		
836	1	6	3093	3159	《乾坤一掷·暴雨梨花针》参悟绝章	伤害提高5%。	3093	135		
837	1	5	3093	3158	《乾坤一掷·暴雨梨花针》秘诀残页	会心提高3%。	3093	130		
838	1	5	3093	3158	《乾坤一掷·暴雨梨花针》秘诀断篇	会心提高4%。	3093	115		
840	1	7	3093	3160	《乾坤一掷·暴雨梨花针》详解残页	命中提高1%。	3093	120		
841	1	7	3093	3160	《乾坤一掷·暴雨梨花针》详解断篇	命中提高2%。	3093	125		
842	1	8	3093	3161	《乾坤一掷·暴雨梨花针》人偶图残页	招式附加气魄效果，每层元气和力道提高1%，持续60秒，最多叠加5层。	3093	390		
843	1	3	3095	3156	《百步穿杨·夺魄箭》经脉图残页	运功时间减少0.125秒。		245		
844	1	3	3095	3156	《百步穿杨·夺魄箭》经脉图断篇	运功时间减少0.125秒。		390		
845	1	6	3095	3159	《百步穿杨·夺魄箭》参悟残页	伤害提高3%。		120		
846	1	6	3095	3159	《百步穿杨·夺魄箭》参悟断篇	伤害提高4%。		155		
848	1	5	3095	3158	《百步穿杨·夺魄箭》秘诀残页	会心提高3%。		120		
849	1	5	3095	3158	《百步穿杨·夺魄箭》秘诀断篇	会心提高4%。		155		
850	1	5	3095	3158	《百步穿杨·夺魄箭》秘诀绝章	会心提高5%。		190		
851	1	1	3096	3154	《百步穿杨·追命箭》穴位图残页	调息时间减少1秒。		220		
852	1	1	3096	3154	《百步穿杨·追命箭》穴位图断篇	调息时间减少1秒。		330		
853	1	6	3096	3159	《百步穿杨·追命箭》参悟残页	伤害提高3%。		135		
854	1	6	3096	3159	《百步穿杨·追命箭》参悟断篇	伤害提高4%。		150		
855	1	6	3096	3159	《百步穿杨·追命箭》参悟绝章	伤害提高5%。		170		
856	1	5	3096	3158	《百步穿杨·追命箭》秘诀残页	会心提高3%。		120		
857	1	5	3096	3158	《百步穿杨·追命箭》秘诀断篇	会心提高4%。		135		
858	1	8	3096	3161	《百步穿杨·追命箭》人偶图残页	招式忽视目标20%外功防御。		390		
859	1	6	3098	3159	《百步穿杨·穿心弩》参悟残页	伤害提高5%。		40		
860	1	6	3098	3159	《百步穿杨·穿心弩》参悟断篇	伤害提高10%。		40		
861	1	1	3098	3154	《百步穿杨·穿心弩》穴位图残页	调息时间减少1秒。		95		
862	1	1	3098	3154	《百步穿杨·穿心弩》穴位图断篇	调息时间减少1秒。		120		
863	1	9	3098	3162	《百步穿杨·穿心弩》真传残页	招式的有效距离增加1尺。		80		
864	1	9	3098	3162	《百步穿杨·穿心弩》真传断篇	招式的有效距离增加1尺。		100		
866	1	8	3098	3161	《百步穿杨·穿心弩》人偶图残页	招式附加“气散”外功不利气劲，施展招式的内力消耗提高30%，持续5秒。		205		
867	1	10	3098	3163	《百步穿杨·穿心弩》手抄残页	招式效果持续时间增加3秒。		135		
868	1	3	3105	3156	《九宫飞星·蚀肌弹》经脉图残页	运功时间减少0.125秒。		245		
869	1	3	3105	3156	《九宫飞星·蚀肌弹》经脉图断篇	运功时间减少0.125秒。		390		
870	1	6	3105	3159	《九宫飞星·蚀肌弹》参悟残页	伤害提高3%。		120		
871	1	6	3105	3159	《九宫飞星·蚀肌弹》参悟断篇	伤害提高4%。		150		
872	1	6	3105	3159	《九宫飞星·蚀肌弹》参悟绝章	伤害提高5%。		175		
873	1	5	3105	3158	《九宫飞星·蚀肌弹》秘诀残页	会心提高3%。		155		
874	1	5	3105	3158	《九宫飞星·蚀肌弹》秘诀断篇	会心提高4%。		180		
876	1	6	3107	3159	《九宫飞星·鲲鹏铁爪》参悟残页	伤害提高10%。		40		
877	1	6	3107	3159	《九宫飞星·鲲鹏铁爪》参悟断篇	伤害提高15%。		55		
878	1	1	3107	3154	《九宫飞星·鲲鹏铁爪》穴位图残页	调息时间减少3秒。		130		
879	1	1	3107	3154	《九宫飞星·鲲鹏铁爪》穴位图断篇	调息时间减少3秒。		165		
880	1	12	3107	3162	《九宫飞星·鲲鹏铁爪》真传残页	招式的有效范围增加1尺。		110		
881	1	12	3107	3162	《九宫飞星·鲲鹏铁爪》真传断篇	招式的有效范围增加1尺。		140		
882	1	11	3107	3164	《九宫飞星·鲲鹏铁爪》气血图残页	招式的有效目标人数增加1个。		140		
883	1	8	3107	3161	《九宫飞星·鲲鹏铁爪》人偶图残页	招式附加身乏毒性不利气劲，无法施展轻功，持续3秒。		390		
884	1	6	3108	3159	《九宫飞星·天绝地灭》参悟残页	伤害提高3%。		120		
885	1	6	3108	3159	《九宫飞星·天绝地灭》参悟断篇	伤害提高4%。		135		
886	1	6	3108	3159	《九宫飞星·天绝地灭》参悟绝章	伤害提高5%。		170		
887	1	12	3108	3162	《九宫飞星·天绝地灭》真传残页	招式的有效范围增加1尺。		160		
888	1	12	3108	3162	《九宫飞星·天绝地灭》真传断篇	招式的有效范围增加1尺。		165		
890	1	11	3108	3164	《九宫飞星·天绝地灭》气血图残页	招式的有效目标人数增加1个。		330		
891	1	11	3108	3164	《九宫飞星·天绝地灭》气血图断篇	招式的有效目标人数增加2个。		390		
892	1	6	3113	3159	《天魔无相·钻心刺骨》参悟残页	伤害提高3%。		35		
893	1	6	3113	3159	《天魔无相·钻心刺骨》参悟断篇	伤害提高4%。		30		
894	1	6	3113	3159	《天魔无相·钻心刺骨》参悟绝章	伤害提高5%。		40		
895	1	5	3113	3158	《天魔无相·钻心刺骨》秘诀残页	会心提高3%。		35		
896	1	5	3113	3158	《天魔无相·钻心刺骨》秘诀断篇	会心提高4%。		30		
898	1	9	3113	3162	《天魔无相·钻心刺骨》真传残页	招式的有效范围增加1尺。		125		
899	1	8	3113	3161	《天魔无相·钻心刺骨》人偶图残页	招式命中后额外造成一次伤害。		275		
900	1	1	3114	3154	《天魔无相·惊鸿游龙》穴位图残页	调息时间减少15秒。		330		
901	1	1	3114	3154	《天魔无相·惊鸿游龙》穴位图断篇	调息时间减少15秒。		360		
902	1	1	3114	3154	《天魔无相·惊鸿游龙》穴位图绝章	调息时间减少15秒。		390		
903	1	8	3114	3161	《天魔无相·惊鸿游龙》人偶图残页	招式附加移动速度提高，持续5秒。		390		
904	1	8	3114	3161	《天魔无相·惊鸿游龙》人偶图断篇	施展招式额外获得20点神机值。		220		
905	1	8	3114	3161	《天魔无相·惊鸿游龙》人偶图绝章	招式附加影息气劲，每秒恢复1%气血值，持续5秒。		390		
906	1	10	3114	3163	《天魔无相·惊鸿游龙》手抄残页	招式效果持续时间增加1秒。		230		
907	1	6	3115	3159	《天魔无相·荆天棘地》参悟残页	伤害提高5%。		40		
908	1	6	3115	3159	《天魔无相·荆天棘地》参悟断篇	伤害提高10%。		55		
909	1	1	3115	3154	《天魔无相·荆天棘地》穴位图残页	调息时间减少5秒。		110		
910	1	1	3115	3154	《天魔无相·荆天棘地》穴位图断篇	调息时间减少5秒。		190		
911	1	10	3115	3163	《天魔无相·荆天棘地》手抄残页	招式效果持续时间增加1秒。		105		
912	1	9	3115	3162	《天魔无相·荆天棘地》真传残页	招式的有效距离增加1尺。		105		
913	1	9	3115	3162	《天魔无相·荆天棘地》真传断篇	招式的有效距离增加1尺。		115		
948	2	0	0	0	明教PVE6件套属性	净世破魔击的伤害提高10%				
948	3	0	0	0	明教PVP套装	怖畏暗刑的调息时间减少4秒				
984	1	6	3959	3856	《日月净世·幽月轮》参悟残页	伤害提高3%。		140		
985	1	6	3959	3856	《日月净世·幽月轮》参悟断篇	伤害提高4%。		140		
986	1	7	3959	3857	《日月净世·幽月轮》详解残页	命中提高1%。		145		
987	1	7	3959	3857	《日月净世·幽月轮》详解断篇	命中提高2%。		175		
988	1	5	3959	3855	《日月净世·幽月轮》秘诀残页	会心提高3%。		140		
989	1	5	3959	3855	《日月净世·幽月轮》秘诀断篇	会心提高4%。		160		
990	1	5	3959	3855	《日月净世·幽月轮》秘诀绝章	会心提高5%。		165		
991	1	8	3959	3858	《日月净世·幽月轮》人偶图残页	会心后额外获得5点月魂。		390		
992	1	5	3960	3855	《日月净世·银月斩》秘诀残页	会心提高3%。		50		
993	1	5	3960	3855	《日月净世·银月斩》秘诀断篇	会心提高4%。		50		
994	1	5	3960	3855	《日月净世·银月斩》秘诀绝章	会心提高5%。		50		
995	1	9	3960	3859	《日月净世·银月斩》真传残页	招式的有效距离增加2尺。		65		
996	1	9	3960	3859	《日月净世·银月斩》真传断篇	招式的有效距离增加2尺。		55		
997	1	8	3960	3858	《日月净世·银月斩》人偶图残页	使目标命中几率降低5%，持续5秒。		160		
998	1	8	3960	3858	《日月净世·银月斩》人偶图断篇	额外获得5点月魂。		390		
999	1	6	3962	3856	《日月净世·赤日轮》参悟残页	伤害提高3%。		140		
1000	1	6	3962	3856	《日月净世·赤日轮》参悟断篇	伤害提高4%。		160		
1001	1	6	3962	3856	《日月净世·赤日轮》参悟绝章	伤害提高5%。		175		
1002	1	7	3962	3857	《日月净世·赤日轮》详解残页	命中提高1%。		150		
1003	1	7	3962	3857	《日月净世·赤日轮》详解断篇	命中提高2%。		175		
1004	1	5	3962	3855	《日月净世·赤日轮》秘诀残页	会心提高3%。		155		
1005	1	5	3962	3855	《日月净世·赤日轮》秘诀断篇	会心提高4%。		160		
1006	1	8	3962	3858	《日月净世·赤日轮》人偶图残页	第三段伤害每命中一个目标额外获得3点日灵。		390		
1007	1	6	3963	3856	《日月净世·烈日斩》参悟残页	伤害提高3%。		50		
1008	1	6	3963	3856	《日月净世·烈日斩》参悟断篇	伤害提高4%。		50		
1009	1	6	3963	3856	《日月净世·烈日斩》参悟绝章	伤害提高5%。		50		
1010	1	5	3963	3855	《日月净世·烈日斩》秘诀残页	会心提高3%。		50		
1011	1	5	3963	3855	《日月净世·烈日斩》秘诀断篇	会心提高4%。		50		
1012	1	8	3963	3858	《日月净世·烈日斩》人偶图残页	施展后使自身内、外功防御提高5%，持续5秒。		160		
1013	1	8	3963	3858	《日月净世·烈日斩》人偶图断篇	对原地静止的目标伤害提高10%。		390		
1014	1	6	3967	3856	《日月净世·净世破魔击》参悟残页	伤害提高3%。		140		
1015	1	6	3967	3856	《日月净世·净世破魔击》参悟断篇	伤害提高4%。		150		
1016	1	6	3967	3856	《日月净世·净世破魔击》参悟绝章	伤害提高5%。		175		
1017	1	5	3967	3855	《日月净世·净世破魔击》秘诀残页	会心提高3%。		140		
1018	1	5	3967	3855	《日月净世·净世破魔击》秘诀断篇	会心提高4%。		160		
1019	1	5	3967	3855	《日月净世·净世破魔击》秘诀绝章	会心提高5%。		165		
1020	1	8	3967	3858	《日月净世·净世破魔击》人偶图残页	会心后可解除目标混元、阳性、阴性、毒性增益气劲各一个。		390		
1021	1	8	3967	3858	《日月净世·净世破魔击》人偶图断篇	造成伤害的5%转化为自身气血。		390		
1022	1	1	3971	3851	《幻魔妙相·极乐引》穴位图残页	调息时间减少5秒。		150		
1023	1	1	3971	3851	《幻魔妙相·极乐引》穴位图断篇	调息时间减少5秒。		140		
1024	1	1	3971	3851	《幻魔妙相·极乐引》穴位图绝章	调息时间减少5秒。		235		
1025	1	12	3971	3859	《幻魔妙相·极乐引》真传残页	招式的有效范围增加2尺。		160		
1026	1	12	3971	3859	《幻魔妙相·极乐引》真传断篇	招式的有效范围增加2尺。		130		
1027	1	8	3971	3858	《幻魔妙相·极乐引》人偶图残页	使目标无法施展轻功，持续2秒。		390		
1028	1	8	3971	3858	《幻魔妙相·极乐引》人偶图断篇	命中目标后使自身日灵、月魂的获取速度提高20%，持续6秒。		145		
1029	1	1	3969	3851	《幻魔妙相·光明相》穴位图残页	调息时间减少10秒。		100		
1030	1	1	3969	3851	《幻魔妙相·光明相》穴位图断篇	调息时间减少10秒。		145		
1031	1	1	3969	3851	《幻魔妙相·光明相》穴位图绝章	调息时间减少10秒。		170		
1032	1	7	3979	3857	《御暗烬灭令·驱夜断愁》详解残页	命中提高2%。		65		
1033	1	8	3969	3858	《幻魔妙相·光明相》人偶图绝章	使自身日灵、月魂的获取速度提高20%，持续6秒。		235		3
1034	1	8	3969	3858	《幻魔妙相·光明相》人偶图残页	使自身每秒回复1%气血上限，持续5秒。		390		1
1035	1	8	3969	3858	《幻魔妙相·光明相》人偶图断篇	解除自身混元、阳性、阴性、毒性不利效果各一个。		130		2
1036	1	1	3973	3851	《幻魔妙相·贪魔体》穴位图残页	调息时间减少3秒。		130		
1037	1	1	3973	3851	《幻魔妙相·贪魔体》穴位图断篇	调息时间减少3秒。		195		
1038	1	1	3973	3851	《幻魔妙相·贪魔体》穴位图绝章	调息时间减少3秒。		390		
1039	1	10	3973	3860	《幻魔妙相·贪魔体》手抄残页	招式效果持续时间增加1秒。		390		
1040	1	8	3973	3858	《幻魔妙相·贪魔体》人偶图残页	招式附加移动速度提高，持续5秒，可叠加2层。		365		
1041	1	8	3973	3858	《幻魔妙相·贪魔体》人偶图断篇	招式附加移动速度提高，持续5秒，可叠加2层。		370		
1042	1	8	3973	3858	《幻魔妙相·贪魔体》人偶图绝章	解除自身锁足、减速不利效果。		390		
1043	1	9	3975	3859	《御暗烬灭令·怖畏暗刑》真传残页	招式的有效距离增加1尺。		45		
1044	1	9	3975	3859	《御暗烬灭令·怖畏暗刑》真传断篇	招式的有效距离增加1尺。		120		
1045	1	9	3979	3859	《御暗烬灭令·驱夜断愁》真传残页	招式的有效距离增加1尺。		60		
1046	1	1	3975	3851	《御暗烬灭令·怖畏暗刑》穴位图残页	调息时间减少1秒。		140		
1047	1	1	3975	3851	《御暗烬灭令·怖畏暗刑》穴位图断篇	调息时间减少1秒。		145		
1048	1	1	3975	3851	《御暗烬灭令·怖畏暗刑》穴位图绝章	调息时间减少1秒。		150		
1049	1	8	3975	3858	《御暗烬灭令·怖畏暗刑》人偶图残页	伪装状态下施展，可使目标锁足，持续4秒；非伪装状态下施展，使目标移动速度降低50%，持续4秒。		390		
1050	1	9	3979	3859	《御暗烬灭令·驱夜断愁》真传断篇	招式的有效距离增加1尺。		120		
1051	1	6	3979	3856	《御暗烬灭令·驱夜断愁》参悟残页	伤害提高3%。		45		
1052	1	6	3979	3856	《御暗烬灭令·驱夜断愁》参悟断篇	伤害提高4%。		80		
1053	1	6	3979	3856	《御暗烬灭令·驱夜断愁》参悟绝章	伤害提高5%。		90		
1054	1	5	3979	3855	《御暗烬灭令·驱夜断愁》秘诀残页	会心提高3%。		55		
1055	1	5	3979	3855	《御暗烬灭令·驱夜断愁》秘诀断篇	会心提高4%。		80		
1056	1	5	3979	3855	《御暗烬灭令·驱夜断愁》秘诀绝章	会心提高5%。		85		
1057	1	1	3981	3851	《大圣明尊法·归寂道》穴位图残页	调息时间减少2秒。		150		
1058	1	1	3981	3851	《大圣明尊法·归寂道》穴位图断篇	调息时间减少2秒。		130		
1059	1	1	3981	3851	《大圣明尊法·归寂道》穴位图绝章	调息时间减少2秒。		245		
1060	1	9	3981	3859	《大圣明尊法·归寂道》真传残页	招式的有效距离增加4尺。		125		
1061	1	4	3981	3854	《大圣明尊法·归寂道》注释残页	威胁提高10%。		50		
1062	1	4	3981	3854	《大圣明尊法·归寂道》注释断篇	威胁提高15%。		55		
1063	1	4	3981	3854	《大圣明尊法·归寂道》注释绝章	威胁提高20%。		40		
1064	1	8	3981	3858	《大圣明尊法·归寂道》人偶图残页	额外使目标造成的伤害降低5%，持续5秒。		390		
1065	1	1	3984	3851	《大圣明尊法·渡厄力》穴位图残页	调息时间减少5秒。		150		
1066	1	1	3984	3851	《大圣明尊法·渡厄力》穴位图断篇	调息时间减少5秒。		160		
1067	1	1	3984	3851	《大圣明尊法·渡厄力》穴位图绝章	调息时间减少5秒。		210		
1068	1	11	3984	3861	《大圣明尊法·渡厄力》气血图残页	招式的有效目标人数增加2个。		110		
1069	1	11	3984	3861	《大圣明尊法·渡厄力》气血图断篇	招式的有效目标人数增加2个。		125		
1070	1	12	3984	3859	《大圣明尊法·渡厄力》真传残页	招式的有效范围增加4尺。		100		
1071	1	8	3984	3858	《大圣明尊法·渡厄力》人偶图残页	护盾消失后，使目标被疗伤成效提高20%，持续3秒。		290		
1340	1	6	5258	4738	《打狗棒法·拨狗朝天》参悟残页	伤害提高3%。		35		
1341	1	6	5258	4738	《打狗棒法·拨狗朝天》参悟断篇	伤害提高4%。		40		
1342	1	7	5258	4739	《打狗棒法·拨狗朝天》详解残页	命中提高1%。		35		
1343	1	7	5258	4739	《打狗棒法·拨狗朝天》详解断篇	命中提高2%。		35		
1344	1	5	5258	4734	《打狗棒法·拨狗朝天》秘诀残页	会心提高2%。		35		
1345	1	5	5258	4734	《打狗棒法·拨狗朝天》秘诀断篇	会心提高4%。		45		
