ID	SubID	Name	CostThew	ProfessionID	RequirePlayerLevel	RequireLevel	ProfessionIDExt	RequireLevelExt	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	EquipmentType	Exp	PrepareFrame	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	CreateItemType	CreateItemIndex	CreateItemStackNum	CoolDownID
73	2	蛇身受苦上篇	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	1	5	982	1				5	7947	1	
73	3	蛇身受苦下篇	14	8	40	50	9	43	0		0	0		45	80	5	1827	1	5	2871	1							5	7948	1	
73	4	千金买冷静上篇	14	8	40	50	9	43	0		0	0		45	80	5	1827	1	5	2871	1							5	7948	1	
73	5	千金买冷静下篇	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3545	1				5	7947	1	
73	6	父转狗身上篇	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3544	1				5	7947	1	
73	7	父转狗身下篇	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3546	1				5	7947	1	
73	8	猴子陷阱	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3547	1				5	7947	1	
74	1	仙人与小象品	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	2	5	3545	1				5	7947	1	
74	2	破水桶品	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	2	5	3544	1				5	7947	1	
74	3	蕃僧与鼠品上篇	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	2	5	3546	1				5	7947	1	
74	4	蕃僧与鼠品下篇	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	2	5	3547	1				5	7947	1	
74	5	黄金品上篇	14	8	40	50	9	43	0		0	0		45	80	5	1827	1	5	3841	2	5	3548	1				5	7948	1	
74	6	黄金品下篇	14	8	40	50	9	43	0		0	0		45	80	5	1827	1	5	2871	1							5	7948	1	
74	7	输赢品	12	8	40	50	9	43	0		0	0		61	80	5	1827	1	5	2871	1							5	7947	1	
74	8	送明月品	12	8	40	50	9	43	0		0	0		45	80	5	2201	1	5	3841	1							5	7947	1	
75	1	观音自拜	14	8	40	50	9	43	0		0	0		45	80	5	1827	1	5	3841	1	5	3548	1				5	7948	1	
75	2	悟性如光	14	8	40	50	9	43	0		0	0		45	80	5	1827	1	5	2871	1							5	7948	1	
75	3	破碗	12	8	40	50	9	43	0		0	0		61	80	5	1827	1	5	2871	1							5	7947	1	
75	4	一滴水	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	2	5	3545	1				5	7947	1	
75	5	平常心	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	2	5	3544	1				5	7947	1	
75	6	死期	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	2	5	3546	1				5	7947	1	
75	7	修佛	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	2	5	3547	1				5	7947	1	
75	8	礼物	12	8	40	50	9	43	0		0	0		45	80	5	2201	2	5	3841	2	5	3548	1				5	7947	1	
76	1	一切都在品	16	8	45	55	9	48	0		0	0		50	80	5	1827	1	5	2871	1	5	974	1				5	7958	1	
76	2	磨砖作镜品	12	8	45	55	9	48	0		0	0		50	80	5	2201	1	5	3841	1							5	7947	1	
76	3	正字反字品	12	8	45	55	9	48	0		0	0		68	80	5	1827	1	5	2871	1							5	7947	1	
76	4	杯水与湖品	12	8	45	55	9	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3545	1				5	7947	1	
76	5	富人与鳖品其一	12	8	45	55	9	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3544	1				5	7947	1	
76	6	富人与鳖品其二	16	8	45	55	9	48	0		0	0		50	80	5	981	1	5	2871	1	5	1827	1				5	7949	1	
76	7	富人与鳖品其三	16	8	45	55	9	48	0		0	0		50	80	5	1827	1	5	2871	1	5	973	1				5	7949	1	
76	8	富人与鳖品其四	12	8	45	55	9	48	0		0	0		50	80	5	2201	1	5	3841	1	5	3545	1				5	7947	1	
77	1	蜘蛛寓经其一	12	8	45	55	9	48	0		0	0		50	80	5	2201	1	5	3841	1	5	3544	1				5	7947	1	
77	2	蜘蛛寓经其二	12	8	45	55	9	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3546	1				5	7947	1	
77	3	蜘蛛寓经其三	12	8	45	55	9	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3547	1				5	7947	1	
77	4	蜘蛛寓经其四	12	8	45	55	9	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3548	1				5	7947	1	
77	5	蜘蛛寓经其五	16	8	45	55	9	48	0		0	0		50	80	5	981	1	5	2871	1	5	1827	1				5	7949	1	
78	1	楞伽经第一章	14	8	45	55	9	48	0		0	0		50	80	5	1827	1	5	2871	1							5	7957	1	
78	2	楞伽经第二章	12	8	45	55	9	48	0		0	0		50	80	5	2201	1	5	3841	1	5	3548	1				5	7947	1	
78	3	楞伽经第三章	16	8	45	55	9	48	0		0	0		50	80	5	981	1	5	2871	1	5	1827	1				5	7949	1	
78	4	楞伽经第四章	16	8	45	55	9	48	0		0	0		50	80	5	1827	1	5	2871	1	5	974	1				5	7949	1	
78	5	楞伽经第五章	12	8	45	55	9	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3547	1				5	7947	1	
78	6	楞伽经第六章	16	8	45	55	9	48	0		0	0		50	80	5	981	1	5	2871	1	5	1827	1				5	7952	1	
78	7	楞伽经第七章	12	8	45	55	9	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3548	1				5	7947	1	
78	8	楞伽经第八章	12	8	45	55	9	48	0		0	0		68	80	5	1827	1	5	2871	1							5	7947	1	
79	1	易筋经第一章	17	8	50	60	9	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	7949	1	
79	2	易筋经第二章	17	8	50	60	9	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	7949	1	
79	3	易筋经第三章	17	8	50	60	9	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	7952	1	
79	4	易筋经第四章	15	8	50	60	9	53	0		0	0		60	80	5	3278	2	5	2202	1	5	2870	1				5	7957	1	
79	5	易筋经第五章	15	8	50	60	9	53	0		0	0		60	80	5	2870	1	5	3843	1							5	7948	1	
79	6	易筋经第六章	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1							5	7947	1	
79	7	易筋经第七章	15	8	50	60	9	53	0		0	0		60	80	5	2870	1	5	2202	1							5	7948	1	
79	8	易筋经第八章	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3546	1				5	7947	1	
80	1	别山僧	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3547	1				5	7947	1	
80	2	晨诣超师院读禅经	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3548	1				5	7947	1	
80	3	出游	15	8	50	60	9	53	0		0	0		60	80	5	2870	1	5	2202	1							5	7948	1	
80	4	春晓	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3545	1				5	7947	1	
80	5	梵体诗	15	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	3843	1							5	7957	1	
80	6	归嵩山作	17	8	50	60	9	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	7949	1	
80	7	寒山顶上月轮孤	17	8	50	60	9	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	7952	1	
80	8	哭僧	13	8	50	60	9	53	0		0	0		81	80	5	2870	1	5	3843	1							5	7947	1	
81	1	一宿觉	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3546	1				5	7947	1	
81	2	震旦传法	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3547	1				5	7947	1	
81	3	檐头水滴	13	8	50	60	9	53	0		0	0		60	80	5	3573	1	5	2202	1	5	3548	1				5	7947	1	
81	4	百鸟献花	13	8	50	60	9	53	0		0	0		81	80	5	2870	1	5	3843	1							5	7947	1	
81	5	不敢说苦	15	8	50	60	9	53	0		0	0		60	80	5	2870	1	5	2202	1							5	7948	1	
81	6	不昧因果	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3545	1				5	7947	1	
81	7	寸丝不挂	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3544	1				5	7947	1	
81	8	丹霞烧佛	13	8	50	60	9	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3546	1				5	7947	1	
82	1	题大禹寺义公禅房	15	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	3843	1							5	7957	1	
82	2	终南别业	13	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	2202	1	5	3546	1				5	7947	1	
82	3	辋川集·辛夷坞	13	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	2202	1	5	3547	1				5	7947	1	
82	4	题破山寺后禅院	13	8	55	65	9	58	0		0	0		108	80	5	2870	1	5	3843	1							5	7947	1	
82	5	鹿柴	15	8	55	65	9	58	0		0	0		80	80	5	2870	1	5	3843	1							5	7948	1	
82	6	东家一老婆	13	8	55	65	9	58	0		0	0		80	80	5	2870	1	5	3843	1							5	7947	1	
82	7	庐山东林寺杂诗	17	8	55	65	9	58	0		0	0		80	80	5	982	1	5	3843	1	5	2870	1				5	7949	1	
82	8	题义公禅房	15	8	55	65	9	58	0		0	0		80	80	5	3295	2	5	3843	2	5	3573	2				5	7957	1	
83	1	佛法大意品	13	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	2202	2							5	7947	1	
83	2	佛性无差品	15	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	3843	1							5	7957	1	
83	3	狗子佛性品	13	8	55	65	9	58	0		0	0		80	80	5	2870	1	5	2202	1							5	7947	1	
83	4	火烧茅庵品	17	8	55	65	9	58	0		0	0		80	80	5	2870	1	5	3843	1	5	973	1				5	7949	1	
83	5	懒惰禅师品	13	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	2202	1							5	7947	1	
83	6	了无功德品	17	8	55	65	9	58	0		0	0		80	80	5	982	1	5	3843	1	5	2870	1				5	7949	1	
83	7	路途不力品	13	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	2202	1	5	3546	1				5	7947	1	
83	8	绳断蛋破品	13	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	2202	1	5	3547	1				5	7947	1	
84	1	剑侠山河图鉴其一	13	8	55	65	9	58	0		0	0		80	80	5	3573	1	5	2202	1							5	8026	1	
84	2	剑侠山河图鉴其二	17	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	2202	1							5	8022	1	
84	3	剑侠山河图鉴其三	15	8	55	65	9	58	0		0	0		80	80	5	3278	2	5	3843	1	5	3573	2				5	8021	1	
84	4	剑侠山河图鉴其四	15	8	55	65	9	58	0		0	0		80	80	5	2870	1	5	3843	1							5	8021	1	
84	5	剑侠山河图鉴其五	13	8	55	65	9	58	0		0	0		80	80	5	3573	2	5	2202	1	5	3548	1				5	8026	1	
85	1	剑侠山河图鉴其六	16	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1							5	8021	1	
85	2	剑侠山河图鉴其七	14	8	60	70	9	63	0		0	0		120	80	5	3573	2	5	2202	1	5	3548	1				5	8026	1	
85	3	剑侠山河图鉴其八	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	8022	1	
85	4	剑侠山河图鉴其九	14	8	60	70	9	63	0		0	0		120	80	5	3573	2	5	2202	1	5	3548	1				5	8026	1	
85	5	剑侠山河图鉴其十	16	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	2202	1							5	8021	1	
86	1	哭婆婆	16	8	60	70	9	63	0		0	0		120	80	5	3573	2	5	3843	1							5	7957	1	
86	2	十四难上篇	16	8	60	70	9	63	0		0	0		120	80	5	3573	2	5	3843	1							5	7951	1	
86	3	十四难下篇	14	8	60	70	9	63	0		0	0		120	80	5	3573	2	5	3843	1							5	7950	1	
86	4	风动心	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7949	1	
86	5	黑白鼠上篇	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	7949	1	
86	6	黑白鼠下篇	14	8	60	70	9	63	0		0	0		120	80	5	3573	1	5	2202	1							5	7947	1	
86	7	水泡不实 	18	8	60	70	9	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7952	1	
86	8	盲人摸象	18	8	60	70	9	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7952	1	
87	1	佛说八大人觉经	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7958	1	
88	1	少林高僧录其一	16	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1							5	7957	1	
88	2	少林高僧录其二	18	8	60	70	9	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7952	1	
88	3	少林高僧录其三	18	8	60	70	9	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7952	1	
88	4	少林高僧录其四	14	8	60	70	9	63	0		0	0		120	80	5	3573	2	5	2202	1	5	3548	1				5	7947	1	
88	5	少林高僧录其五	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7949	1	
88	6	少林高僧录其六	14	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	2202	1							5	7947	1	
88	7	少林高僧录其七	14	8	60	70	9	63	0		0	0		120	80	5	3573	1	5	3843	1							5	7947	1	
88	8	少林高僧录其八	18	8	60	70	9	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7949	1	
89	1	禅武之争上	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1							5	7949	1	
89	2	禅武之争下	18	8	60	70	9	63	0		0	0		120	80	5	3573	1	5	2202	1	5	3548	1				5	7949	1	
90	1	少林风物论其一	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1							5	7949	1	
90	2	少林风物论其二	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7949	1	
90	3	少林风物论其三	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1							5	7958	1	
90	4	少林风物论其四	18	8	60	70	9	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7949	1	
90	5	秘方：地三鲜	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7949	1	
90	6	秘方：豆腐鱼	18	8	60	70	9	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7952	1	
90	7	秘方：少林小还丹	18	8	60	70	9	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7952	1	
90	8	秘方：少林大还丹	14	8	60	70	9	63	0		0	0		120	80	5	3573	2	5	2202	1							5	7947	1	
91	1	论语卷三其一	10	8	25	35	11	28	0		0	0		35	80	5	2200	2	5	3842	1	5	977	1				5	8026	1	
91	2	论语卷三其二	12	8	25	35	11	28	0		0	0		35	80	5	1827	1	5	3842	1							5	8028	1	
91	3	论语卷三其三	12	8	25	35	11	28	0		0	0		35	80	5	980	1	5	3842	2	5	2200	4				5	8028	1	
91	4	论语卷三其四	12	8	25	35	11	28	0		0	0		35	80	5	980	1	5	3842	1	5	1827	1				5	8028	1	
91	5	论语卷三其五	12	8	25	35	11	28	0		0	0		35	80	5	1827	1	5	2871	1							5	8021	1	
91	6	论语卷三其六	10	8	25	35	11	28	0		0	0		47	80	5	3574	1	5	2872	1							5	8026	1	
91	7	论语卷三其七	10	8	25	35	11	28	0		0	0		35	80	5	1827	2	5	3842	1							5	8026	1	
91	8	论语卷三其八	10	8	25	35	11	28	0		0	0		35	80	5	2200	1	5	2871	1							5	8026	1	
92	1	论语卷四其一	10	8	25	35	11	28	0		0	0		35	80	5	1827	2	5	3842	1							5	8026	1	
92	2	论语卷四其二	10	8	25	35	11	28	0		0	0		35	80	5	2200	1	5	2871	1							5	8026	1	
92	3	论语卷四其三	12	8	25	35	11	28	0		0	0		35	80	5	1827	1	5	3842	1							5	8021	1	
92	4	论语卷四其四	12	8	25	35	11	28	0		0	0		35	80	5	1827	1	5	3842	1							5	8028	1	
92	5	论语卷四其五	12	8	25	35	11	28	0		0	0		35	80	5	1827	1	5	3842	1							5	8028	1	
92	6	论语卷四其六	10	8	25	35	11	28	0		0	0		35	80	5	2200	1	5	3842	1							5	8026	1	
92	7	论语卷四其七	12	8	25	35	11	28	0		0	0		35	80	5	2200	2	5	2871	1							5	8021	1	
92	8	论语卷四其八	10	8	25	35	11	28	0		0	0		35	80	5	2200	2	5	2871	1							5	8026	1	
93	1	庄子梦蝶	12	8	20	30	10	23	0		0	0		25	80	5	3574	1	5	3842	1							5	7945	1	
93	2	螳臂当车	12	8	20	30	10	23	0		0	0		25	80	5	3574	1	5	3842	1							5	7936	1	
93	3	楚狂接舆	10	8	20	30	10	23	0		0	0		25	80	5	2200	2	5	3842	1							5	7935	1	
93	4	叔山无趾	10	8	20	30	10	23	0		0	0		25	80	5	2200	2	5	3842	1							5	7935	1	
93	5	越俎代庖 	10	8	20	30	10	23	0		0	0		25	80	5	2200	2	5	3842	1							5	7935	1	
93	6	颜回坐忘	12	8	20	30	10	23	0		0	0		25	80	5	2200	2	5	2872	1	5	3264	2				5	7936	1	
93	7	神巫季咸	12	8	20	30	10	23	0		0	0		25	80	5	3574	1	5	3842	1	5	3259	2				5	7945	1	
93	8	浑沌开窍 	10	8	20	30	10	23	0		0	0		25	80	5	2200	2	5	3842	2	5	977	1				5	7935	1	
94	1	论语卷五其一	11	8	30	40	11	33	0		0	0		47	80	5	1827	1	5	2871	1							5	8026	1	
94	2	论语卷五其二	11	8	30	40	11	33	0		0	0		35	80	5	1827	2	5	3841	1							5	8026	1	
94	3	论语卷五其三	11	8	30	40	11	33	0		0	0		35	80	5	2201	1	5	2871	1							5	8026	1	
94	4	论语卷五其四	11	8	30	40	11	33	0		0	0		35	80	5	2201	1	5	3841	1	5	981	1				5	8026	1	
94	5	论语卷五其五	13	8	30	40	11	33	0		0	0		35	80	5	3263	2	5	3841	1	5	1827	1				5	8028	1	
94	6	论语卷五其六	11	8	30	40	11	33	0		0	0		47	80	5	1827	1	5	2871	1							5	8026	1	
94	7	论语卷五其七	13	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	3841	1							5	8021	1	
94	8	论语卷五其八	11	8	30	40	11	33	0		0	0		35	80	5	2201	2	5	2871	1							5	8026	1	
95	1	青龙·角宿第一	11	8	30	40	10	33	0		0	0		47	80	5	1827	1	5	2871	1							5	7935	1	
95	2	青龙·亢宿第二	13	8	30	40	10	33	0		0	0		35	80	5	1827	1	5	3841	1	5	3264	2				5	7936	1	
95	3	青龙·氐宿第三	15	8	30	40	10	33	0		0	0		35	80	5	1827	1	5	2871	1	5	979	1				5	7937	1	
95	4	青龙·房宿第四	11	8	30	40	10	33	0		0	0		35	80	5	2201	2	5	3841	2	5	981	1				5	7935	1	
95	5	青龙·心宿第五	11	8	30	40	10	33	0		0	0		35	80	5	2201	2	5	3841	2	5	982	1				5	7935	1	
95	6	青龙·尾宿第六	11	8	30	40	10	33	0		0	0		35	80	5	2201	2	5	3841	2	5	980	1				5	7935	1	
95	7	青龙·箕宿第七	15	8	30	40	10	33	0		0	0		35	80	5	980	1	5	2871	1	5	1827	1				5	7937	1	
96	1	论语卷六其一	11	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	3841	1							5	8026	1	
96	2	论语卷六其二	11	8	30	40	11	33	0		0	0		35	80	5	2201	2	5	2871	1							5	8026	1	
96	3	论语卷六其三	13	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	2871	1							5	8021	1	
96	4	论语卷六其四	11	8	30	40	11	33	0		0	0		47	80	5	1827	1	5	2871	1							5	8026	1	
96	5	论语卷六其五	11	8	30	40	11	33	0		0	0		47	80	5	1827	1	5	2871	1							5	8026	1	
96	6	论语卷六其六	11	8	30	40	11	33	0		0	0		35	80	5	2201	2	5	3841	2	5	977	1				5	8026	1	
96	7	论语卷六其七	11	8	30	40	11	33	0		0	0		35	80	5	2201	2	5	3841	2	5	980	1				5	8026	1	
96	8	论语卷六其八	11	8	30	40	11	33	0		0	0		35	80	5	2201	2	5	3841	2	5	3547	1				5	8026	1	
97	1	道德经卷三其一	13	8	35	45	10	38	0		0	0		40	80	5	1827	1	5	3841	1							5	7936	1	
97	2	道德经卷三其二	11	8	35	45	10	38	0		0	0		40	80	5	1827	1	5	3841	1							5	7935	1	
97	3	道德经卷三其三	11	8	35	45	10	38	0		0	0		40	80	5	2201	1	5	2871	1							5	7935	1	
97	4	道德经卷三其四	13	8	35	45	10	38	0		0	0		40	80	5	2201	1	5	2871	1							5	7945	1	
97	5	道德经卷三其五	11	8	35	45	10	38	0		0	0		40	80	5	2201	2	5	3841	1	5	3546	1				5	7935	1	
97	6	道德经卷三其六	15	8	35	45	10	38	0		0	0		40	80	5	1827	1	5	2871	1	5	979	1				5	7937	1	
97	7	道德经卷三其七	11	8	35	45	10	38	0		0	0		40	80	5	2201	2	5	3841	1	5	3545	1				5	7935	1	
97	8	道德经卷三其八	15	8	35	45	10	38	0		0	0		40	80	5	980	1	5	2871	1	5	1827	1				5	7937	1	
98	1	玄武·斗宿第一	15	8	35	45	10	38	0		0	0		40	80	5	980	1	5	2871	1	5	1827	1				5	7937	1	
98	2	玄武·牛宿第二	11	8	35	45	10	38	0		0	0		40	80	5	2201	1	5	3841	1	5	3544	1				5	7935	1	
98	3	玄武·女宿第三	13	8	35	45	10	38	0		0	0		40	80	5	1827	1	5	2871	1							5	7945	1	
98	4	玄武·虚宿第四	13	8	35	45	10	38	0		0	0		40	80	5	1827	1	5	3841	1							5	7945	1	
98	5	玄武·危宿第五	11	8	35	45	10	38	0		0	0		40	80	5	2201	1	5	3841	1	5	981	1				5	7935	1	
98	6	玄武·室宿第六	11	8	35	45	10	38	0		0	0		40	80	5	2201	2	5	3841	1	5	982	1				5	7935	1	
98	7	玄武·壁宿第七	15	8	35	45	10	38	0		0	0		40	80	5	1827	1	5	2871	1	5	972	1				5	7937	1	
99	1	论语卷七其一	11	8	35	45	11	38	0		0	0		40	80	5	2201	2	5	3841	1	5	981	1				5	8026	1	
99	2	论语卷七其二	11	8	35	45	11	38	0		0	0		40	80	5	2201	2	5	3841	1	5	982	1				5	8026	1	
99	3	论语卷七其三	13	8	35	45	11	38	0		0	0		40	80	5	1827	1	5	2871	1							5	8021	1	
99	4	论语卷七其四	13	8	35	45	11	38	0		0	0		40	80	5	1827	1	5	3841	1							5	8021	1	
99	5	论语卷七其五	11	8	35	45	11	38	0		0	0		54	80	5	1827	1	5	2871	1							5	8026	1	
99	6	论语卷七其六	11	8	35	45	11	38	0		0	0		54	80	5	1827	1	5	2871	1							5	8026	1	
99	7	论语卷七其七	11	8	35	45	11	38	0		0	0		40	80	5	1827	1	5	3841	1							5	8026	1	
99	8	论语卷七其八	11	8	35	45	11	38	0		0	0		40	80	5	2201	2	5	2871	1							5	8026	1	
100	1	让王其一	12	8	40	50	10	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3545	1				5	7935	1	
100	2	让王其二	12	8	40	50	10	43	0		0	0		61	80	5	1827	1	5	2871	1							5	7935	1	
100	3	让王其三	12	8	40	50	10	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3547	1				5	7935	1	
100	4	让王其四	12	8	40	50	10	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3548	1				5	7935	1	
100	5	让王其五	12	8	40	50	10	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3545	1				5	7935	1	
100	6	让王其六	14	8	40	50	10	43	0		0	0		45	80	5	1827	1	5	3841	1							5	7936	1	
100	7	让王其七	16	8	40	50	10	43	0		0	0		45	80	5	980	1	5	2871	1	5	1827	1				5	7937	1	
100	8	让王其八	16	8	40	50	10	43	0		0	0		45	80	5	980	1	5	2871	1	5	1827	1				5	7937	1	
101	1	论语卷八其一	14	8	40	50	11	43	0		0	0		45	80	5	1827	1	5	3841	1							5	8021	1	
101	2	论语卷八其二	12	8	40	50	11	43	0		0	0		61	80	5	1827	1	5	2871	1							5	8026	1	
101	3	论语卷八其三	12	8	40	50	11	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3545	1				5	8026	1	
101	4	论语卷八其四	12	8	40	50	11	43	0		0	0		45	80	5	2201	2	5	3841	1	5	3544	1				5	8026	1	
101	5	论语卷八其五	14	8	40	50	11	43	0		0	0		45	80	5	1827	1	5	3841	1							5	8021	1	
101	6	论语卷八其六	12	8	40	50	11	43	0		0	0		45	80	5	2201	1	5	3841	1	5	3545	1				5	8026	1	
101	7	论语卷八其七	12	8	40	50	11	43	0		0	0		45	80	5	2201	1	5	3841	1	5	3544	1				5	8026	1	
101	8	论语卷八其八	12	8	40	50	11	43	0		0	0		45	80	5	2201	1	5	3841	1	5	3546	1				5	8026	1	
102	1	臧谷亡羊	16	8	45	55	10	48	0		0	0		50	80	5	1827	1	5	2871	1	5	974	1				5	7946	1	
102	2	庄子借粮	14	8	45	55	10	48	0		0	0		50	80	5	1827	1	5	2871	1							5	7945	1	
102	3	蜗角之争上篇	12	8	45	55	10	48	0		0	0		50	80	5	2201	1	5	3841	1	5	3545	1				5	7935	1	
102	4	蜗角之争下篇	12	8	45	55	10	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3544	1				5	7935	1	
102	5	呆若木鸡	16	8	45	55	10	48	0		0	0		50	80	5	981	1	5	2871	1	5	1827	1				5	7937	1	
102	6	庖丁解牛	12	8	45	55	10	48	0		0	0		50	80	5	2201	2	5	3841	1							5	7935	1	
102	7	螳螂捕蝉上篇	16	8	45	55	10	48	0		0	0		50	80	5	1827	1	5	2871	1	5	974	1				5	7937	1	
102	8	螳螂捕蝉下篇	12	8	45	55	10	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3544	1				5	7935	1	
103	1	论语卷九其一	12	8	45	55	11	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3546	1				5	8026	1	
103	2	论语卷九其二	12	8	45	55	11	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3547	1				5	8026	1	
103	3	论语卷九其三	12	8	45	55	11	48	0		0	0		50	80	5	2201	1	5	3841	1	5	3548	1				5	8026	1	
103	4	论语卷九其四	16	8	45	55	11	48	0		0	0		50	80	5	1827	1	5	2871	1	5	973	1				5	8022	1	
103	5	论语卷九其五	16	8	45	55	11	48	0		0	0		50	80	5	981	1	5	2871	1	5	1827	1				5	8025	1	
103	6	论语卷九其六	14	8	45	55	11	48	0		0	0		50	80	5	1827	1	5	2871	1							5	8028	1	
103	7	论语卷九其七	16	8	45	55	11	48	0		0	0		50	80	5	981	1	5	2871	1	5	1827	1				5	8025	1	
103	8	论语卷九其八	12	8	45	55	11	48	0		0	0		68	80	5	1827	1	5	2871	1							5	8026	1	
104	1	白虎·奎宿第一	12	8	45	55	10	48	0		0	0		50	80	5	2201	1	5	3841	1	5	3544	1				5	7935	1	
104	2	白虎·娄宿第二	12	8	45	55	10	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3546	1				5	7935	1	
104	3	白虎·胃宿第三	14	8	45	55	10	48	0		0	0		50	80	5	1827	1	5	3841	1	5	3547	1				5	7936	1	
104	4	白虎·昴宿第四	16	8	45	55	10	48	0		0	0		50	80	5	1827	1	5	3841	1	5	3548	1				5	7937	1	
