ID	SubID	Name	DoodadTemplateID	CostStamina	ProfessionID	RequireLevel	ToolItemType	ToolItemIndex	EquipmentType	PrepareFrame	PlayerExp	Exp	ExtendProfessionID1	ExtendExp1	ExtendProfessionID2	ExtendExp2	CreateItemTab	CreateItemIndex	CreateItemStackNum	BuffID	BuffLevel	Train	ScriptName
134	1	纯阳诀其一		7	8	70						480	10	10					0			65	
134	2	纯阳诀其二		8	8	70						480	10	10			5	4045	1				
134	3	纯阳诀其三		8	8	70						480	10	10					0			70	
134	4	纯阳诀其四		8	8	70						480	10	10			5	4027	1				
134	5	纯阳诀其五		8	8	70						480	10	10			5	4069	1				
135	1	七秀剑舞诀第一章		7	8	70						480	11	10			5	4123	1				
135	2	七秀剑舞诀第二章		8	8	70						480	11	10			5	4172	1				
135	3	七秀剑舞诀第三章		8	8	70						480	11	10					0			70	
135	4	七秀剑舞诀第四章		8	8	70						480	11	10			5	4179	1				
135	5	七秀剑舞诀第五章		8	8	70						480	11	10					0			75	
136	1	太宗兵法第一章		7	8	70						480	11	10			5	4390	1				
136	2	太宗兵法第二章		8	8	70						480	11	10			5	4332	1				
136	3	太宗兵法第三章		8	8	70						480	11	10					0			70	
136	4	太宗兵法第四章		8	8	70						480	11	10			5	4357	1				
136	5	太宗兵法第五章		8	8	70						480	11	10					0			75	
137	1	万花岐黄术第一章		7	8	70						480	11	10					0			65	
137	2	万花岐黄术第二章		8	8	70						480	11	10			5	4419	1				
137	3	万花岐黄术第三章		8	8	70						480	11	10			5	4421	1				
137	4	万花岐黄术第四章		8	8	70						480	11	10			5	4437	1				
137	5	万花岐黄术第五章		8	8	70						480	11	10					0			75	
138	1	江湖名门录之一		0	8	10						10	11	10	8	5			0				
138	2	江湖名门录之二		0	8	10						10	11	10			5	2863	1				
138	3	江湖名门录之三		1	8	10						10	11	10					0	355	1		
138	4	江湖名门录之四		0	8	15						15	11	10	8	8			0				
138	5	江湖名门录之五	795	1	8	15					4800	15	11	10					0				
139	1	神匠技艺之一		2	8	20						20	11	10	8	10			0				
139	2	神匠技艺之二		2	8	20					5600	20	11	10					0				
139	3	神匠技艺之三	796	2	8	20						20	11	10					0	355	1		
139	4	神匠技艺之四		2	8	20					5600	20	11	10					0				
139	5	神匠技艺之五		2	8	20						20	11	10			5	2864	1				
139	6	神匠技艺之六		2	8	20						20	11	10			5	2864	1				
139	7	神匠技艺之七		2	8	20						20	11	10			5	2864	1				
139	8	神匠技艺之八		2	8	20						20	11	10	8	10			0				
140	1	武林杂记之一		2	8	20						20	11	10	8	10			0				
140	2	武林杂记之二		2	8	20						20	11	10	8	10			0				
140	3	武林杂记之三		2	8	20					5600	20	11	10					0				
140	4	武林杂记之四		2	8	20						20	11	10			5	2864	1				
140	5	武林杂记之五		2	8	20						20	11	10			5	2864	1				
140	6	武林杂记之六	797	2	8	20						20	11	10					0	355	1		
140	7	武林杂记之七		2	8	20					5600	20	11	10					0				
140	8	武林杂记之八		2	8	20						20	11	10			5	2864	1				
141	1	牛郎织女		6	8	65						480	11	10					0				
141	2	孟姜女哭长城		6	8	65						480	11	10					0				
141	3	白蛇传		6	8	65						480	11	10	8	240			0				
141	4	梁山伯与祝英台		6	8	65						480	11	10					0			60	
141	5	天仙配		6	8	65					12800	480	11	10					0				
141	6	柳毅传		6	8	65						480	11	10					0				
141	7	女神巨蟒永世相随		6	8	65						480	11	10					0	355	1		
141	8	田螺姑娘		6	8	65						480	11	10					0				
142	1	孔雀东南飞		6	8	65						480	11	10					0				
142	2	陌上桑		6	8	65						480	11	10					0				scripts\skill\生活技能\书籍\体力回复4.lua
142	3	郭华郎与王月英		6	8	65						480	11	10					0				
142	4	螺女逃婚		6	8	65						480	11	10					0			60	
142	5	霸王别姬		6	8	65						480	11	10					0	355	1		
142	6	洛神宓妃		6	8	65						480	11	10					0				
142	7	洛神赋		6	8	65						480	11	10					0				scripts\skill\生活技能\书籍\体力回复4.lua
142	8	乘龙快婿		6	8	65						480	11	10					0				
143	1	文君夜奔相如		6	8	65						480	11	10					0				
143	2	破镜重圆		6	8	65						480	11	10	8	240			0				
143	3	樊梨花与薛丁山		6	8	65						480	11	10					0				scripts\skill\生活技能\书籍\体力回复4.lua
143	4	干将莫邪		6	8	65						480	11	10					0			60	
143	5	娥皇女英	4293	6	8	65						480	11	10	8	240			0				
143	6	金屋藏娇		6	8	65						480	11	10					0				
143	7	铜雀春深锁二乔		6	8	65						480	11	10					0				scripts\skill\生活技能\书籍\体力回复4.lua
143	8	诸葛亮与黄月英 		6	8	65						480	11	10					0				
144	1	鹿王本生·上		6	8	65						480	11	10					0	355	1		
144	2	鹿王本生·中	1647	6	8	65						480	11	10					0			60	
144	3	鹿王本生·下	1644	6	8	65						480	11	10					0				scripts\skill\生活技能\书籍\精力回复4.lua
145	1	嫦娥奔月		4	8	10							11						0				
145	2	吴刚伐桂		4	8	10							11						0				
145	3	玉兔捣药		4	8	10							11						0				
145	4	玉兔入月宫		4	8	10							11						0				
145	5	月下独酌		4	8	10							11						0				
145	6	秋宵月下有怀		4	8	10							11						0				
145	7	望月怀远		4	8	10							11						0				
145	8	八月十五夜月		4	8	10							11						0				
146	1	拂林风情录		5	8	10							11						0				
146	2	元旦春始记		5	8	10							11						0				
146	3	团团的画像		5	8	10							11						0				
146	4	隐元食鉴·盘龙饺		5	8	10							11				5	5226	0				
146	5	隐元食鉴·戏凤饺		5	8	10							11				5	5225	0				
146	6	冬至书·溯源		5	8	10							11						0				
146	7	冬至书·民俗		5	8	10							11						0				
146	8	冬至书·诗词		5	8	10							11						0				
147	1	剪纸：龙腾		5	8	10							11						0				
147	2	剪纸：虎跃		5	8	10							11						0				
147	3	剪纸：凤舞		5	8	10							11						0				
147	4	剪纸：鹤立		5	8	10							11						0				
147	5	剪纸：鱼游		5	8	10							11						0				
147	6	剪纸：福		5	8	10							11						0				
147	7	剪纸：吉		5	8	10							11						0				
147	8	剪纸：囍		5	8	10							11						0				
148	1	节分端午自谁言·屈原		5	8	10							11						0				
148	2	节分端午自谁言·曹娥		5	8	10							11						0				
148	3	节分端午自谁言·伍子胥		5	8	10							11						0				
148	4	节分端午自谁言·恶日		5	8	10							11						0				
149	1	虎言乱语		5	8	10							11						0				
149	2	兔言乱语		5	8	10							11						0				
149	3	龙言乱语		5	8	10							11						0				
150	1	红尘学艺		5	8	50							11						0				
150	2	废而后立		5	8	50							11						0				
150	3	血眼情殇		5	8	50							11						0				
150	4	复仇大计		5	8	50							11						0				
150	5	屠城血魔		5	8	50							11						0				
150	6	物极必反		5	8	50							11						0				
150	7	血龙出渊		5	8	50							11						0				
150	8	深仇难报		5	8	50							11						0				
151	1	南屏山事件第一章		5	8	50							11						0				
151	2	南屏山事件第二章		5	8	50							11						0				
151	3	南屏山事件第三章		5	8	50							11						0				
151	4	南屏山事件第四章		5	8	50							11						0				
151	5	山河社稷图第一章		5	8	50							11						0				
151	6	山河社稷图第二章		5	8	50							11						0				
151	7	山河社稷图第三章		5	8	50							11						0				
151	8	山河社稷图第四章		5	8	50							11						0				
152	1	潜龙勿用		5	8	50							11						0				
152	2	囚龙之地		5	8	50							11						0				
152	3	血龙旧部		5	8	50							11						0				
152	4	兄妹情深		5	8	50							11						0				
152	5	奸计得逞		5	8	50							11						0				
152	6	冷血刺客		5	8	50							11						0				
152	7	解龙之锁		5	8	50							11						0				
152	8	飞龙在天		5	8	50							11						0				
153	1	自题	2727	7	8	70					13800	650	11	10					0				
153	2	倒句	2728	7	8	70						650	11	10	8	500			0				
153	3	醉题	2729	7	8	70						650	11	10					0			150	
153	4	荷	2853	7	8	70						650	11	10					0	355	1		
153	5	春	2730	7	8	70						650	11	10	8	500							
153	6	秋	2731	7	8	70						650	11	10					0			150	
153	7	夜	2732	7	8	70					13800	650	11	10					0				
153	8	念	2733	7	8	70						650	11	10					0	355	1		
154	1	苗岭异事其一		7	8	15						20	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
154	2	苗岭异事其二		7	8	15						20	11	10					0			150	
154	3	苗岭异事其三		7	8	15						20	11	10					0			150	
154	4	苗岭异事其四		7	8	15						20	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
154	5	苗岭异事其五		7	8	15						20	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
154	6	苗岭异事其六		7	8	15						20	11	10					0			150	
154	7	苗岭异事其七		7	8	15						20	11	10					0			150	
154	8	苗岭异事其八		7	8	15						650	11	10					0			150	
155	1	天策新星	2742	7	8	72						650	11	10	8	500			0				
155	2	一战成名	2743	7	8	72						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
155	3	白身入天策	2744	7	8	72						650	11	10	8	500			0				
155	4	力夺金牌	2745	7	8	72					13800	650	11	10					0				
155	5	浩气主人	2746	7	8	72						650	11	10					0	355	1		
155	6	名满江湖	2747	7	8	72						650	11	10					0			150	
155	7	武林盟主	2748	7	8	72						650	11	10	8	500							
155	8	故人遗孤	2749	7	8	72						650	11	10	8	500							
156	1	九天初鸣	2750	7	8	73					13800	650	11	10					0				
156	2	平天下	2751	7	8	73						650	11	10	8	500			0				
156	3	帝王野望	2752	7	8	73						650	11	10					0			150	
156	4	内乱新规	2753	7	8	73						650	11	10					0	355	1		
156	5	信念	2754	7	8	73						650	11	10	8	500							
156	6	剑之圣者	2755	7	8	73						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
156	7	鬼谋	2756	7	8	73						650	11	10	8	500							
157	1	无机子创派	2757	7	8	74						650	11	10	8	500							
157	2	大饥荒之年	2758	7	8	74						650	11	10					0			150	
157	3	伪善本源	2759	7	8	74					13800	650	11	10					0				
157	4	刺龙子与星见术	2760	7	8	74						650	11	10	8	500			0				
157	5	残酷门规	2761	7	8	74						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
157	6	千秋法师	2762	7	8	74						650	11	10					0	355	1		
157	7	上代角木	2763	7	8	74						650	11	10					0	355	1		
158	1	金蚕蛊	2764	7	8	75						650	11	10					0	355	1		
158	2	泥鳅蛊	2765	7	8	75						650	11	10					0			150	
158	3	云南金沙蛊	2766	7	8	75						650	11	10	8	500			0				
158	4	四川彝蛊	2767	7	8	75						650	11	10	8	500							
158	5	植物蛊	2768	7	8	75						650	11	10					0			150	
158	6	针蛊	2769	7	8	75					13800	650	11	10					0				
159	1	太上五蛊丸	2770	7	8	75						650	11	10					0	355	1		
159	2	太一追命丸	2771	7	8	75						650	11	10					0			150	
159	3	治人得药杂蛊方	2772	7	8	75						650	11	10	8	500							
159	4	犀角丸	2773	7	8	75						650	11	10	8	500							
159	5	制蛊毒方	2774	7	8	75						650	11	10	8	500							
160	1	龙女拜观音	2775	7	8	76						650	11	10					0	355	1		
160	2	泸沽湖的传说	2776	7	8	76						650	11	10					0			150	
160	3	洱海鱼鹰	2777	7	8	76						650	11	10	8	500							
160	4	女神的故事	2778	7	8	76						650	11	10	8	500			0				
160	5	火把节的传说	2779	7	8	76						650	11	10					0	355	1		
160	6	泼水节	2780	7	8	76						650	11	10					0			150	
161	1	四凶—饕餮	2781	7	8	76					13800	650	11	10					0				
161	2	四凶—梼杌	2782	7	8	76						650	11	10					0			150	
161	3	四凶—穷奇	2783	7	8	76						650	11	10	8	500							
161	4	四凶—混沌	2784	7	8	76						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
162	1	军队体制编制	2785	7	8	77					13800	650	11	10					0				
162	2	禁军	2786	7	8	77						650	11	10	8	500							
162	3	团结兵	2787	7	8	77						650	11	10					0			150	
162	4	唐后期的军队	2788	7	8	77						650	11	10					0	355	1		
162	5	藩镇军	2789	7	8	77						650	11	10					0	355	1		
163	1	共叔段起兵	2790	7	8	78						650	11	10					0	355	1		
163	2	北地都督	2791	7	8	78						650	11	10					0			150	
163	3	大理宫与天龙寺	2792	7	8	78						650	11	10	8	500							
163	4	六脉神剑	2793	7	8	78						650	11	10	8	500							
163	5	第一家	2794	7	8	78						650	11	10					0			150	
163	6	家族的威胁	2795	7	8	78						650	11	10	8	500							
163	7	两宫之争	2796	7	8	78						650	11	10					0	355	1		
163	8	不牢固的战车	2797	7	8	78						650	11	10					0	355	1		
164	1	红尘	2798	7	8	79						650	11	10					0			150	
164	2	圆睿	2799	7	8	79					13800	650	11	10					0				
164	3	心结	2800	7	8	79						650	11	10	8	500							
164	4	文小月·一	2801	7	8	79						650	11	10	8	500			0				
164	5	文小月·二	2802	7	8	79						650	11	10					0	355	1		
164	6	遗风公子	2803	7	8	79						650	11	10					0	355	1		
164	7	月圆之变	2804	7	8	79						650	11	10					0			150	
164	8	一怒倾城	2805	7	8	79					13800	650	11	10					0				
165	1	英雄的族	2806	8	8	80						650	11	10	8	500							
165	2	王与四勇士	2807	8	8	80						650	11	10	8	500							
165	3	天上神	2808	8	8	80						650	11	10	8	500							
165	4	神木	2809	8	8	80						650	11	10					0			150	
165	5	舞与猎	2810	8	8	80						650	11	10	8	500							
165	6	花山节	2811	8	8	80						650	11	10	8	500							
165	7	羊与鹿	2812	8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
165	8	虎与狼	2813	8	8	80						650	11	10					0			75	
166	1	无心岭	2814	8	8	74						650	11	10	8	500							
166	2	五圣教村落	2815	8	8	74						650	11	10	8	500							
166	3	圣兽潭	2816	8	8	74						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
166	4	锭山瀑布	2817	8	8	74						650	11	10	8	500							
166	5	大祭坛	2818	8	8	74						650	11	10	8	500							
166	6	祝融神殿	2819	8	8	74						650	11	10					0			75	
167	1	花俏书生		8	8	80						650	11	10					0			150	
167	2	洱海王子		8	8	80						650	11	10					0			150	
167	3	六诏之乱		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
167	4	牡丹与阿萨辛		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
168	1	六大恶魔		8	8	80						650	11	10					0			150	
168	2	塔洛马蒂之鼻		8	8	80						650	11	10					0			150	
168	3	蛇厨子		8	8	80						650	11	10					0			150	
168	4	背叛的后果		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
169	1	背棺者		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
169	2	爱与责任		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
169	3	红尘相守		8	8	80						650	11	10					0			150	
169	4	永远的伴		8	8	80						650	11	10					0			150	
170	1	卫七少		8	8	80						650	11	10					0			150	
170	2	千里相送		8	8	80						650	11	10					0			150	
170	3	黄山盗书		8	8	80						650	11	10					0			150	
170	4	神偷侠盗		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
171	1	绝代双骄		8	8	80						650	11	10					0			150	
171	2	中土之行		8	8	80						650	11	10					0			150	
171	3	阴阳论		8	8	80						650	11	10					0			150	
171	4	多歧路		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
171	5	二元阿萨辛		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
172	1	少女旧事		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
172	2	两心知		8	8	80						650	11	10					0			150	
172	3	负心人		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
172	4	当时的心情		8	8	80						650	11	10					0			150	
173	1	曾记得		8	8	80						650	11	10					0			150	
173	2	贤妻的规条		8	8	80						650	11	10					0			150	
173	3	爱子的下落		8	8	80						650	11	10					0			150	
173	4	醒来之日		8	8	80						650	11	10					0			150	
174	1	乌蒙贵的作品		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
174	2	蟒熊猿狼		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
174	3	标本之蛇与猿		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
174	4	标本之熊与狼		8	8	80						650	11	10					0			150	
175	1	北霸枪		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
175	2	辽东火凤		8	8	80						650	11	10					0			150	
175	3	琼楼玉宇		8	8	80						650	11	10					0			150	
175	4	金风玉露		8	8	80						650	11	10					0			150	
176	1	杂贺火忍·雾隐寅藏		8	8	80						650	11	10					0			150	
176	2	杂贺冰忍·杂贺源五郎		8	8	80						650	11	10					0			150	
176	3	杂贺阴忍·仓凛柿子		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
176	4	杂贺忍者		8	8	80						650	11	10					0			150	
177	1	风魔家大公子·风魔空		8	8	80						650	11	10					0			150	
177	2	风魔家总师范·风魔钢		8	8	80						650	11	10					0			150	
177	3	风魔世家		8	8	80						650	11	10					0			150	
177	4	雪麒剑		8	8	80						650	11	10					0			150	
178	1	蛮将·苏贝德哈		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
178	2	蛮帅·里赤梅		8	8	80						650	11	10					0			150	
178	3	虎族		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
178	4	藤蓝甲		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
179	1	骨面天君		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
179	2	鹰眼客		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
179	3	树敌万千		8	8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua
179	4	醉蝶林之战		8	8	80						650	11	10					0			150	
180	1	把酒问月		2	8	20						20	11	10					0				
180	2	饮中八仙歌		2	8	20						20	11	10					0				
180	3	貂蝉拜月		2	8	20						20	11	10					0				
180	4	中秋燃灯		2	8	20						20	11	10					0				
181	1	唐门姐妹		1	8	15						15	11	10					0				
181	2	庙会初遇		1	8	15						15	11	10					0				
181	3	芳心暗许		1	8	15						15	11	10					0				
181	4	任务遇险		1	8	15						15	11	10					0				
181	5	难解心魔		1	8	15						15	11	10					0				
181	6	求师学艺		1	8	15						15	11	10					0				
181	7	你救了我		1	8	15						15	11	10					0				
181	8	宽恕		1	8	15						15	11	10					0				
182	1	纯阳玉颜画像		8	8	15						15	11	10					0				
182	2	纯阳风骨画像		8	8	15						15	11	10					0				
182	3	万花佳人画像		8	8	15						15	11	10					0				
182	4	万花名士画像		8	8	15						15	11	10					0				
182	5	天策英少画像		8	8	15						15	11	10					0				
182	6	天策巾帼画像		8	8	15						15	11	10					0				
182	7	藏剑公子画像		8	8	15						15	11	10					0				
182	8	藏剑闺秀画像		8	8	15						15	11	10					0				
183	1	五毒天姿画像		8	8	15						15	11	10					0				
183	2	五毒朗俊画像		8	8	15						15	11	10					0				
183	3	少林大师画像		8	8	15						15	11	10					0				
183	4	七秀国色画像		8	8	15						15	11	10					0				
183	5	纯阳含香画像		8	8	15						15	11	10					0				
183	6	万花娇娘画像		8	8	15						15	11	10					0				
183	7	天策女杰画像		8	8	15						15	11	10					0				
183	8	藏剑千金画像		8	8	15						15	11	10					0				
184	1	五毒幽兰画像		8	8	15						15	11	10					0				
184	2	七秀娉婷画像		8	8	15						15	11	10					0				
184	3	唐门影翳画像		8	8	15						15	11	10					0				
184	4	唐门羽蓝画像		8	8	15						15	11	10					0				
184	5	唐门宸光画像		8	8	15						15	11	10					0				
184	6	明教刀客画像		8	8	15						15	11	10					0				
184	7	明教魅影画像		8	8	15						15	11	10					0				
184	8	明教红袖画像		8	8	15						15	11	10					0				
185	1	创立明教		1	8	15						15	11	10					0				
185	2	弘扬教义		1	8	15						15	11	10					0				
185	3	中原立威		1	8	15						15	11	10					0				
185	4	枫华谷之战		1	8	15						15	11	10					0				
185	5	山河社稷图		1	8	15						15	11	10					0				
185	6	光明寺之变		1	8	15						15	11	10					0				
185	7	大举西迁		1	8	15						15	11	10					0				
185	8	光与暗		1	8	15						15	11	10					0				
186	1	三生树		1	8	15						15	11	10					0				
186	2	葬沙		1	8	15						15	11	10					0				
186	3	不归之海		1	8	15						15	11	10					0				
186	4	神的馈赠		1	8	15						15	11	10					0				
187	1	论语一则·上篇		8	8	82						1000	11	10					0	355	1		
187	2	论语一则·下篇		8	8	82						1000	11	10					0			2000	
187	3	孝经一则		8	8	82					15000	1000	11	10					0				
187	4	老子三则		8	8	82						1000	11	10					0	355	1		
187	5	礼记一则·上篇		8	8	82						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
187	6	礼记一则·下篇		8	8	82						1000	11	10			5	2868	5				
187	7	诗经一则		8	8	82						1000	11	10					0			2000	
187	8	尚书一则		8	8	82						1000	11	10					0			2000	
188	1	周易一则·上篇		8	8	84						1000	11	10					0	355	1		
188	2	周易一则·中篇		8	8	84						1000	11	10					0			2000	
188	3	周易一则·下篇		8	8	84					15000	1000	11	10					0				
188	4	孙子兵法一则·上篇		8	8	84						1000	11	10					0				
188	5	孙子兵法一则·下篇		8	8	84						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
188	6	周髀一则·上篇		8	8	84						1000	11	10			5	2868	6				
188	7	周髀一则·下篇		8	8	84						1000	11	10					0			2000	
189	1	潼关吏	4180	8	8	86						1000	11	10					0			2000	
189	2	新安吏	4181	8	8	86						1000	11	10					0	355	1		
189	3	石壕吏	4182	8	8	86						1000	11	10					0			2000	
189	4	新婚别	4183	8	8	86					15000	1000	11	10					0				
189	5	垂老别	4184	8	8	86						1000	11	10					0	355	1		
189	6	无家别	4185	8	8	86						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
190	1	北上行		8	8	88						1000	11	10					0				
190	2	哥舒翰传		8	8	88						1000	11	10					0			2000	
190	3	高适传·上篇		8	8	88						1000	11	10					0			2000	
190	4	高适传·中篇		8	8	88						1000	11	10					0	355	1		
190	5	高适传·下篇		8	8	88						1000	11	10					0			2000	
190	6	兵败遗表·上篇		8	8	88					15000	1000	11	10					0				
190	7	兵败遗表·中篇		8	8	88						1000	11	10					0	355	1		
190	8	兵败遗表·下篇		8	8	88						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
191	1	忆旧书怀·上篇		8	8	84						1000	11	10			5	2868	6				
191	2	忆旧书怀·中篇		8	8	84						1000	11	10					0			2000	
191	3	忆旧书怀·下篇		8	8	84						1000	11	10					0			2000	
191	4	忆旧书怀·末篇		8	8	84						1000	11	10					0	355	1		
192	1	离经叛道		1	8	15						15	11	10					0			2000	
192	2	只食半碗		1	8	15					10000	15	11	10					0				
192	3	风火神龙		1	8	15						15	11	10					0	355	1		
192	4	金银魔手		1	8	15						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
192	5	戏中酒仙		1	8	15						15	11	10			5	2868	7				
192	6	吞云吐雾	4186	1	8	15						15	11	10					0			2000	
192	7	冷面无情		1	8	15						15	11	10					0			2000	
192	8	青霜杨帆	4187	1	8	15						15	11	10					0	355	1		
193	1	酒之礼法		1	8	15						15	11	10					0			2000	
193	2	仪狄作酒		1	8	15					10000	15	11	10					0				
193	3	酒圣杜康	4188	1	8	15						15	11	10					0	355	1		
193	4	酒池肉林		1	8	15						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
193	5	青梅煮酒		1	8	15						15	11	10			5	2868	8				
193	6	饮酒成诗		1	8	15						15	11	10					0			2000	
194	1	杨家有女初长成		8	8	86						1000	11	10					0			2000	
194	2	一朝选在君王侧		8	8	86						1000	11	10					0	355	1		
194	3	三千宠爱在一身		8	8	86						1000	11	10					0			2000	
194	4	姊妹兄弟皆列土		8	8	86					15000	1000	11	10					0				
194	5	渔阳鼙鼓动地来		8	8	86						1000	11	10					0	355	1		
194	6	七月七日长生殿		8	8	86						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
194	7	婉转娥眉马前死		8	8	86						1000	11	10			5	2868	9				
194	8	此恨绵绵无绝期		8	8	86						1000	11	10					0			2000	
195	1	禄山发迹		8	8	90						1000	11	10					0	355	1		
195	2	李杨误国		8	8	90						1000	11	10					0			2000	
195	3	潼关失陷		8	8	90					15000	1000	11	10					0				
195	4	明皇西逃		8	8	90						1000	11	10					0	355	1		
195	5	长安沦陷		8	8	90						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
196	1	纯阳紫虚子		8	8	90						1000	11	10			5	2868	10				
196	2	幽谷遗世花		8	8	90						1000	11	10					0			2000	
196	3	白发今如此		8	8	90						1000	11	10					0			2000	
197	1	丐帮逍遥画像		8	8	15						15	11	10					0				
197	2	丐帮秋意画像		8	8	15						15	11	10					0				
197	3	丐帮天香画像 		8	8	15						15	11	10					0				
197	4	少林豆佛画像		8	8	15						15	11	10					0				
197	5	丐帮酒童画像		8	8	15						15	11	10					0				
197	6	七秀冠玉画像		8	8	15						15	11	10					0				
197	7	万花才子画像		8	8	15						15	11	10					0				
197	8	纯阳绝尘画像		8	8	15						15	11	10					0				
198	1	赵公长孙无忌		8	8	88						1000	11	10					0				
198	2	赵郡王李孝恭		8	8	88						1000	11	10					0			2000	
198	3	莱公杜如晦		8	8	88						1000	11	10					0			2000	
198	4	郑公魏征		8	8	88						1000	11	10					0	355	1		
198	5	梁公房玄龄		8	8	88						1000	11	10					0			2000	
198	6	申公高士廉		8	8	88					15000	1000	11	10					0				
198	7	鄂公尉迟敬德		8	8	88						1000	11	10					0	355	1		
198	8	卫公李靖		8	8	88						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
199	1	宋公萧禹		8	8	88						1000	11	10					0				
199	2	褒公段志玄		8	8	88						1000	11	10					0			2000	
199	3	夔公刘弘基		8	8	88						1000	11	10					0			2000	
199	4	蒋公屈突通		8	8	88						1000	11	10					0	355	1		
199	5	郧公殷开山		8	8	88						1000	11	10					0			2000	
199	6	谯公柴绍		8	8	88					15000	1000	11	10					0				
199	7	邳公长孙顺德		8	8	88						1000	11	10					0	355	1		
199	8	郧公张亮		8	8	88						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
200	1	陈公侯君集		8	8	88						1000	11	10					0				
200	2	郯公张公谨		8	8	88						1000	11	10					0			2000	
200	3	卢公程知节		8	8	88						1000	11	10					0			2000	
200	4	永兴公虞世南		8	8	88						1000	11	10					0	355	1		
200	5	渝公刘政会		8	8	88						1000	11	10					0			2000	
200	6	莒公唐俭		8	8	88					15000	1000	11	10					0				
200	7	英公李世绩		8	8	88						1000	11	10					0	355	1		
200	8	胡公秦叔宝		8	8	88						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
201	1	饮马长城窟行	4291	8	8	88						1000	11	10					0				
202	1	元日		8	8	88						1000	11	10					0				
202	2	执契静三边		8	8	88						1000	11	10					0			2000	
202	3	重幸武功		8	8	88						1000	11	10					0			2000	
202	4	赋秋日悬清光赐房玄龄		8	8	88						1000	11	10					0	355	1		
203	1	代悲白头翁	4292	8	8	88						1000	11	10					0				
204	1	春秋繁露		8	8	88						1000	11	10					0				
204	2	文心雕龙		8	8	88						1000	11	10					0				
204	3	世说新语		8	8	88						1000	11	10					0				
204	4	李卫公兵法		8	8	88						1000	11	10					0				
204	5	论衡		8	8	88						1000	11	10					0				
204	6	博物志		8	8	88						1000	11	10					0				
205	1	大唐西域记上	4504	8	8	88						1000	11	10					0				
205	2	大唐西域记下	4505	8	8	88						1000	11	10					0				
205	3	长安古意	4506	8	8	88						1000	11	10					0				
205	4	阳春歌	4507	8	8	88						1000	11	10					0				
206	1	穆玄英武器篇		8	8	90						1000	11	10					0				
206	2	穆玄英剑谱篇·上部		8	8	90						1000	11	10					0				
206	3	穆玄英剑谱篇·下部		8	8	90						1000	11	10					0				
206	4	穆玄英坐骑篇		8	8	90						1000	11	10					0				
207	1	张桎辕武功篇		8	8	90						1000	11	10					0				
207	2	张桎辕兵法篇·一		8	8	90						1000	11	10					0				
