ID	Name	CostStamina	ProfessionID	RequireLevel	RecipeLevel	NeedExpertise	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	PowerfulToolItemType	PowerfulToolItemIndex	EquipmentType	Exp	PrepareFrame	Belong	ResultOnLevel	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	RequireItemType5	RequireItemIndex5	RequireItemCount5	RequireItemType6	RequireItemIndex6	RequireItemCount6	RequireItemType7	RequireItemIndex7	RequireItemCount7	RequireItemType8	RequireItemIndex8	RequireItemCount8	CreateItemType1	CreateItemIndex1	CreateItemMin1	CreateItemMax1	CreateItemProbability1	CreateItemType2	CreateItemIndex2	CreateItemMin2	CreateItemMax2	CreateItemProbability2	CreateItemType3	CreateItemIndex3	CreateItemMin3	CreateItemMax3	CreateItemProbability3	CreateItemType4	CreateItemIndex4	CreateItemMin4	CreateItemMax4	CreateItemProbability4	CreateItemType5	CreateItemIndex5	CreateItemMin5	CreateItemMax5	CreateItemProbability5	CreateItemType6	CreateItemIndex6	CreateItemMin6	CreateItemMax6	CreateItemProbability6	CreateItemType7	CreateItemIndex7	CreateItemMin7	CreateItemMax7	CreateItemProbability7	CreateItemType8	CreateItemIndex8	CreateItemMin8	CreateItemMax8	CreateItemProbability8	_Quality	ScriptName	CoolDownID
219	∫Ï…Ω∂Á	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19901	4	5	3174	5	5	3165	1																5	19424	1	1	1048576																																					scripts/Craft/Include/Event.lua	
220	¬Èœ„»Ìπ«¥‡	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19900	4	5	2205	5	5	3165	1																5	19425	1	1	1048576																																					scripts/Craft/Include/Event.lua	
221	◊ﬂ”ÕÃ„Ûo	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19901	4	5	3173	5	5	3165	1																5	19426	1	1	1048576																																					scripts/Craft/Include/Event.lua	
222	¥–±¨»‚∂°	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19900	4	5	3158	5	5	3165	1																5	19427	1	1	1048576																																					scripts/Craft/Include/Event.lua	
223	±°∫…’Ù≈≈π«	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19902	4	5	3172	5	5	3165	1																5	19428	1	1	1048576																																					scripts/Craft/Include/Event.lua	
224	π¯∞¸»‚	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19900	4	5	3155	5	5	3165	1																5	19429	1	1	1048576																																					scripts/Craft/Include/Event.lua	
225	Ã≤À√€»‚	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19902	4	5	3164	5	5	3165	1																5	19430	1	1	1048576																																					scripts/Craft/Include/Event.lua	
226	”ÛÀø’Ù»‚∏‚	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19902	4	5	3166	5	5	3165	1																5	19431	1	1	1048576																																					scripts/Craft/Include/Event.lua	
227	ª¢∆§∑Ô◊¶	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19901	4	5	5009	1	5	3165	1																5	19432	1	1	1048576																																					scripts/Craft/Include/Event.lua	
228	∫œ±˝æÌ≤À	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19900	4	5	3162	5	5	3165	1																5	19433	1	1	1048576																																					scripts/Craft/Include/Event.lua	
229	∑ ÷≈≈π«	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19902	4	5	3163	5	5	3165	1																5	19434	1	1	1048576																																					scripts/Craft/Include/Event.lua	
230	»‚π«≤Ë	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19900	4	5	5010	1	5	3165	1																5	19435	1	1	1048576																																					scripts/Craft/Include/Event.lua	
231	±Ã¡˝”Ø’Ù»‚	61	4	10	90	1		183	0	0	0	0	-1	65	80	50		5	19900	20	5	19901	20	5	19902	20	5	19903	1													5	19461	5	5	1048576																																					scripts/Craft/Include/Event.lua	
232	º—°§∞À’‰«øÃÂÃ¿	61	4	10	90	1		183	0	0	0	0	-1	65	80	20		5	19461	1	5	975	1	5	5009	5	5	3163	1													5	19440	2	4	1048576																																					scripts/Craft/Include/Event.lua	
233	º—°§∞◊‹∆‘ˆπ«Ã¿	61	4	10	90	1		183	0	0	0	0	-1	65	80	20		5	19461	1	5	976	1	5	5010	5	5	3163	1													5	19441	2	4	1048576																																					scripts/Craft/Include/Event.lua	
234	º—°§∞≤»Ÿ¡¶æ¢Ã¿	61	4	10	90	1		183	0	0	0	0	-1	65	80	20		5	19461	1	5	968	1	5	5009	5	5	3163	1													5	19442	2	4	1048576																																					scripts/Craft/Include/Event.lua	
235	º—°§Â–“£πÃ‘™Ã¿	61	4	10	90	1		183	0	0	0	0	-1	65	80	20		5	19461	1	5	3302	1	5	5010	5	5	3163	1													5	19443	2	4	1048576																																					scripts/Craft/Include/Event.lua	
236	º—°§æ˝◊”÷™…ÌÃ¿	61	4	10	90	1		183	0	0	0	0	-1	65	80	20		5	19461	1	5	975	1	5	5009	5	5	3163	1													5	19444	2	4	1048576																																					scripts/Craft/Include/Event.lua	
237	º—°§∫⁄…Ω∂Á	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	976	1	5	9536	1	5	3165	1													5	19445	2	4	1048576																																					scripts/Craft/Include/Event.lua	
238	º—°§∫Ï…Ω∂Á	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	968	1	5	9536	1	5	3165	1													5	19446	2	4	1048576																																					scripts/Craft/Include/Event.lua	
239	º—°§¬Èœ„»Ìπ«¥‡	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	3302	1	5	5010	5	5	3165	1													5	19447	2	4	1048576																																					scripts/Craft/Include/Event.lua	
240	º—°§◊ﬂ”ÕÃ„Ûo	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	975	1	5	5010	5	5	3165	1													5	19448	2	4	1048576																																					scripts/Craft/Include/Event.lua	
241	º—°§¥–±¨»‚∂°	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	976	1	5	5009	5	5	3165	1													5	19449	2	4	1048576																																					scripts/Craft/Include/Event.lua	
242	º—°§±°∫…’Ù≈≈π«	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	968	1	5	9536	1	5	3165	1													5	19450	2	4	1048576																																					scripts/Craft/Include/Event.lua	
243	º—°§π¯∞¸»‚	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	3302	1	5	5010	5	5	3165	1													5	19451	2	4	1048576																																					scripts/Craft/Include/Event.lua	
244	º—°§Ã≤À√€»‚	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	975	1	5	5009	5	5	3165	1													5	19452	2	4	1048576																																					scripts/Craft/Include/Event.lua	
245	º—°§”ÛÀø’Ù»‚∏‚	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	976	1	5	9536	1	5	3165	1													5	19453	2	4	1048576																																					scripts/Craft/Include/Event.lua	
246	º—°§ª¢∆§∑Ô◊¶	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	968	1	5	5010	5	5	3165	1													5	19454	2	4	1048576																																					scripts/Craft/Include/Event.lua	
247	º—°§∫œ±˝æÌ≤À	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	3302	1	5	5009	5	5	3165	1													5	19455	2	4	1048576																																					scripts/Craft/Include/Event.lua	
248	º—°§∑ ÷≈≈π«	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	975	1	5	9536	1	5	3165	1													5	19456	2	4	1048576																																					scripts/Craft/Include/Event.lua	
249	º—°§»‚π«≤Ë	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	976	1	5	5010	1	5	3165	1													5	19457	2	4	1048576																																					scripts/Craft/Include/Event.lua	
250	º—°§ªÿ‘™≤Õ	183	4	10	90	1		183	0	0	0	0	-1	187	80	10		5	19461	1	5	968	1	5	975	1	5	3165	1													5	19458	2	4	1048576																																					scripts/Craft/Include/Event.lua	
251	º—°§◊™…Ò≤Õ	183	4	10	90	1		183	0	0	0	0	-1	187	80	10		5	19461	1	5	3302	1	5	976	1	5	3165	1													5	19459	2	4	1048576																																					scripts/Craft/Include/Event.lua	
252	‹Ω»ÿ≥ˆÀÆ—Á	61	4	10	90	1		183	0	0	0	0	-1	65	80	60		5	19461	2	5	1829	5	5	3159	5	5	3160	5	5	3165	5										5	19460	1	1	1048576																																					scripts/Craft/Include/Event.lua	
253	º—°§∑ÔªÀ∞¸	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	3302	1	5	3164	5	5	3163	1													5	20938	2	4	1048576																																					scripts/Craft/Include/Event.lua	
254	º—°§»˝œ ∞¸	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	975	1	5	5009	5	5	3163	1													5	20939	2	4	1048576																																					scripts/Craft/Include/Event.lua	
255	œÃ”„	61	4	10	90	1		183	0	0	0	0	-1	65	80	40		5	20384	10	5	10173	1																			5	20971	1	1	1048576																																					scripts/Craft/Include/Event.lua	
256	≤‘°§¬Èœ„»Ìπ«¥‡	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	3302	1	5	9536	5	5	3165	1													5	22418	2	4	1048576																																					scripts/Craft/Include/Event.lua	
257	≤‘°§◊ﬂ”ÕÃ„Ûo	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	975	1	5	9536	5	5	3165	1													5	22419	2	4	1048576																																					scripts/Craft/Include/Event.lua	
258	≤‘°§¥–±¨»‚∂°	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	976	1	5	9536	5	5	3165	1													5	22420	2	4	1048576																																					scripts/Craft/Include/Event.lua	
259	≤‘°§»‚π«≤Ë	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	968	1	5	5009	5	5	3163	1													5	22421	2	4	1048576																																					scripts/Craft/Include/Event.lua	
260	≤‘°§Ω°ÃÂÃ¿	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	976	1	5	5009	5	5	3163	1													5	22422	2	4	1048576																																					scripts/Craft/Include/Event.lua	
261	≤‘°§Ã·…ÒÃ¿	61	4	10	90	1		183	0	0	0	0	-1	65	80	30		5	19461	1	5	3302	1	5	5009	5	5	3163	1													5	22423	2	4	1048576																																					scripts/Craft/Include/Event.lua	
262	”Ò¬∂Õ≈	15	4	10	91			183	0	0	0	0	-1	25	80	20		5	24518	1	5	24516	15	5	3158	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24191	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
263	∫∫π¨∆Â	15	4	10	92			183	0	0	0	0	-1	25	80	20		5	24518	1	5	24517	15	5	3155	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24192	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
264	∑ÔªÀÃ•	15	4	10	93			183	0	0	0	0	-1	25	80	20		5	24518	1	5	24516	15	5	3172	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24193	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
265	≥§…˙÷‡	15	4	10	94			183	0	0	0	0	-1	25	80	20		5	24518	1	5	24517	15	5	3157	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24194	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
266	–°ÃÏÀ÷	15	4	10	95			183	0	0	0	0	-1	25	80	20		5	24518	1	5	24516	15	5	3156	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24195	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
267	Œ˜Ω≠¡œ	15	4	10	91			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24517	15	5	3158	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24196	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
268	∫Ï¬ﬁ∂°	15	4	10	92			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24516	15	5	3155	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24197	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
269	Õ¨–ƒ…˙Ω·∏¨	15	4	10	93			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24517	15	5	3156	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24200	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
270	π˝√≈œ„	15	4	10	94			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24516	15	5	3158	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24201	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
271	Ω¡Â÷À	15	4	10	95			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24517	15	5	3155	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24202	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
272	ª—Ê’µø⁄∂—	15	4	10	91			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24516	15	5	3172	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24203	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
273	æﬁ §≈´	15	4	10	92			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24517	15	5	3158	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24778	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
274	πÛÂ˙∫Ï	15	4	10	93			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24516	15	5	3155	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24779	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
275	ÀÆ¡∂∂ø	15	4	10	94			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24517	15	5	3172	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24780	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
276	ŒÂ…˙≈Ã	15	4	10	95			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24516	15	5	3157	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24781	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
277	Õ®ª®»Ì≈£≥¶	15	4	10	92			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24517	15	5	3156	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24206	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
278	«Â¡π‘¬ªÙÀÈ	15	4	10	92			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24516	15	5	3158	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24207	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
279	ÃÏª®±œ¬ﬁ	15	4	10	94			183	0	0	0	0	-1	25	80	30		5	24518	1	5	24517	15	5	3155	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24208	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
280	…’Œ≤—Á	15	4	10	94			183	0	0	0	0	-1	25	80	60		5	24766	2	5	24518	10	5	24516	15	5	24517	15	0	0	0	0	0	0	0	0	0	0	0	0	5	24249	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
281	º—°§”Ò¬∂Õ≈	20	4	10	95	1		183	0	0	0	0	-1	33	80	20		5	24191	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24223	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
282	º—°§∫∫π¨∆Â	20	4	10	95	1		183	0	0	0	0	-1	33	80	20		5	24192	3	5	24769	1	5	24767	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24224	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
283	º—°§∑ÔªÀÃ•	20	4	10	95	1		183	0	0	0	0	-1	33	80	20		5	24193	3	5	24770	1	5	24768	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24225	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
284	º—°§≥§…˙÷‡	20	4	10	95	1		183	0	0	0	0	-1	33	80	20		5	24194	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24226	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
285	º—°§–°ÃÏÀ÷	20	4	10	95	1		183	0	0	0	0	-1	33	80	20		5	24195	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24227	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
286	º—°§Œ˜Ω≠¡œ	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24196	3	5	24769	1	5	24767	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24228	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
287	º—°§∫Ï¬ﬁ∂°	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24197	3	5	24770	1	5	24768	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24229	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
288	º—°§Õ¨–ƒ…˙Ω·∏¨	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24200	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24232	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
289	º—°§π˝√≈œ„	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24201	3	5	24772	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24233	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
290	º—°§Ω¡Â÷À	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24202	3	5	24771	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24234	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
291	º—°§ª—Ê’µø⁄∂—	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24203	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24235	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
292	º—°§æﬁ §≈´	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24778	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24774	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
293	º—°§πÛÂ˙∫Ï	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24779	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24775	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
294	º—°§ÀÆ¡∂∂ø	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24780	3	5	24769	1	5	24767	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24776	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
295	º—°§ŒÂ…˙≈Ã	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24781	3	5	24770	1	5	24768	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24777	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
296	º—°§Õ®ª®»Ì≈£≥¶	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24206	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24238	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
297	º—°§«Â¡π‘¬ªÙÀÈ	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24207	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24239	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
298	º—°§ÃÏª®±œ¬ﬁ	20	4	10	95	1		183	0	0	0	0	-1	33	80	30		5	24208	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24240	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
299	º—°§…’Œ≤—Á	30	4	10	95	1		183	0	0	0	0	-1	50	80	60		5	24249	3	5	24769	1	5	24771	1	5	24772	1	5	1830	3	0	0	0	0	0	0	0	0	0	5	24782	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
300	º—°§Ã∆∞≤‡¢	83	4	10	95	1		183	0	0	0	0	-1	65	80	10		5	24766	1	5	24771	1	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	25993	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
301	º—°§ÛÁÕ∑¥∫	83	4	10	95	1		183	0	0	0	0	-1	65	80	10		5	24765	1	5	24772	1	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	25994	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
302	¡∂”¸ÀÆ÷Û”„	100	4	10	95			183	0	0	0	0	-1	133	80	60		5	24215	3	5	24220	3	5	24221	3	5	7862	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24212	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
303	»Á“‚Ω»	37	4	10	50			183	0	0	0	0	-1	41	80	40	0	5	5269	1	5	5270	1	5	974	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	26231	1	1	681574	5	26232	1	1	367002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
