ID	Name	CostStamina	ProfessionID	RequireLevel	RecipeLevel	NeedExpertise	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	PowerfulToolItemType	PowerfulToolItemIndex	EquipmentType	Exp	PrepareFrame	Belong	ResultOnLevel	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	RequireItemType5	RequireItemIndex5	RequireItemCount5	RequireItemType6	RequireItemIndex6	RequireItemCount6	RequireItemType7	RequireItemIndex7	RequireItemCount7	RequireItemType8	RequireItemIndex8	RequireItemCount8	CreateItemType1	CreateItemIndex1	CreateItemMin1	CreateItemMax1	CreateItemProbability1	CreateItemType2	CreateItemIndex2	CreateItemMin2	CreateItemMax2	CreateItemProbability2	CreateItemType3	CreateItemIndex3	CreateItemMin3	CreateItemMax3	CreateItemProbability3	CreateItemType4	CreateItemIndex4	CreateItemMin4	CreateItemMax4	CreateItemProbability4	CreateItemType5	CreateItemIndex5	CreateItemMin5	CreateItemMax5	CreateItemProbability5	CreateItemType6	CreateItemIndex6	CreateItemMin6	CreateItemMax6	CreateItemProbability6	CreateItemType7	CreateItemIndex7	CreateItemMin7	CreateItemMax7	CreateItemProbability7	CreateItemType8	CreateItemIndex8	CreateItemMin8	CreateItemMax8	CreateItemProbability8	_Quality	ScriptName	CoolDownID
274	轻身丹	15	7	10	92	0	0	344	0	0	0	0	-1	25	80	20	0	5	24521	1	5	24519	15	5	6646	1																5	24254	1	1	1048576																																					scripts/Craft/Include/Event.lua	
275	玄元丹	15	7	10	92	0	0	344	0	0	0	0	-1	25	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24255	1	1	1048576																																					scripts/Craft/Include/Event.lua	
276	枕中丹	15	7	10	93	0	0	344	0	0	0	0	-1	25	80	30	0	5	24521	1	5	24519	15	5	6646	1																5	24256	1	1	1048576																																					scripts/Craft/Include/Event.lua	
277	清灵丹	15	7	10	93	0	0	344	0	0	0	0	-1	25	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24259	1	1	1048576																																					scripts/Craft/Include/Event.lua	
278	玉蟾丹	15	7	10	93	0	0	344	0	0	0	0	-1	25	80	10	0	5	24521	1	5	24519	15	5	6646	1																5	24260	1	1	1048576																																					scripts/Craft/Include/Event.lua	
279	玉华丹	15	7	10	94	0	0	344	0	0	0	0	-1	25	80	10	0	5	24521	1	5	24520	15	5	6646	1																5	24261	1	1	1048576																																					scripts/Craft/Include/Event.lua	
280	震灵丹	15	7	10	94	0	0	344	0	0	0	0	-1	25	80	30	0	5	24521	1	5	24519	15	5	6646	1																5	24262	1	1	1048576																																					scripts/Craft/Include/Event.lua	
281	妙香丹	15	7	10	94	0	0	344	0	0	0	0	-1	25	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24263	1	1	1048576																																					scripts/Craft/Include/Event.lua	
282	玉枢丹	15	7	10	95	0	0	344	0	0	0	0	-1	25	80	30	0	5	24521	1	5	24519	15	5	6646	1																5	24264	1	1	1048576																																					scripts/Craft/Include/Event.lua	
283	灵寿丹	15	7	10	95	0	0	344	0	0	0	0	-1	25	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24265	1	1	1048576																																					scripts/Craft/Include/Event.lua	
284	佳·护命丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24250	3	5	24769	1	5	24767	3	5	6646	1													5	24268	1	1	1048576																																					scripts/Craft/Include/Event.lua	
285	佳·补心丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24253	3	5	24769	1	5	24767	3	5	6646	1													5	24271	1	1	1048576																																					scripts/Craft/Include/Event.lua	
286	佳·点骨丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24251	3	5	24770	1	5	24768	3	5	6646	1													5	24269	1	1	1048576																																					scripts/Craft/Include/Event.lua	
287	佳·养神丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24252	3	5	24771	1	5	24765	3	5	6646	1													5	24270	1	1	1048576																																					scripts/Craft/Include/Event.lua	
288	佳·轻身丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24254	3	5	24772	1	5	24766	3	5	6646	1													5	24272	1	1	1048576																																					scripts/Craft/Include/Event.lua	
289	佳·玄元丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24255	3	5	24769	1	5	24767	3	5	6646	1													5	24273	1	1	1048576																																					scripts/Craft/Include/Event.lua	
290	佳·枕中丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24256	3	5	24770	1	5	24768	3	5	6646	1													5	24274	1	1	1048576																																					scripts/Craft/Include/Event.lua	
291	佳·清灵丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24259	3	5	24772	1	5	24766	3	5	6646	1													5	24277	1	1	1048576																																					scripts/Craft/Include/Event.lua	
292	佳·玉蟾丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	10	0	5	24260	3	5	24771	1	5	24765	3	5	6646	1													5	24278	1	1	1048576																																					scripts/Craft/Include/Event.lua	
293	佳·玉华丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	10	0	5	24261	3	5	24772	1	5	24766	3	5	6646	1													5	24279	1	1	1048576																																					scripts/Craft/Include/Event.lua	
294	佳·震灵丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24262	3	5	24771	1	5	24765	3	5	6646	1													5	24280	1	1	1048576																																					scripts/Craft/Include/Event.lua	
295	佳·妙香丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24263	3	5	24769	1	5	24767	3	5	6646	1													5	24281	1	1	1048576																																					scripts/Craft/Include/Event.lua	
296	佳·玉枢丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24264	3	5	24770	1	5	24768	3	5	6646	1													5	24282	1	1	1048576																																					scripts/Craft/Include/Event.lua	
297	佳·灵寿丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24265	3	5	24772	1	5	24766	3	5	6646	1													5	24283	1	1	1048576																																					scripts/Craft/Include/Event.lua	
298	玉璃丹	20	7	10	95	0	0	344	0	0	0	0	-1	33	80	30	0	5	24521	1	5	24519	15	5	6646	1																5	24873	1	1	1048576																																					scripts/Craft/Include/Event.lua	
299	白信丹	20	7	10	95	0	0	344	0	0	0	0	-1	33	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24874	1	1	1048576																																					scripts/Craft/Include/Event.lua	
300	佳·玉璃丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24873	3	5	24770	1	5	24768	3	5	6646	1													5	24875	1	1	1048576																																					scripts/Craft/Include/Event.lua	
301	佳·白信丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24874	3	5	24772	1	5	24766	3	5	6646	1													5	24876	1	1	1048576																																					scripts/Craft/Include/Event.lua	
302	珍·行露丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24769	1	5	24766	2	5	27610	7	5	6648	5													5	27611	5	7	1048576																																					scripts/Craft/Include/Event.lua	
303	珍·九还丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24770	1	5	24765	2	5	27610	7	5	6648	5													5	27612	3	5	1048576																																					scripts/Craft/Include/Event.lua	
304	珍·御风丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24771	1	5	24768	2	5	27610	7	5	6648	5													5	27613	3	5	1048576																																					scripts/Craft/Include/Event.lua	
305	珍·益神丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24772	1	5	24767	2	5	27610	7	5	6648	5													5	27614	3	5	1048576																																					scripts/Craft/Include/Event.lua	
306	珍·玉阳丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	20	0	5	24769	1	5	24766	2	5	27610	7	5	6648	5													5	27615	3	5	1048576																																					scripts/Craft/Include/Event.lua	
307	珍·碧凝丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24770	1	5	24765	2	5	27610	7	5	6648	5													5	27616	5	7	1048576																																					scripts/Craft/Include/Event.lua	
308	珍·养魂丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24771	1	5	24768	2	5	27610	7	5	6648	5													5	27617	3	5	1048576																																					scripts/Craft/Include/Event.lua	
309	珍·金麟丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24772	1	5	24767	2	5	27610	7	5	6648	5													5	27618	3	5	1048576																																					scripts/Craft/Include/Event.lua	
310	珍·涤魂丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24769	1	5	24766	2	5	27610	7	5	6648	5													5	27619	5	7	1048576																																					scripts/Craft/Include/Event.lua	
311	珍·升龙丹	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	30	0	5	24770	1	5	24765	2	5	27610	7	5	6648	5													5	27620	5	7	1048576																																					scripts/Craft/Include/Event.lua	
312	玉凝药香草	20	7	10	95	1	0	344	0	0	0	0	-1	33	80	50	0	5	24521	5	5	24520	20	5	24519	20	5	27605	10													5	27610	4	6	1048576																																					scripts/Craft/Include/Event.lua	

 -- by 每天涨停@梦江南 $ Jx3UnPack-PAKV3 jx3.mail@gmail.com
