ID	ItemTabType	ItemTabIndex	RewardsPrice	CoinPrice	StartTime	EndTime	Discount	DisStartTime	DisEndTime	CanBuyMultiple	CanFreeTryOn	CanPreview	GlobalCounterID	CoolDownID	ForbidPeerPay	ForbidDisCoupon	GameWorldStartDuration	CustomType	IsReal	SecondDiscount	SecondDisStartTime	SecondDisEndTime	SecondDisFatherID	PreOrderID
552	8	13171	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
553	8	13173	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
554	8	13172	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
555	8	13174	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
556	5	24878	-1	1800	-1	1473058800	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
557	5	24879	-1	2800	-1	1473058800	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
558	8	16665	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
559	8	16666	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
560	8	16667	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
561	8	16668	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
563	8	16669	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
564	8	16670	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
567	8	16671	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
568	8	16672	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
570	8	16673	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
571	8	16674	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
572	8	16675	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
573	8	16676	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
574	8	17796	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
575	8	17797	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
576	8	17798	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
577	8	17799	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
578	8	17800	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
579	8	17801	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
580	8	17802	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
581	8	17803	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
582	8	17804	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
583	8	17805	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
584	8	17806	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
585	8	17807	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
586	5	24892	-1	28000	1443121200	-1	100	-1	-1	0	0		120	765			0	-1	0	100	-1	-1	0	
587	8	13170	1500	28000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
588	8	16778	3500	68800	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
589	8	16779	3500	68800	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
590	8	16780	3500	68800	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
591	8	13245	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
592	8	13247	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
593	8	13244	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
594	8	13246	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
595	8	2837	1000	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
596	8	13221	1500	28000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
597	5	25788	-1	68800	1445284800	-1	100	-1	-1	0	0		121	761			0	-1	0	100	-1	-1	0	
598	5	25789	-1	68800	1445284800	-1	100	-1	-1	0	0		122	762			0	-1	0	100	-1	-1	0	
599	5	25790	-1	68800	1445284800	-1	100	-1	-1	0	0		123	763			0	-1	0	100	-1	-1	0	
600	5	25791	-1	68800	1445284800	-1	100	-1	-1	0	0		124	764			0	-1	0	100	-1	-1	0	
601	5	25792	-1	68800	1445284800	-1	100	-1	-1	0	0		125	765			0	-1	0	100	-1	-1	0	
602	5	25793	-1	68800	1445284800	-1	100	-1	-1	0	0		126	766			0	-1	0	100	-1	-1	0	
603	5	25804	-1	28800	1445284800	1448625600	100	-1	-1	0	0		127	761			0	-1	0	100	-1	-1	0	
604	5	25806	-1	18800	1445284800	1448625600	100	-1	-1	0	0		128	762			0	-1	0	100	-1	-1	0	
605	8	16731	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
606	8	16732	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
607	8	16733	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
608	8	16734	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
609	8	16735	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
610	8	16736	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
611	8	16737	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
612	8	16738	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
613	8	16739	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
614	8	16740	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
615	8	16741	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
616	8	16742	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
617	8	13705	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
618	8	17818	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
619	8	17819	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
620	8	17820	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
621	8	17821	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
622	8	17822	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
623	8	17823	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
624	8	17824	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
625	8	17825	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
626	8	17826	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
627	8	17827	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
628	8	17828	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
629	8	17829	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
630	8	13708	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
631	8	13710	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
632	8	13707	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
633	8	13709	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
634	5	26108	10	-1	1449730800	1466406000	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	
635	5	26075	-1	28000	1447272000	-1	100	-1	-1	0	0		130	993			0	-1	0	100	-1	-1	0	
636	8	16802	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
637	8	16803	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
638	8	16804	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
639	8	16805	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
640	8	16806	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
641	8	16807	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
642	8	16808	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
643	8	16809	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
644	8	16810	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
645	8	16811	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
646	8	16812	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
647	8	16813	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
648	5	26076	-1	28000	1447272000	-1	100	-1	-1	0	0		131	994			0	-1	0	100	-1	-1	0	
649	5	26077	-1	28000	1447272000	-1	100	-1	-1	0	0		132	995			0	-1	0	100	-1	-1	0	
650	5	26078	-1	28000	1447272000	-1	100	-1	-1	0	0		133	996			0	-1	0	100	-1	-1	0	
651	5	26079	-1	28000	1447272000	-1	100	-1	-1	0	0		134	997			0	-1	0	100	-1	-1	0	
652	5	26080	-1	28000	1447272000	-1	100	-1	-1	0	0		135	998			0	-1	0	100	-1	-1	0	
653	5	26081	-1	28000	1447272000	-1	100	-1	-1	0	0		136	999			0	-1	0	100	-1	-1	0	
654	5	26082	-1	28000	1447272000	-1	100	-1	-1	0	0		137	1000			0	-1	0	100	-1	-1	0	
655	5	26083	-1	28000	1447272000	-1	100	-1	-1	0	0		138	1001			0	-1	0	100	-1	-1	0	
656	5	26084	-1	28000	1447272000	-1	100	-1	-1	0	0		139	1002			0	-1	0	100	-1	-1	0	
657	5	26085	-1	28000	1447272000	-1	100	-1	-1	0	0		140	1003			0	-1	0	100	-1	-1	0	
658	5	26086	-1	28000	1447272000	-1	100	-1	-1	0	0		141	1004			0	-1	0	100	-1	-1	0	
659	5	26087	-1	28000	1447272000	-1	100	-1	-1	0	0		142	1005			0	-1	0	100	-1	-1	0	
660	5	26088	-1	28000	1447272000	-1	100	-1	-1	0	0		143	1006			0	-1	0	100	-1	-1	0	
661	5	26089	-1	28000	1447272000	-1	100	-1	-1	0	0		144	1007			0	-1	0	100	-1	-1	0	
662	5	26090	-1	28000	1447272000	-1	100	-1	-1	0	0		145	1008			0	-1	0	100	-1	-1	0	
663	5	26092	-1	9900	1454014800	-1	100	-1	-1	0	0		205				0	-1	1	100	-1	-1	0	
664	5	26093	-1	9900	1449954000	-1	100	-1	-1	0	0		166				0	-1	1	100	-1	-1	0	
665	5	26094	-1	28800	1449954000	-1	100	-1	-1	0	0		167				0	-1	1	100	-1	-1	0	
666	5	26095	-1	6900	1449954000	-1	100	-1	-1	0	0		168				0	-1	1	100	-1	-1	0	
667	5	26096	-1	6800	1449954000	-1	100	-1	-1	0	0		169				0	-1	1	100	-1	-1	0	
668	5	26097	-1	6800	1449954000	-1	100	-1	-1	0	0		170				0	-1	1	100	-1	-1	0	
669	5	26098	-1	6800	1449954000	-1	100	-1	-1	0	0		171				0	-1	1	100	-1	-1	0	
670	5	26099	-1	6800	1449954000	-1	100	-1	-1	0	0		172				0	-1	1	100	-1	-1	0	
671	5	26100	-1	6800	1449954000	-1	100	-1	-1	0	0		173				0	-1	1	100	-1	-1	0	
672	5	26101	-1	6800	1449954000	-1	100	-1	-1	0	0		174				0	-1	1	100	-1	-1	0	
673	5	26102	-1	6800	1449954000	-1	100	-1	-1	0	0		175				0	-1	1	100	-1	-1	0	
674	5	26103	-1	6800	1449954000	-1	100	-1	-1	0	0		176				0	-1	1	100	-1	-1	0	
675	5	26104	-1	6800	1449954000	-1	100	-1	-1	0	0		177				0	-1	1	100	-1	-1	0	
676	5	26105	-1	6800	1449954000	-1	100	-1	-1	0	0		178				0	-1	1	100	-1	-1	0	
677	5	26106	-1	6800	1449954000	-1	100	-1	-1	0	0		179				0	-1	1	100	-1	-1	0	
678	5	26107	-1	58800	1449954000	-1	100	-1	-1	0	0		180				0	-1	1	100	-1	-1	0	
679	5	26109	-1	18000	1449954000	-1	100	-1	-1	0	0		181				0	-1	1	100	-1	-1	0	
680	5	26110	-1	68000	1449954000	-1	100	-1	-1	0	0		182				0	-1	1	100	-1	-1	0	
681	5	26169	-1	68800	1449954000	-1	100	-1	-1	0	0		183				0	-1	1	100	-1	-1	0	
682	5	26170	-1	9900	1454014800	-1	100	-1	-1	0	0		207				0	-1	1	100	-1	-1	0	
683	5	26171	-1	6800	-1	-1	100	-1	-1	0	0		185				0	-1	1	100	-1	-1	0	
684	5	26172	-1	6800	-1	-1	100	-1	-1	0	0		186				0	-1	1	100	-1	-1	0	
685	5	26173	-1	6800	-1	-1	100	-1	-1	0	0		187				0	-1	1	100	-1	-1	0	
686	5	26174	-1	6800	-1	-1	100	-1	-1	0	0		188				0	-1	1	100	-1	-1	0	
687	5	26175	-1	6800	-1	-1	100	-1	-1	0	0		189				0	-1	1	100	-1	-1	0	
688	5	26176	-1	6800	-1	-1	100	-1	-1	0	0		190				0	-1	1	100	-1	-1	0	
689	5	26177	-1	6800	-1	-1	100	-1	-1	0	0		191				0	-1	1	100	-1	-1	0	
690	5	26178	-1	6800	-1	-1	100	-1	-1	0	0		192				0	-1	1	100	-1	-1	0	
691	5	26179	-1	6800	-1	-1	100	-1	-1	0	0		193				0	-1	1	100	-1	-1	0	
692	5	26180	-1	6800	-1	-1	100	-1	-1	0	0		194				0	-1	1	100	-1	-1	0	
693	5	26181	-1	6800	-1	-1	100	-1	-1	0	0		195				0	-1	1	100	-1	-1	0	
694	8	13784	1500	28000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
695	8	13781	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
696	8	13783	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
697	8	13780	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
698	8	13782	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
699	5	26182	-1	68800	1449950400	-1	100	-1	-1	0	0		196	994			0	-1	0	100	-1	-1	0	
700	5	26183	-1	68800	1449950400	-1	100	-1	-1	0	0		197	995			0	-1	0	100	-1	-1	0	
701	5	26184	-1	68800	1449950400	-1	100	-1	-1	0	0		198	996			0	-1	0	100	-1	-1	0	
702	5	26185	-1	68800	1449950400	-1	100	-1	-1	0	0		199	997			0	-1	0	100	-1	-1	0	
703	5	26186	-1	68800	1449950400	-1	100	-1	-1	0	0		200	998			0	-1	0	100	-1	-1	0	
704	5	26187	-1	68800	1449950400	-1	100	-1	-1	0	0		201	999			0	-1	0	100	-1	-1	0	
705	8	16856	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
706	8	16857	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
707	8	16858	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
708	8	16859	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
709	8	16860	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
710	8	16861	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
711	8	16862	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
712	8	16863	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
713	8	16864	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
714	8	16865	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
715	8	16866	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
716	8	16867	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
717	5	26202	-1	28000	1449950400	-1	100	-1	-1	0	0		202	1000			0	-1	0	100	-1	-1	0	
718	8	17830	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
719	8	17831	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
720	8	17832	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
721	8	17833	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
722	8	17834	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
723	8	17835	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
724	8	17836	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
725	8	17837	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
726	8	17838	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
727	8	17839	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
728	8	17840	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
729	8	17841	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
730	5	26264	-1	68800	1454014800	-1	100	-1	-1	0	0		206				0	-1	1	100	-1	-1	0	
732	8	17844	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
733	8	17843	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
734	8	17842	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
735	8	17851	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
736	8	17847	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
737	8	17846	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
738	8	17845	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
739	8	17852	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
740	8	17850	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
741	8	17849	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
742	8	17848	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
743	8	17853	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
744	8	16895	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
745	8	16896	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
746	8	16897	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
747	8	16898	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
748	8	16899	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
749	8	16900	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
750	8	16901	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
751	8	16902	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
752	8	16903	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
753	8	16904	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
754	8	16905	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
755	8	16906	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
756	8	13897	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
757	8	13898	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
758	8	13899	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
759	8	13900	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
760	8	13905	1500	28000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
761	5	26247	-1	2800	-1	1473058800	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
762	5	26248	-1	2800	-1	1473058800	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
763	5	26261	-1	38000	1453964400	1455778800	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
764	5	26313	-1	28000	1456729200	1458543600	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
765	8	17237	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
766	8	17238	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
767	8	17239	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
768	8	17240	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
769	8	17241	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
770	8	17242	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
771	8	17243	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
772	8	17244	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
773	8	17245	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
774	8	17246	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
775	8	17247	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
776	8	17248	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
777	8	16677	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
778	8	16678	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
779	8	16679	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
780	8	16680	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
781	8	13920	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
782	5	26515	-1	15000	1456729200	1458543600	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
783	8	17866	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
784	8	17867	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
785	8	17868	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
786	8	17869	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
787	8	17870	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
788	8	17871	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
789	8	17872	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
790	8	17873	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
791	8	17874	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
792	8	17875	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
793	8	17876	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
794	8	17877	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
795	8	16743	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
796	8	16745	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
797	8	16744	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
798	8	16746	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
799	8	16785	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
800	8	17299	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
801	8	17300	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
802	8	17301	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
803	8	17302	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
804	8	17303	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
805	8	17304	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
806	8	17305	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
807	8	17306	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
808	8	17307	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
809	8	17308	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
810	8	17309	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
811	8	17310	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
812	5	26556	-1	6800	-1	-1	100	-1	-1	0	0		208				0	-1	1	100	-1	-1	0	
813	5	26557	-1	68800	1458802800	1460617200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
814	5	26558	-1	68800	1458802800	1460617200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
815	5	26559	-1	68800	1458802800	1460617200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
816	5	26560	-1	68800	1458802800	1460617200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
817	5	26561	-1	68800	1458802800	1460617200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
818	5	26562	-1	68800	1458802800	1460617200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
819	8	17482	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
820	8	17483	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
821	8	17484	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
822	8	17485	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
823	8	17486	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
824	8	17487	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
825	8	17488	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
