SkillID	SkillLevel	LevelUpExp	LevelUpPlayerLevel	ExpAddOdds	Name	School
1579	19	495	41	1024	九溪弥烟	藏剑
1579	20	518	43	1024	九溪弥烟	藏剑
1579	21	541	45	1024	九溪弥烟	藏剑
1579	22	564	47	1024	九溪弥烟	藏剑
1579	23	586	49	1024	九溪弥烟	藏剑
1579	24	617	51	1024	九溪弥烟	藏剑
1579	25	722	56	1024	九溪弥烟	藏剑
1579	26	830	61	1024	九溪弥烟	藏剑
1579	27	940	66	1024	九溪弥烟	藏剑
1579	28	2894	71	1024	九溪弥烟	藏剑
1579	29	3160	76	1024	九溪弥烟	藏剑
1579	30	3104	81	1024	九溪弥烟	藏剑
1579	31	3323	86	1024	九溪弥烟	藏剑
1579	32	9999	99	1024	九溪弥烟	藏剑
1581	1	112	21	1024	黄龙吐翠	藏剑
1581	2	130	22	1024	黄龙吐翠	藏剑
1581	3	140	23	1024	黄龙吐翠	藏剑
1581	4	150	24	1024	黄龙吐翠	藏剑
1581	5	160	25	1024	黄龙吐翠	藏剑
1581	6	171	26	1024	黄龙吐翠	藏剑
1581	7	181	27	1024	黄龙吐翠	藏剑
1581	8	193	28	1024	黄龙吐翠	藏剑
1581	9	204	29	1024	黄龙吐翠	藏剑
1581	10	223	30	1024	黄龙吐翠	藏剑
1581	11	362	31	1024	黄龙吐翠	藏剑
1581	12	268	34	1024	黄龙吐翠	藏剑
1581	13	443	37	1024	黄龙吐翠	藏剑
1581	14	322	40	1024	黄龙吐翠	藏剑
1581	15	518	43	1024	黄龙吐翠	藏剑
1581	16	368	46	1024	黄龙吐翠	藏剑
1581	17	586	49	1024	黄龙吐翠	藏剑
1581	18	659	53	1024	黄龙吐翠	藏剑
1581	19	765	58	1024	黄龙吐翠	藏剑
1581	20	874	63	1024	黄龙吐翠	藏剑
1581	21	1967	68	1024	黄龙吐翠	藏剑
1581	22	5978	73	1024	黄龙吐翠	藏剑
1581	23	6084	78	1024	黄龙吐翠	藏剑
1581	24	6360	83	1024	黄龙吐翠	藏剑
1581	25	6802	88	1024	黄龙吐翠	藏剑
1581	26	9999	99	1024	黄龙吐翠	藏剑
1589	1	300	52	1024	梦泉虎跑	藏剑
1589	2	425	52	1024	梦泉虎跑	藏剑
1589	3	659	53	1024	梦泉虎跑	藏剑
1589	4	680	54	1024	梦泉虎跑	藏剑
1589	5	765	58	1024	梦泉虎跑	藏剑
1589	6	830	61	1024	梦泉虎跑	藏剑
1589	7	918	65	1024	梦泉虎跑	藏剑
1589	8	2847	70	1024	梦泉虎跑	藏剑
1589	9	3111	75	1024	梦泉虎跑	藏剑
1589	10	3066	80	1024	梦泉虎跑	藏剑
1589	11	3284	85	1024	梦泉虎跑	藏剑
1589	12	6960	90	1024	梦泉虎跑	藏剑
1589	13	9999	99	1024	梦泉虎跑	藏剑
1593	1	50	17	1024	云飞玉皇	藏剑
1593	2	213	20	1024	云飞玉皇	藏剑
1593	3	250	25	1024	云飞玉皇	藏剑
1593	4	286	30	1024	云飞玉皇	藏剑
1593	5	322	35	1024	云飞玉皇	藏剑
1593	6	353	40	1024	云飞玉皇	藏剑
1593	7	383	45	1024	云飞玉皇	藏剑
1593	8	425	50	1024	云飞玉皇	藏剑
1593	9	743	55	1024	云飞玉皇	藏剑
1593	10	852	60	1024	云飞玉皇	藏剑
1593	11	961	65	1024	云飞玉皇	藏剑
1593	12	2941	70	1024	云飞玉皇	藏剑
1593	13	3209	75	1024	云飞玉皇	藏剑
1593	14	3142	80	1024	云飞玉皇	藏剑
1593	15	3362	87	1024	云飞玉皇	藏剑
1593	16	9999	99	1024	云飞玉皇	藏剑
1596	1	150	24	1024	鹤归孤山	藏剑
1596	2	186	24	1024	鹤归孤山	藏剑
1596	3	199	26	1024	鹤归孤山	藏剑
1596	4	232	30	1024	鹤归孤山	藏剑
1596	5	268	34	1024	鹤归孤山	藏剑
1596	6	304	38	1024	鹤归孤山	藏剑
1596	7	338	42	1024	鹤归孤山	藏剑
1596	8	368	46	1024	鹤归孤山	藏剑
1596	9	397	50	1024	鹤归孤山	藏剑
1596	10	680	54	1024	鹤归孤山	藏剑
1596	11	787	59	1024	鹤归孤山	藏剑
1596	12	896	64	1024	鹤归孤山	藏剑
1596	13	1005	69	1024	鹤归孤山	藏剑
1596	14	3037	74	1024	鹤归孤山	藏剑
1596	15	3309	79	1024	鹤归孤山	藏剑
1596	16	3218	84	1024	鹤归孤山	藏剑
1596	17	3440	89	1024	鹤归孤山	藏剑
1596	18	9999	99	1024	鹤归孤山	藏剑
1600	1	59	16	1024	夕照雷锋	藏剑
1600	2	68	17	1024	夕照雷锋	藏剑
1600	3	76	18	1024	夕照雷锋	藏剑
1600	4	84	19	1024	夕照雷锋	藏剑
1600	5	93	20	1024	夕照雷锋	藏剑
1600	6	102	21	1024	夕照雷锋	藏剑
1600	7	120	22	1024	夕照雷锋	藏剑
1600	8	140	23	1024	夕照雷锋	藏剑
1600	9	160	24	1024	夕照雷锋	藏剑
1600	10	181	25	1024	夕照雷锋	藏剑
1600	11	193	26	1024	夕照雷锋	藏剑
1600	12	204	27	1024	夕照雷锋	藏剑
1600	13	223	29	1024	夕照雷锋	藏剑
1600	14	250	32	1024	夕照雷锋	藏剑
1600	15	416	35	1024	夕照雷锋	藏剑
1600	16	304	38	1024	夕照雷锋	藏剑
1600	17	495	41	1024	夕照雷锋	藏剑
1600	18	353	44	1024	夕照雷锋	藏剑
1600	19	564	47	1024	夕照雷锋	藏剑
1600	20	397	50	1024	夕照雷锋	藏剑
1600	21	700	55	1024	夕照雷锋	藏剑
1600	22	809	60	1024	夕照雷锋	藏剑
1600	23	918	65	1024	夕照雷锋	藏剑
1600	24	2847	70	1024	夕照雷锋	藏剑
1600	25	3111	75	1024	夕照雷锋	藏剑
1600	26	3066	80	1024	夕照雷锋	藏剑
1600	27	3284	85	1024	夕照雷锋	藏剑
1600	28	9999	99	1024	夕照雷锋	藏剑
1645	1	600	56	1024	风来吴山	藏剑
1645	2	722	56	1024	风来吴山	藏剑
1645	3	809	60	1024	风来吴山	藏剑
1645	4	874	63	1024	风来吴山	藏剑
1645	5	940	66	1024	风来吴山	藏剑
1645	6	2894	71	1024	风来吴山	藏剑
1645	7	3160	76	1024	风来吴山	藏剑
1645	8	3104	81	1024	风来吴山	藏剑
1645	9	3323	86	1024	风来吴山	藏剑
1645	10	9999	99	1024	风来吴山	藏剑
1646	1	59	15	1024	听雷	藏剑
1646	2	68	16	1024	听雷	藏剑
1646	3	76	17	1024	听雷	藏剑
1646	4	84	18	1024	听雷	藏剑
1646	5	93	19	1024	听雷	藏剑
1646	6	102	20	1024	听雷	藏剑
1646	7	167	21	1024	听雷	藏剑
1646	8	130	22	1024	听雷	藏剑
1646	9	150	23	1024	听雷	藏剑
1646	10	171	24	1024	听雷	藏剑
1646	11	186	25	1024	听雷	藏剑
1646	12	199	26	1024	听雷	藏剑
1646	13	213	28	1024	听雷	藏剑
1646	14	232	30	1024	听雷	藏剑
1646	15	250	32	1024	听雷	藏剑
1646	16	268	34	1024	听雷	藏剑
1646	17	286	36	1024	听雷	藏剑
1646	18	304	38	1024	听雷	藏剑
1646	19	322	40	1024	听雷	藏剑
1646	20	338	42	1024	听雷	藏剑
1646	21	353	44	1024	听雷	藏剑
1646	22	368	46	1024	听雷	藏剑
1646	23	383	48	1024	听雷	藏剑
1646	24	397	50	1024	听雷	藏剑
1646	25	425	52	1024	听雷	藏剑
1646	26	743	57	1024	听雷	藏剑
1646	27	852	62	1024	听雷	藏剑
1646	28	961	67	1024	听雷	藏剑
1646	29	2941	72	1024	听雷	藏剑
1646	30	3209	77	1024	听雷	藏剑
1646	31	3142	82	1024	听雷	藏剑
1646	32	3362	87	1024	听雷	藏剑
1646	33	9999	99	1024	听雷	藏剑
1664	1	480	48	1024	雪断桥	藏剑
1664	2	580	58	1024	雪断桥	藏剑
1664	3	680	68	1024	雪断桥	藏剑
1664	4	780	78	1024	雪断桥	藏剑
1664	5	880	88	1024	雪断桥	藏剑
1664	6	990	99	1024	雪断桥	藏剑
1666	1	195	40	1024	泉凝月	藏剑
1666	2	241	40	1024	泉凝月	藏剑
1666	3	298	40	1024	泉凝月	藏剑
1666	4	539	50	1024	泉凝月	藏剑
1666	5	1898	60	1024	泉凝月	藏剑
1666	6	2044	70	1024	泉凝月	藏剑
1666	7	3480	80	1024	泉凝月	藏剑
1666	8	9999	99	1024	泉凝月	藏剑
2209	1	48	15	1024	蝎心	五毒
2209	2	61	16	1024	蝎心	五毒
2209	3	74	17	1024	蝎心	五毒
2209	4	88	18	1024	蝎心	五毒
2209	5	101	19	1024	蝎心	五毒
2209	6	119	20	1024	蝎心	五毒
2209	7	127	21	1024	蝎心	五毒
2209	8	127	22	1024	蝎心	五毒
2209	9	135	23	1024	蝎心	五毒
2209	10	145	24	1024	蝎心	五毒
2209	11	158	25	1024	蝎心	五毒
2209	12	175	27	1024	蝎心	五毒
2209	13	209	29	1024	蝎心	五毒
2209	14	215	31	1024	蝎心	五毒
2209	15	215	33	1024	蝎心	五毒
2209	16	217	35	1024	蝎心	五毒
2209	17	219	37	1024	蝎心	五毒
2209	18	221	39	1024	蝎心	五毒
2209	19	297	43	1024	蝎心	五毒
2209	20	303	47	1024	蝎心	五毒
2209	21	306	51	1024	蝎心	五毒
2209	22	462	55	1024	蝎心	五毒
2209	23	694	59	1024	蝎心	五毒
2209	24	772	63	1024	蝎心	五毒
2209	25	852	67	1024	蝎心	五毒
2209	26	2137	71	1024	蝎心	五毒
2209	27	2672	75	1024	蝎心	五毒
2209	28	2948	79	1024	蝎心	五毒
2209	29	3058	83	1024	蝎心	五毒
2209	30	3117	87	1024	蝎心	五毒
2209	31	9999	99	1024	蝎心	五毒
2210	1	119	20	1024	蟾啸	五毒
2210	2	119	20	1024	蟾啸	五毒
2210	3	127	22	1024	蟾啸	五毒
2210	4	135	24	1024	蟾啸	五毒
2210	5	162	26	1024	蟾啸	五毒
2210	6	170	28	1024	蟾啸	五毒
2210	7	172	30	1024	蟾啸	五毒
2210	8	217	32	1024	蟾啸	五毒
2210	9	217	34	1024	蟾啸	五毒
2210	10	219	36	1024	蟾啸	五毒
2210	11	221	38	1024	蟾啸	五毒
2210	12	221	40	1024	蟾啸	五毒
2210	13	892	42	1024	蟾啸	五毒
2210	14	900	46	1024	蟾啸	五毒
2210	15	917	50	1024	蟾啸	五毒
2210	16	1793	54	1024	蟾啸	五毒
2210	17	2026	58	1024	蟾啸	五毒
2210	18	2259	62	1024	蟾啸	五毒
2210	19	2492	66	1024	蟾啸	五毒
2210	20	2734	70	1024	蟾啸	五毒
2210	21	8410	74	1024	蟾啸	五毒
2210	22	8739	78	1024	蟾啸	五毒
2210	23	9029	82	1024	蟾啸	五毒
2210	24	9246	86	1024	蟾啸	五毒
2210	25	9680	90	1024	蟾啸	五毒
2210	26	9999	99	1024	蟾啸	五毒
2211	1	48	15	1024	蛇影	五毒
2211	2	61	16	1024	蛇影	五毒
2211	3	74	17	1024	蛇影	五毒
2211	4	88	18	1024	蛇影	五毒
2211	5	101	19	1024	蛇影	五毒
2211	6	119	20	1024	蛇影	五毒
2211	7	127	21	1024	蛇影	五毒
2211	8	127	22	1024	蛇影	五毒
2211	9	135	23	1024	蛇影	五毒
2211	10	145	24	1024	蛇影	五毒
2211	11	158	25	1024	蛇影	五毒
2211	12	162	26	1024	蛇影	五毒
2211	13	170	28	1024	蛇影	五毒
2211	14	172	30	1024	蛇影	五毒
2211	15	217	32	1024	蛇影	五毒
2211	16	217	34	1024	蛇影	五毒
2211	17	219	36	1024	蛇影	五毒
2211	18	221	38	1024	蛇影	五毒
2211	19	221	40	1024	蛇影	五毒
2211	20	450	44	1024	蛇影	五毒
2211	21	454	48	1024	蛇影	五毒
2211	22	840	52	1024	蛇影	五毒
2211	23	953	56	1024	蛇影	五毒
2211	24	1069	60	1024	蛇影	五毒
2211	25	1190	64	1024	蛇影	五毒
2211	26	1307	68	1024	蛇影	五毒
2211	27	4072	72	1024	蛇影	五毒
2211	28	4378	76	1024	蛇影	五毒
2211	29	4474	80	1024	蛇影	五毒
2211	30	4655	84	1024	蛇影	五毒
2211	31	4732	88	1024	蛇影	五毒
2211	32	9999	99	1024	蛇影	五毒
2212	1	61	16	1024	百足	五毒
2212	2	74	17	1024	百足	五毒
2212	3	88	18	1024	百足	五毒
2212	4	101	19	1024	百足	五毒
2212	5	119	20	1024	百足	五毒
2212	6	127	21	1024	百足	五毒
2212	7	127	22	1024	百足	五毒
2212	8	135	23	1024	百足	五毒
2212	9	145	24	1024	百足	五毒
2212	10	158	25	1024	百足	五毒
2212	11	162	26	1024	百足	五毒
2212	12	170	27	1024	百足	五毒
2212	13	172	28	1024	百足	五毒
2212	14	175	29	1024	百足	五毒
2212	15	209	30	1024	百足	五毒
2212	16	215	31	1024	百足	五毒
2212	17	215	33	1024	百足	五毒
2212	18	217	35	1024	百足	五毒
2212	19	219	37	1024	百足	五毒
2212	20	221	39	1024	百足	五毒
2212	21	446	41	1024	百足	五毒
2212	22	450	45	1024	百足	五毒
2212	23	454	49	1024	百足	五毒
2212	24	868	53	1024	百足	五毒
2212	25	981	57	1024	百足	五毒
2212	26	1101	61	1024	百足	五毒
2212	27	1218	65	1024	百足	五毒
2212	28	1339	69	1024	百足	五毒
2212	29	4141	73	1024	百足	五毒
2212	30	4313	77	1024	百足	五毒
2212	31	4446	81	1024	百足	五毒
2212	32	4531	85	1024	百足	五毒
2212	33	4784	89	1024	百足	五毒
2212	34	9999	99	1024	百足	五毒
2213	1	127	24	1024	千丝	五毒
2213	2	127	24	1024	千丝	五毒
2213	3	162	26	1024	千丝	五毒
2213	4	170	28	1024	千丝	五毒
2213	5	172	30	1024	千丝	五毒
2213	6	217	32	1024	千丝	五毒
2213	7	217	34	1024	千丝	五毒
2213	8	219	36	1024	千丝	五毒
2213	9	221	38	1024	千丝	五毒
2213	10	221	40	1024	千丝	五毒
2213	11	297	43	1024	千丝	五毒
2213	12	303	47	1024	千丝	五毒
2213	13	306	51	1024	千丝	五毒
2213	14	462	55	1024	千丝	五毒
2213	15	694	59	1024	千丝	五毒
2213	16	772	63	1024	千丝	五毒
2213	17	852	67	1024	千丝	五毒
2213	18	2137	71	1024	千丝	五毒
2213	19	2672	75	1024	千丝	五毒
2213	20	2948	79	1024	千丝	五毒
2213	21	3058	83	1024	千丝	五毒
2213	22	3117	87	1024	千丝	五毒
2213	23	9999	99	1024	千丝	五毒
2231	1	48	15	1024	蛊惑众生	五毒
2231	2	175	35	1024	蛊惑众生	五毒
2231	3	462	55	1024	蛊惑众生	五毒
2231	4	2137	75	1024	蛊惑众生	五毒
2231	5	9999	99	1024	蛊惑众生	五毒
2232	1	48	15	1024	冰蚕牵丝	五毒
2232	2	48	15	1024	冰蚕牵丝	五毒
2232	3	48	15	1024	冰蚕牵丝	五毒
2232	4	48	15	1024	冰蚕牵丝	五毒
2232	5	48	15	1024	冰蚕牵丝	五毒
2232	6	48	15	1024	冰蚕牵丝	五毒
2232	7	74	17	1024	冰蚕牵丝	五毒
2232	8	101	19	1024	冰蚕牵丝	五毒
2232	9	127	21	1024	冰蚕牵丝	五毒
2232	10	145	23	1024	冰蚕牵丝	五毒
2232	11	158	25	1024	冰蚕牵丝	五毒
2232	12	175	27	1024	冰蚕牵丝	五毒
2232	13	209	29	1024	冰蚕牵丝	五毒
2232	14	215	31	1024	冰蚕牵丝	五毒
2232	15	215	33	1024	冰蚕牵丝	五毒
2232	16	217	35	1024	冰蚕牵丝	五毒
2232	17	219	37	1024	冰蚕牵丝	五毒
2232	18	221	39	1024	冰蚕牵丝	五毒
2232	19	297	43	1024	冰蚕牵丝	五毒
2232	20	303	47	1024	冰蚕牵丝	五毒
2232	21	306	51	1024	冰蚕牵丝	五毒
2232	22	462	55	1024	冰蚕牵丝	五毒
2232	23	694	59	1024	冰蚕牵丝	五毒
2232	24	772	63	1024	冰蚕牵丝	五毒
2232	25	852	67	1024	冰蚕牵丝	五毒
2232	26	2137	71	1024	冰蚕牵丝	五毒
2232	27	2672	75	1024	冰蚕牵丝	五毒
2232	28	2948	79	1024	冰蚕牵丝	五毒
2232	29	3058	83	1024	冰蚕牵丝	五毒
2232	30	3117	87	1024	冰蚕牵丝	五毒
2232	31	9999	99	1024	冰蚕牵丝	五毒
2233	1	48	15	1024	蝶舞九天	五毒
2233	2	48	15	1024	蝶舞九天	五毒
2233	3	48	15	1024	蝶舞九天	五毒
2233	4	48	15	1024	蝶舞九天	五毒
2233	5	48	15	1024	蝶舞九天	五毒
2233	6	48	15	1024	蝶舞九天	五毒
2233	7	61	16	1024	蝶舞九天	五毒
2233	8	88	18	1024	蝶舞九天	五毒
2233	9	119	20	1024	蝶舞九天	五毒
2233	10	127	22	1024	蝶舞九天	五毒
2233	11	135	24	1024	蝶舞九天	五毒
2233	12	162	26	1024	蝶舞九天	五毒
2233	13	170	28	1024	蝶舞九天	五毒
2233	14	172	30	1024	蝶舞九天	五毒
2233	15	217	32	1024	蝶舞九天	五毒
2233	16	217	34	1024	蝶舞九天	五毒
2233	17	219	36	1024	蝶舞九天	五毒
2233	18	221	38	1024	蝶舞九天	五毒
2233	19	221	40	1024	蝶舞九天	五毒
2233	20	450	44	1024	蝶舞九天	五毒
2233	21	454	48	1024	蝶舞九天	五毒
2233	22	840	52	1024	蝶舞九天	五毒
2233	23	953	56	1024	蝶舞九天	五毒
2233	24	1069	60	1024	蝶舞九天	五毒
2233	25	1190	64	1024	蝶舞九天	五毒
2233	26	1307	68	1024	蝶舞九天	五毒
2233	27	4072	72	1024	蝶舞九天	五毒
2233	28	4378	76	1024	蝶舞九天	五毒
2233	29	4474	80	1024	蝶舞九天	五毒
2233	30	4655	84	1024	蝶舞九天	五毒
2233	31	4732	88	1024	蝶舞九天	五毒
2233	32	9999	99	1024	蝶舞九天	五毒
2572	1	60	15	1024	守缺式	少林
2572	2	150	17	1024	守缺式	少林
2572	3	210	20	1024	守缺式	少林
2572	4	320	30	1024	守缺式	少林
2572	5	430	40	1024	守缺式	少林
2572	6	500	50	1024	守缺式	少林
2572	7	550	60	1024	守缺式	少林
2572	8	600	70	1024	守缺式	少林
2572	9	650	80	1024	守缺式	少林
2572	10	9999	99	1024	守缺式	少林
2636	1	36	15	1024	快雪时晴	万花
2636	2	44	16	1024	快雪时晴	万花
2636	3	53	17	1024	快雪时晴	万花
2636	4	74	18	1024	快雪时晴	万花
2636	5	84	19	1024	快雪时晴	万花
2636	6	85	20	1024	快雪时晴	万花
2636	7	91	21	1024	快雪时晴	万花
2636	8	113	22	1024	快雪时晴	万花
2636	9	142	23	1024	快雪时晴	万花
2636	10	145	25	1024	快雪时晴	万花
2636	11	158	28	1024	快雪时晴	万花
2636	12	175	31	1024	快雪时晴	万花
2636	13	177	34	1024	快雪时晴	万花
2636	14	178	37	1024	快雪时晴	万花
2636	15	182	40	1024	快雪时晴	万花
2636	16	215	43	1024	快雪时晴	万花
2636	17	217	46	1024	快雪时晴	万花
2636	18	225	49	1024	快雪时晴	万花
2636	19	336	52	1024	快雪时晴	万花
2636	20	356	56	1024	快雪时晴	万花
2636	21	373	60	1024	快雪时晴	万花
2636	22	381	64	1024	快雪时晴	万花
2636	23	476	68	1024	快雪时晴	万花
2636	24	1330	72	1024	快雪时晴	万花
2636	25	1577	76	1024	快雪时晴	万花
2636	26	1629	80	1024	快雪时晴	万花
2636	27	1751	84	1024	快雪时晴	万花
2636	28	2237	88	1024	快雪时晴	万花
2636	29	9999	99	1024	快雪时晴	万花
2674	1	111	36	1024	五方行尽	纯阳
2674	2	150	36	1024	五方行尽	纯阳
2674	3	175	40	1024	五方行尽	纯阳
2674	4	175	44	1024	五方行尽	纯阳
2674	5	182	48	1024	五方行尽	纯阳
2674	6	238	52	1024	五方行尽	纯阳
2674	7	280	56	1024	五方行尽	纯阳
2674	8	340	60	1024	五方行尽	纯阳
2674	9	428	64	1024	五方行尽	纯阳
2674	10	436	68	1024	五方行尽	纯阳
2674	11	1914	73	1024	五方行尽	纯阳
2674	12	2070	77	1024	五方行尽	纯阳
2674	13	2223	81	1024	五方行尽	纯阳
2674	14	2265	85	1024	五方行尽	纯阳
2674	15	2876	89	1024	五方行尽	纯阳
2674	16	9999	99	1024	五方行尽	纯阳
2699	1	111	36	1024	八荒归元	纯阳
2699	2	150	36	1024	八荒归元	纯阳
2699	3	175	40	1024	八荒归元	纯阳
2699	4	175	44	1024	八荒归元	纯阳
2699	5	182	48	1024	八荒归元	纯阳
2699	6	238	52	1024	八荒归元	纯阳
2699	7	280	56	1024	八荒归元	纯阳
2699	8	340	60	1024	八荒归元	纯阳
2699	9	428	64	1024	八荒归元	纯阳
2699	10	436	68	1024	八荒归元	纯阳
2699	11	1914	73	1024	八荒归元	纯阳
2699	12	2070	77	1024	八荒归元	纯阳
2699	13	2223	81	1024	八荒归元	纯阳
2699	14	2265	85	1024	八荒归元	纯阳
2699	15	2876	89	1024	八荒归元	纯阳
2699	16	9999	99	1024	八荒归元	纯阳
2707	1	61	16	1024	玳弦急曲	七秀
2707	2	62	17	1024	玳弦急曲	七秀
2707	3	63	18	1024	玳弦急曲	七秀
2707	4	74	19	1024	玳弦急曲	七秀
2707	5	84	20	1024	玳弦急曲	七秀
2707	6	91	21	1024	玳弦急曲	七秀
2707	7	121	22	1024	玳弦急曲	七秀
2707	8	131	23	1024	玳弦急曲	七秀
2707	9	169	24	1024	玳弦急曲	七秀
2707	10	182	25	1024	玳弦急曲	七秀
2707	11	255	30	1024	玳弦急曲	七秀
2707	12	287	33	1024	玳弦急曲	七秀
2707	13	289	36	1024	玳弦急曲	七秀
2707	14	292	39	1024	玳弦急曲	七秀
2707	15	297	42	1024	玳弦急曲	七秀
2707	16	300	45	1024	玳弦急曲	七秀
2707	17	442	48	1024	玳弦急曲	七秀
2707	18	458	51	1024	玳弦急曲	七秀
2707	19	616	55	1024	玳弦急曲	七秀
2707	20	772	59	1024	玳弦急曲	七秀
2707	21	1041	63	1024	玳弦急曲	七秀
2707	22	1278	67	1024	玳弦急曲	七秀
2707	23	2137	71	1024	玳弦急曲	七秀
2707	24	4008	75	1024	玳弦急曲	七秀
2707	25	4422	79	1024	玳弦急曲	七秀
2707	26	4587	83	1024	玳弦急曲	七秀
2707	27	4675	87	1024	玳弦急曲	七秀
2707	28	9999	99	1024	玳弦急曲	七秀
2716	1	63	18	1024	剑破虚空	七秀
2716	2	91	21	1024	剑破虚空	七秀
2716	3	131	25	1024	剑破虚空	七秀
2716	4	151	29	1024	剑破虚空	七秀
2716	5	175	33	1024	剑破虚空	七秀
2716	6	215	37	1024	剑破虚空	七秀
2716	7	223	41	1024	剑破虚空	七秀
2716	8	289	45	1024	剑破虚空	七秀
2716	9	300	49	1024	剑破虚空	七秀
2716	10	434	53	1024	剑破虚空	七秀
2716	11	490	57	1024	剑破虚空	七秀
2716	12	551	61	1024	剑破虚空	七秀
2716	13	609	65	1024	剑破虚空	七秀
2716	14	669	69	1024	剑破虚空	七秀
2716	15	2070	73	1024	剑破虚空	七秀
2716	16	2157	77	1024	剑破虚空	七秀
2716	17	2223	81	1024	剑破虚空	七秀
2716	18	9999	99	1024	剑破虚空	七秀
2724	1	126	35	1024	玲珑箜篌	七秀
2724	2	150	36	1024	玲珑箜篌	七秀
2724	3	151	37	1024	玲珑箜篌	七秀
2724	4	175	40	1024	玲珑箜篌	七秀
2724	5	175	43	1024	玲珑箜篌	七秀
2724	6	223	46	1024	玲珑箜篌	七秀
2724	7	292	49	1024	玲珑箜篌	七秀
2724	8	635	52	1024	玲珑箜篌	七秀
2724	9	653	56	1024	玲珑箜篌	七秀
2724	10	713	60	1024	玲珑箜篌	七秀
2724	11	840	64	1024	玲珑箜篌	七秀
2724	12	1190	68	1024	玲珑箜篌	七秀
2724	13	2715	72	1024	玲珑箜篌	七秀
2724	14	3103	76	1024	玲珑箜篌	七秀
2724	15	3154	80	1024	玲珑箜篌	七秀
2724	16	4378	84	1024	玲珑箜篌	七秀
2724	17	4474	88	1024	玲珑箜篌	七秀
2724	18	9999	99	1024	玲珑箜篌	七秀
2957	1	48	15	1024	圣手织天	五毒
2957	2	48	15	1024	圣手织天	五毒
2957	3	48	15	1024	圣手织天	五毒
2957	4	48	15	1024	圣手织天	五毒
2957	5	48	15	1024	圣手织天	五毒
2957	6	48	15	1024	圣手织天	五毒
2957	7	61	16	1024	圣手织天	五毒
2957	8	74	17	1024	圣手织天	五毒
2957	9	88	18	1024	圣手织天	五毒
2957	10	101	19	1024	圣手织天	五毒
2957	11	127	21	1024	圣手织天	五毒
2957	12	145	23	1024	圣手织天	五毒
2957	13	158	25	1024	圣手织天	五毒
2957	14	175	27	1024	圣手织天	五毒
2957	15	209	29	1024	圣手织天	五毒
2957	16	215	31	1024	圣手织天	五毒
2957	17	215	33	1024	圣手织天	五毒
2957	18	217	35	1024	圣手织天	五毒
2957	19	219	37	1024	圣手织天	五毒
2957	20	221	39	1024	圣手织天	五毒
2957	21	446	41	1024	圣手织天	五毒
2957	22	450	45	1024	圣手织天	五毒
2957	23	454	49	1024	圣手织天	五毒
2957	24	868	53	1024	圣手织天	五毒
2957	25	981	57	1024	圣手织天	五毒
2957	26	1101	61	1024	圣手织天	五毒
2957	27	1218	65	1024	圣手织天	五毒
2957	28	1339	69	1024	圣手织天	五毒
2957	29	4141	73	1024	圣手织天	五毒
2957	30	4313	77	1024	圣手织天	五毒
2957	31	4446	81	1024	圣手织天	五毒
2957	32	6130	85	1024	圣手织天	五毒
2957	33	6422	89	1024	圣手织天	五毒
2957	34	9999	99	1024	圣手织天	五毒
3087	1	284	28	1024	化血镖	唐门
3087	2	284	28	1024	化血镖	唐门
3087	3	287	31	1024	化血镖	唐门
3087	4	289	34	1024	化血镖	唐门
3087	5	292	37	1024	化血镖	唐门
3087	6	446	41	1024	化血镖	唐门
3087	7	450	45	1024	化血镖	唐门
3087	8	454	49	1024	化血镖	唐门
3087	9	868	53	1024	化血镖	唐门
3087	10	981	57	1024	化血镖	唐门
3087	11	1101	61	1024	化血镖	唐门
3087	12	1218	65	1024	化血镖	唐门
3087	13	1339	69	1024	化血镖	唐门
3087	14	4141	73	1024	化血镖	唐门
3087	15	4313	77	1024	化血镖	唐门
3087	16	4446	81	1024	化血镖	唐门
3087	17	4531	85	1024	化血镖	唐门
3087	18	4784	89	1024	化血镖	唐门
3087	19	9999	99	1024	化血镖	唐门
3093	1	62	16	1024	暴雨梨花针	唐门
3093	2	63	17	1024	暴雨梨花针	唐门
3093	3	72	18	1024	暴雨梨花针	唐门
3093	4	76	19	1024	暴雨梨花针	唐门
3093	5	99	20	1024	暴雨梨花针	唐门
3093	6	113	21	1024	暴雨梨花针	唐门
3093	7	127	22	1024	暴雨梨花针	唐门
3093	8	127	23	1024	暴雨梨花针	唐门
3093	9	158	24	1024	暴雨梨花针	唐门
3093	10	181	25	1024	暴雨梨花针	唐门
3093	11	297	29	1024	暴雨梨花针	唐门
3093	12	300	32	1024	暴雨梨花针	唐门
3093	13	306	35	1024	暴雨梨花针	唐门
3093	14	430	38	1024	暴雨梨花针	唐门
3093	15	434	42	1024	暴雨梨花针	唐门
3093	16	438	46	1024	暴雨梨花针	唐门
3093	17	442	50	1024	暴雨梨花针	唐门
3093	18	598	54	1024	暴雨梨花针	唐门
3093	19	675	58	1024	暴雨梨花针	唐门
3093	20	753	62	1024	暴雨梨花针	唐门
3093	21	831	66	1024	暴雨梨花针	唐门
3093	22	911	70	1024	暴雨梨花针	唐门
3093	23	2803	74	1024	暴雨梨花针	唐门
3093	24	2913	78	1024	暴雨梨花针	唐门
3093	25	3010	82	1024	暴雨梨花针	唐门
3093	26	3082	86	1024	暴雨梨花针	唐门
3093	27	3227	90	1024	暴雨梨花针	唐门
